ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΥΨΗ46907Θ-ΛΒ4,2021-12-23,ΧΕ-2094 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4745/20 (ΦΕΚ 214/Α΄/6-11-20 ) ΑΠΟΦΑΣΗ Δ.Σ 31/10-12-2020 ΘΕΗΔ8 & Ν.4764/2020 Αρθ.33 ΑΠΟΦΑΣΗ Δ.Σ 10/09-04-2021 Θ3& Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,094140021,BOEHRINGER INGELHEIM AE,17813.32,,1312.01
ΨΥΨΗ46907Θ-ΛΒ4,2021-12-23,ΧΕ-2094 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4745/20 (ΦΕΚ 214/Α΄/6-11-20 ) ΑΠΟΦΑΣΗ Δ.Σ 31/10-12-2020 ΘΕΗΔ8 & Ν.4764/2020 Αρθ.33 ΑΠΟΦΑΣΗ Δ.Σ 10/09-04-2021 Θ3& Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,094140021,BOEHRINGER INGELHEIM AE,14560.66,,1312.02
ΨΟΑ746907Θ-ΤΤΝ,2021-11-17,ΧΕ-1736 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,800434062,CUREPLAST EE,273.46,,1311.01
9ΡΚ046907Θ-ΛΗ5,2021-11-09,ΧΕ-1649 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,095548153,Α&Ε ΜΠΕΚΥΡΑΣ Α.Ε. CLINILAB,178.0,,1313.01
9ΡΚ046907Θ-ΛΗ5,2021-11-09,ΧΕ-1649 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,095548153,Α&Ε ΜΠΕΚΥΡΑΣ Α.Ε. CLINILAB,70.57,,1313.02
603446907Θ-Θ1Δ,2021-11-17,ΧΕ-1756 ΣΕΙΡΑ Α/2021 ΘΕΩΡΗΘΗΚΕ ΜΕ ΤΟ ΧΕ 477/2021,999685389,ΠΕΤΡΟΣ ΧΑΡ. ΚΟΣΜΙΔΗΣ & ΣΙΑ Ε.Ε.,3055.36,,1311.01
6Ο7246907Θ-ΘΨΣ,2021-12-10,ΧΕ-1976 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,998871428,MEDELLA AEBE,590.07,,1311.01
93Ζ146907Θ-ΦΜΜ,2021-09-06,ΧΕ-1246 ΣΕΙΡΑ Α/2021 ΕΞΩΣΥΜΒΑΤΙΚΑ Ν.4812/2021 Αρθ.14 ΑΠΟΦΑΣΗ Δ.Σ 17/15-07-2021 ΘΕΗΔ2,998413964,ΑΤΛΑΣ MEDICAL LTD,517.2,,1311.01
ΨΥΣΓ46907Θ-6ΤΥ,2021-11-18,"ΧΕ-1761 ΣΕΙΡΑ Α/2021 ΣΥΜΒΑΣΗ ΠΡΟΜΗΘΕΙΑΣ ΤΟΥ ΕΙΔΟΥΣ "" ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΤΕΣΣΑΡΩΝ ΑΝΑΛΥΤΩΝ ΑΕΡΙΩΝ ΑΙΜΑΤΟΣ "" , ΠΡΩΤΟ ΧΕ",094240321,ΑΥΤΟΜΑΤΟΙ ΑΝΑΛΥΤΕΣ ΔΙΑΓΝ.ΑΝΤΙΔΡ. - MEDICON HELLAS AE,8922.4,,1329.01
ΨΝΨΙ46907Θ-9Ν9,2021-11-17,"ΧΕ-1753 ΣΕΙΡΑ Α/2021 ΣΥΜΒΑΣΗ ΠΡΟΜΗΘΕΙΑΣ ΤΟΥ ΕΙΔΟΥΣ "" ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΓΙΑ ΔΥΟ ΑΝΑΛΥΤΕΣ ΑΕΡΙΩΝ ΑΙΜΑΤΟΣ "" , ΠΡΩΤΟ ΧΕ",094240321,ΑΥΤΟΜΑΤΟΙ ΑΝΑΛΥΤΕΣ ΔΙΑΓΝ.ΑΝΤΙΔΡ. - MEDICON HELLAS AE,3407.9,,1329.01
