ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
Ψ1ΜΞ46907Θ-Υ23,2021-08-26,ΧΕ-1181 ΣΕΙΡΑ Α/2021 ΑΠΟΖΗΜΙΩΣΗ ΒΑΣΕΙ ΤΗΣ ΑΡΙΘΜ Α 103/2018 ΑΠΟΦΑΣΗΣ ΔΙΟΙΚΗΤΙΚΟΥ ΠΡΩΤΟΔΙΚΕΙΟΥ ΧΑΛΚΙΔΑΣ & ΤΗΣ Α 618/2020 ΔΕΠ,,,,no sponsor block
66Η446907Θ-ΧΨΥ,2021-11-02,ΧΕ-1594 ΣΕΙΡΑ Α/2021 ΜΙΣΘΟΔΟΣΙΑ ΕΠΙΚΟΥΡΙΚΟΥ  ΠΡΟΣΩΠΙΚΟΥ Covid-19 ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
ΨΛΨ746907Θ-116,2021-12-02,ΧΕ-1918 ΣΕΙΡΑ Α/2021 ΦΟΡΟΣ  Α.Α.Δ.Ε   ΜΙΣΘΟΔΟΤΟΥΜΕΝΩΝ   ΟΑΕΔ  ΜΕ   ΕΠΙΧ/ΓΗΣΗ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021,,,,no sponsor block
93ΖΔ46907Θ-5ΡΘ,2021-12-02,ΧΕ-1920 ΣΕΙΡΑ Α/2021 ΦΟΡΟΣ  Α.Α.Δ.Ε ΑΡΓΙΩΝ   ΜΙΣΘΟΔΟΤΟΥΜΕΝΩΝ   ΟΑΕΔ  ΜΕ   ΕΠΙΧ/ΓΗΣΗ  ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ  2021,,,,no sponsor block
9Ι2Ε46907Θ-ΞΑΧ,2021-12-24,"ΧΕ-2104 ΣΕΙΡΑ Α/2021 ΕΦΑΡΜΟΓΗ ΤΗΣ 537/2020 ΑΠΟΦΑΣΗΣ ΕΙΡΙΝΟΔΙΚΕΙΟΥ ΑΘΗΝΩΝ ,ΒΑΣΗ ΤΗΣ ΑΡ. 29/08-12-2021 Θ.27 ΑΠΟΦΑΣΗΣ Δ.Σ",,,,no sponsor block
Ω1Τ846907Θ-Β7Χ,2021-12-23,"ΧΕ-2101 ΣΕΙΡΑ Α/2021 ΕΦΑΡΜΟΓΗ ΤΗΣ 274/2019 ΑΠΟΦΑΣΗΣ ΕΙΡΙΝΟΔΙΚΕΙΟΥ ΑΘΗΝΩΝ ,ΒΑΣΗ ΤΗΣ ΑΡ. 29/08-12-2021 Θ.28 ΑΠΟΦΑΣΗΣ Δ.Σ",,,,no sponsor block
ΨΙΧΙ46907Θ-ΚΨΒ,2021-12-23,"ΧΕ-2099 ΣΕΙΡΑ Α/2021 ΕΦΑΡΜΟΓΗΣ ΤΗΣ ΔΙΚΑΣΤΙΚΗΣ ΑΠΟΦΑΣΗΣ Α203/2018 ΔΙΟΙΚΗΤΙΚΟΥ ΠΡΩΤΟΔΙΚΕΙΟΥ ΧΑΛΚΙΔΑΣ & Α1994//2020 ΔΙΟΙΚΗΤΙΚΟΥ ΕΦΕΤΕΙΟΥ ΠΕΙΡΑΙΑ ,ΒΑΣΗ ΤΗΣ ΑΡ. 21/02-09-2021 Θ.3 ΑΠΟΦΑΣΗΣ Δ.Σ",,,,no sponsor block
9ΩΤΤ46907Θ-431,2021-12-23,"ΧΕ-2098 ΣΕΙΡΑ Α/2021 ΦΟΡΟΣ ΕΙΣΟΔΗΜΑΤΟΣ 2020 ( ΕΞΟΦΛΗΤΙΚΗ  ΔΟΣΗ ) , ΒΑΣΗ ΤΗΣ ΑΡ. 28/26-11-2021 Θ.14 ΑΠΟΑΣΗΣ Δ.Σ",,,,no sponsor block
ΩΤΝ146907Θ-ΞΙΙ,2021-12-10,"ΧΕ-1991 ΣΕΙΡΑ Α/2021 ΑΠΟΖΗΜΙΩΣΗ ΝΥΧΤΕΡΙΝΩΝ,ΥΠΕΡΩΡΙΩΝ ΚΑΙ ΕΞΑΙΡΕΣΙΜΩΝ ΩΡΩΝ ΕΠΙΚ/ΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΙΔΟΧ ΚΑΘΑΡΙΟΤΗΤΑΣ  ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021",,,,no sponsor block
ΩΗΤΩ46907Θ-Δ7Δ,2021-12-10,"ΧΕ-1990 ΣΕΙΡΑ Α/2021 ΑΠΟΖΗΜΙΩΣΗ ΝΥΧΤΕΡΙΝΩΝ,ΥΠΕΡΩΡΙΩΝ ΚΑΙ ΕΞΑΙΡΕΣΙΜΩΝ ΩΡΩΝ ΕΠΙΚ/ΚΟΥ  ΠΡΟΣΩΠΙΚΟΥ ΙΔΟΧ ΦΥΛΑΞΗΣ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ  2021",,,,no sponsor block
ΨΛΦ346907Θ-ΑΑΜ,2021-12-10,"ΧΕ-1989 ΣΕΙΡΑ Α/2021 ΑΠΟΖΗΜΙΩΣΗ ΝΥΧΤΕΡΙΝΩΝ,ΥΠΕΡΩΡΙΩΝ ΚΑΙ ΕΞΑΙΡΕΣΙΜΩΝ ΩΡΩΝΠΡΟΣΩΠΙΚΟΥ ΙΔΟΧ ΤΡΙΜΗΝΗΣ ΔΙΑΡΚΕΙΑΣ ΣΕ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΑΣΤΟΛΩΝ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2021",,,,no sponsor block
ΩΞΜΘ46907Θ-ΝΟΖ,2021-12-10,"ΧΕ-1988 ΣΕΙΡΑ Α/2021 ΑΠΟΖΗΜΙΩΣΗ ΝΥΧΤΕΡΙΝΩΝ,ΥΠΕΡΩΡΙΩΝ ΚΑΙ ΕΞΑΙΡΕΣΙΜΩΝ ΩΡΩΝ ΕΠΙΣΤ/ΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ  2021",,,,no sponsor block
