ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΡΚΧ4690ΒΦ-Η3Π,2025-09-08,ΧΕ Β/1917 - 08/09/2025 Σ.ΚΩΝΣΤΑΝΤΙΝΙΔΗΣ-PHARMAMEDIHELP,099049158,Σ.ΚΩΝΣΤΑΝΤΙΝΙΔΗΣ-PHARMAMEDIHELP,1279.68,,1311
99Φ04690ΒΦ-ΗΨ3,2025-09-08,ΧΕ Α/671 - 08/09/2025 ΜΑΚΑΡΟΥΝΗΣ ΑΘΑΝΑΣΙΟΣ,070623522,ΜΑΚΑΡΟΥΝΗΣ ΑΘΑΝΑΣΙΟΣ,50.0,,0264
ΡΕ4Μ4690ΒΦ-Ζ7Τ,2025-09-08,ΧΕ Α/670 - 08/09/2025 ΤΖΩΡΤΖΙΝΗΣ ΔΗΜΗΤΡΗΣ,072145029,ΤΖΩΡΤΖΙΝΗΣ ΔΗΜΗΤΡΗΣ,150.0,,0264
ΡΛ244690ΒΦ-ΦΔΝ,2025-09-08,ΧΕ Α/669 - 08/09/2025 ΠΑΠΑΓΕΩΡΓΙΟΥ ΑΝΑΣΤΑΣΙΟΣ,104047970,ΠΑΠΑΓΕΩΡΓΙΟΥ ΑΝΑΣΤΑΣΙΟΣ,300.0,,0264
ΨΚΕ44690ΒΦ-Ι48,2025-09-08,ΧΕ Α/668 - 08/09/2025 ΓΙΑΝΝΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ,101821442,ΓΙΑΝΝΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ,50.0,,0264
Ρ2Κ54690ΒΦ-7Θ6,2025-09-08,ΧΕ Α/667 - 08/09/2025 ΜΙΧΑΛΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ.,062252116,ΜΙΧΑΛΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ.,300.0,,0264
94Σ44690ΒΦ-ΒΚΗ,2025-09-08,ΧΕ Α/666 - 08/09/2025 ΦΛΕΒΑΡΗ ΠΑΝΑΓΙΩΤΑ,135407208,ΦΛΕΒΑΡΗ ΠΑΝΑΓΙΩΤΑ,150.0,,0264
ΡΣΓΚ4690ΒΦ-84Γ,2025-09-08,ΧΕ Α/665 - 08/09/2025 ΘΕΟΔΟΣΟΠΟΥΛΟΣ ΕΥΘΥΜΙΟΣ,028303101,ΘΕΟΔΟΣΟΠΟΥΛΟΣ ΕΥΘΥΜΙΟΣ,150.0,,0264
ΨΚΨΡ4690ΒΦ-ΔΣ6,2025-09-08,ΧΕ Α/664 - 08/09/2025 ΗΛΙΟΠΟΥΛΟΣ ΑΝΑΣΤΑΣΙΟΣ,025528622,ΗΛΙΟΠΟΥΛΟΣ ΑΝΑΣΤΑΣΙΟΣ,300.0,,0264
Ρ9ΕΕ4690ΒΦ-712,2025-09-08,"ΧΕ Β/1916 - 08/09/2025,Ι.Μ. ΚΥΡΙΑΚΙΔΗΣ Α.Ε. ( ΕΘΝΙΚΗ FACTORS ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε)",094128820,Ι.Μ. ΚΥΡΙΑΚΙΔΗΣ Α.Ε.,7609.74,,1359
ΨΕΕ34690ΒΦ-ΗΗΔ,2025-09-08,ΧΕ Α/663 - 08/09/2025 ΚΑΛΛΙΦΡΟΝΑΣ Α.Ε.,997585069,ΚΑΛΛΙΦΡΟΝΑΣ Α.Ε.,3844.0,,1311
9Μ0Β4690ΒΦ-ΥΡΖ,2025-09-08,ΧΕ Β/1915 - 08/09/2025 Δ. ΚΟΡΤΕΣΗΣ & ΣΙΑ Ε.Ε.,999658897,Δ. ΚΟΡΤΕΣΗΣ & ΣΙΑ Ε.Ε.,1437.16,,1311
ΨΘ804690ΒΦ-Π11,2025-09-08,ΧΕ Β/1913 - 08/09/2025 ΖΑΧΑΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ & ΣΙΑ Ε.Ε.,998263957,ΖΑΧΑΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ & ΣΙΑ Ε.Ε.,15865.13,,0892
6Η9Ψ4690ΒΦ-ΠΟΑ,2025-09-08,ΧΕ Β/1912 - 08/09/2025 ΕΙΔΙΚΗ ΟΜΑΔΑ ΤΕΧΝΙΚΩΝ ΕΞΟΙΚΟΝΟΜΗΣΗΣ ΕΝΕΡ,801587630,ΕΙΔΙΚΗ ΟΜΑΔΑ ΤΕΧΝΙΚΩΝ ΕΞΟΙΚΟΝΟΜΗΣΗΣ ΕΝΕΡΓΕΙΑΣ ΙKE ''Ε.Ο.Τ. ΕΞ.Ε. Ι.Κ.Ε.'',248.0,,0887
6Ξ654690ΒΦ-ΕΣ1,2025-09-08,ΧΕ Β/1909 - 08/09/2025 SIBA SOFT A.E.,095723120,SIBA SOFT A.E.,1785.6,,0439
6Τ7Ε4690ΒΦ-2Β8,2025-09-08,ΧΕ Β/1908 - 08/09/2025 ΕΙΔΙΚΗ ΟΜΑΔΑ ΤΕΧΝΙΚΩΝ ΕΞΟΙΚΟΝΟΜΗΣΗΣ ΕΝΕΡ,801587630,ΕΙΔΙΚΗ ΟΜΑΔΑ ΤΕΧΝΙΚΩΝ ΕΞΟΙΚΟΝΟΜΗΣΗΣ ΕΝΕΡΓΕΙΑΣ ΙKE ''Ε.Ο.Τ. ΕΞ.Ε. Ι.Κ.Ε.'',3330.52,,0863
ΨΡΟΦ4690ΒΦ-Ο4Ψ,2025-09-08,ΧΕ Β/1914 - 08/09/2025 MEDISUP ΙΑΤΡΙΚΑ ΕΙΔΗ  A.Ε.,094447320,MEDISUP ΙΑΤΡΙΚΑ ΕΙΔΗ  A.Ε.,289.3,,1311
ΡΨΚΩ4690ΒΦ-Λ03,2025-09-08,ΧΕ Β/1910 - 08/09/2025 MEDISUP ΙΑΤΡΙΚΑ ΕΙΔΗ  A.Ε.,094447320,MEDISUP ΙΑΤΡΙΚΑ ΕΙΔΗ  A.Ε.,2194.41,,1311
68ΕΗ4690ΒΦ-ΝΙ3,2025-09-08,ΧΕ Β/1907 - 08/09/2025 MEDISUP ΙΑΤΡΙΚΑ ΕΙΔΗ  A.Ε.,094447320,MEDISUP ΙΑΤΡΙΚΑ ΕΙΔΗ  A.Ε.,330.83,,1311
6ΦΝΨ4690ΒΦ-Υ8Ρ,2025-09-08,ΧΕ Β/1906 - 08/09/2025 MEDICON HELLAS Α.Ε.,094240321,MEDICON HELLAS Α.Ε.,11654.16,,1359
ΨΕ064690ΒΦ-ΕΜΦ,2025-09-08,ΧΕ Β/1905 - 08/09/2025 MEDICARE HELLAS A.E.,095367968,MEDICARE HELLAS A.E.,3684.8,,1311
Ψ6754690ΒΦ-59Η,2025-09-08,ΧΕ Α/662 - 08/09/2025 HERAEUS HELLAS,998858098,HERAEUS HELLAS,7345.0,,1313
Ψ7ΖΜ4690ΒΦ-ΖΡΣ,2025-09-08,ΧΕ Β/1904 - 08/09/2025 MILONAS HEALTH Α.Ε.,998179225,MILONAS HEALTH Α.Ε.,1907.66,,1311
ΡΥΦΨ4690ΒΦ-6Η8,2025-09-07,ΧΕ Β/1903 - 07/09/2025 MICREL ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ Α.Ε.,095175910,MICREL ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ Α.Ε.,132.0,,1311
6ΘΘ44690ΒΦ-ΡΑΝ,2025-09-07,ΧΕ Α/661 - 07/09/2025 MENARINI ΔΙΑΓΝΩΣΤΙΚΑ-ΙΑΤΡΙΚΑ ΟΡΓΑΝΑ Α.Ε.,094322455,MENARINI ΔΙΑΓΝΩΣΤΙΚΑ-ΙΑΤΡΙΚΑ ΟΡΓΑΝΑ Α.Ε.Β.Ε.,983.68,,1359
Ψ0Τ04690ΒΦ-ΡΚΠ,2025-09-07,ΧΕ Β/1902 - 07/09/2025 MENARINI ΔΙΑΓΝΩΣΤΙΚΑ-ΙΑΤΡΙΚΑ ΟΡΓΑΝΑ Α.Ε.,094322455,MENARINI ΔΙΑΓΝΩΣΤΙΚΑ-ΙΑΤΡΙΚΑ ΟΡΓΑΝΑ Α.Ε.Β.Ε.,2544.0,,1359
Ρ4ΟΨ4690ΒΦ-6Θ9,2025-09-07,ΧΕ Β/1901 - 07/09/2025 MENARINI ΔΙΑΓΝΩΣΤΙΚΑ-ΙΑΤΡΙΚΑ ΟΡΓΑΝΑ Α.Ε.,094322455,MENARINI ΔΙΑΓΝΩΣΤΙΚΑ-ΙΑΤΡΙΚΑ ΟΡΓΑΝΑ Α.Ε.Β.Ε.,1780.8,,1359
ΨΖΣΠ4690ΒΦ-ΚΘ7,2025-09-07,ΧΕ Β/1900 - 07/09/2025  MEDELLA A.E.B.E.(BFF Bank S.p.A.),998871428,MEDELLA A.E.B.E.,283.86,,1311
Ρ7ΩΣ4690ΒΦ-Ω3Ω,2025-09-07,ΧΕ Β/1899 - 07/09/2025 MEDIPRIME ΙΑΤΡ/ΚΩΝ ΕΙΔΩΝ Α.Ε.Ε.,998283526,MEDIPRIME ΙΑΤΡ/ΚΩΝ ΕΙΔΩΝ Α.Ε.Ε.,1261.4,,1311
ΨΝ7Ξ4690ΒΦ-2Δ6,2025-09-07,ΧΕ Β/1898 - 07/09/2025 MEDIC PLAN HEALTH PROJECT ΑΝΩΝΥΜΗ ΕΤΑΙΡΙ,999961120,MEDIC PLAN HEALTH PROJECT ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,2790.0,,1351
Ψ34Π4690ΒΦ-ΣΡΛ,2025-09-07,ΧΕ Β/1897 - 07/09/2025 MEDICAL POINT -ΧΡ.ΜΟΥΤΑΦΗΣ Ε.Ε.,998630320,MEDICAL POINT -ΧΡ.ΜΟΥΤΑΦΗΣ Ε.Ε.,4191.82,,1311
99ΤΨ4690ΒΦ-ΥΟ2,2025-09-07,ΧΕ Β/1896 - 07/09/2025 MEDICARE HELLAS A.E.,095367968,MEDICARE HELLAS A.E.,449.11,,1311
9Ξ8Δ4690ΒΦ-Φ3Ξ,2025-09-07,ΧΕ Β/1895 - 07/09/2025 MEDICARE HELLAS A.E.,095367968,MEDICARE HELLAS A.E.,624.32,,1311
9ΙΒ14690ΒΦ-Ο6Β,2025-09-07,ΧΕ Β/1894 - 07/09/2025 LERIVA ΠΑΡΑΓ. & ΕΜΠΟΡ. Α.Ε.,997985840,LERIVA ΠΑΡΑΓ. & ΕΜΠΟΡ. Α.Ε.,19817.68,,1329
6ΥΩΟ4690ΒΦ-Η9Σ,2025-09-07,ΧΕ Β/1893 - 07/09/2025 BBD ΝΙΚ. Ι. ΛΑΙΝΙΩΤΗΣ Α.Ε.Β.Ε.,093628458,BBD ΝΙΚ. Ι. ΛΑΙΝΙΩΤΗΣ Α.Ε.Β.Ε.,3037.72,,1311
9ΙΒΚ4690ΒΦ-Τ5Κ,2025-09-05,ΧΕ Β/1892 - 05/09/2025 BBD ΝΙΚ. Ι. ΛΑΙΝΙΩΤΗΣ Α.Ε.Β.Ε.,093628458,BBD ΝΙΚ. Ι. ΛΑΙΝΙΩΤΗΣ Α.Ε.Β.Ε.,6455.86,,1311
ΨΑΔΤ4690ΒΦ-ΓΤΖ,2025-09-05,ΧΕ Β/1891 - 05/09/2025 BBD ΝΙΚ. Ι. ΛΑΙΝΙΩΤΗΣ Α.Ε.Β.Ε.,093628458,BBD ΝΙΚ. Ι. ΛΑΙΝΙΩΤΗΣ Α.Ε.Β.Ε.,2504.19,,1311
91ΦΡ4690ΒΦ-ΩΨ0,2025-09-05,ΧΕ Α/660 - 05/09/2025 KARTEX Ν. ΚΑΡΑΛΗΣ & ΣΙΑ Ε.Ε,093781188,KARTEX Ν. ΚΑΡΑΛΗΣ & ΣΙΑ Ε.Ε,7678.08,,1139
9ΤΦΨ4690ΒΦ-ΧΑΡ,2025-09-05,ΧΕ Β/1890 - 05/09/2025 ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ Α.Ε.,082525697,ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ Α.Ε.,3481.06,,1311
ΨΚ6Π4690ΒΦ-7Ω1,2025-09-05,ΧΕ Β/1889 - 05/09/2025 ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ Α.Ε.,082525697,ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ Α.Ε.,5596.14,,1311
9Ε214690ΒΦ-Κ28,2025-09-05,ΧΕ Β/1888 - 05/09/2025 EPSILON NET Α.Ε.,099357493,EPSILON NET Α.Ε.,4246.99,,0887
9ΧΔΙ4690ΒΦ-Ο6Ο,2025-09-05,ΧΕ Β/1886 - 05/09/2025 ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΕΦΑΡΜΟΓΩΝ Ε.Π.Ε.,095684034,ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΕΦΑΡΜΟΓΩΝ Ε.Π.Ε.,9969.6,,0829
6Μ4Ρ4690ΒΦ-1ΞΙ,2025-09-05,ΧΕ Β/1885 - 05/09/2025 ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΕΦΑΡΜΟΓΩΝ Ε.Π.Ε.,095684034,ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΕΦΑΡΜΟΓΩΝ Ε.Π.Ε.,9473.6,,0829
Ψ6ΥΝ4690ΒΦ-Σ6Η,2025-09-05,ΧΕ Α/659 - 05/09/2025 DATAVERSE Ε.Π.Ε.,998682224,DATAVERSE Ε.Π.Ε.,1621.29,,0887
