ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
Ψ9Ζ646907Ρ-ΝΧ5,2024-06-11,ΥΓΕΙΟΝΟΜΙΚΟ ΥΛΙΚΟ : ΟΚΤΩΒΡΙΟΣ 2023,094280343,Π ΖΑΦΕΙΡΟΠΟΥΛΟΣ ΑΕ ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΔΙΑΓΩΣΤΙΚΩΝ  ΕΡΓΑΣΤΗΡΙΑΚΩΝ ΔΟΜΙΚΩΝ ΕΙΔΩΝ,855.6,,1359
6Ν2Π46907Ρ-ΟΡΦ,2024-06-11,ΥΓΕΙΟΝΟΜΙΚΟ ΥΛΙΚΟ: ΟΚΤΩΒΡΙΟΣ - ΔΕΚΕΜΒΡΙΟΣ 2023,998413964,ΑΤΛΑΣ ΜΕΝΤΙΚΑΛ ΕΜΠΟΡΙΑ ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΩΝ ΕΙΔΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,156.21,,1311
967Μ46907Ρ-Μ7Σ,2024-09-05,ΠΡΟΜΗΘΕΙΑ  ΕΠΙΠΛΩΝ (ΝΤΟΥΛΑΠΕΣ),138126545,"ΜΑΡΝΑΣΙΔΗΣ,,ΔΗΜΗΤΡΙΟΣ,ΠΑΡΑΣΚΕΥΑΣ",3062.8,,7111
ΨΚ7Ζ46907Ρ-ΦΦ9,2024-08-20,ΦΑΡΜΑΚΑ: ΜΑΡΤΙΟΣ - ΙΟΥΛΙΟΣ 2024,090064864,ΙΝΣΤΙΤΟΥΤΟ ΦΑΡΜΑΚΕΥΤΙΚΗΣ ΕΡΕΥΝΑΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,5546.52,,1312
6ΦΣ846907Ρ-3ΓΡ,2024-07-10,ΠΡΟΜΗΘΕΙΑ ΠΙΝΑΚΙΔΩΝ: ΦΕΒΡΟΥΑΡΙΟΣ 2024,115823711,"ΕΥΓΕΝΙΔΗΣ,,ΚΩΝΣΤΑΝΤΙΝΟΣ,ΝΙΚΟΛΑΟΣ",849.4,,1439
990Η46907Ρ-ΜΙΒ,2024-07-08,ΟΡΘΟΠΕΔΙΚΑ ΥΛΙΚΑ: ΔΕΚΕΜΒΡΙΟΣ 2023,801017983,Ε  ΡΑΦΤΟΠΟΥΛΟΥ ΕΕ,23156.88,,1313
6ΔΜΣ46907Ρ-ΖΕΖ,2024-06-28,ΠΡΟΜΗΘΕΙΑ ΤΟΝΕΡ ΚΑΙ ΜΕΛΑΝΟΤΑΙΝΙΕΣ: ΦΕΒΡΟΥΑΡΙΟΣ - ΜΑΡΤΙΟΣ 2024,068192704,"ΜΟΥΡΟΥΖΙΔΗΣ,,ΠΕΤΡΟΣ,ΑΝΕΣΤΗΣ",1303.79,,1731
9ΛΓ446907Ρ-Ι72,2025-02-12,ΣΕΡΒΙΣ ΑΕΡΙΟΥ,053308978,"ΓΑΥΡΟΣ,,ΑΘΑΝΑΣ,ΑΡΓΥΡΙΟΣ",55.01,,0887
6Θ3Θ46907Ρ-Ω5Τ,2025-05-08,ΥΓΕΙΟΝΟΜΙΚΟ ΥΛΙΚΟ : ΣΕΠΤΕΜΒΡΙΟΣ - ΔΕΚΕΜΒΡΙΟΣ 2024,095591419,SARSTEDT ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,412.05,,1359
9ΤΔ046907Ρ-Ζ9Χ,2026-06-05,"Απόφαση 147/27-05-2026 Θέμα 14ο: «Έγκριση δαπάνης για την προμήθεια ΕΝΔΟΣΚΟΠΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΚΑΙ ΥΛΙΚΩΝ ΓΙΑ ΤΗΝ ΔΙΑΘΕΡΜΙΑ ΣΥΣΤΗΜΑΤΟΣ ΕΞΑΧΝΩΣΗΣ ΤΟΥ ΠΡΟΣΤΑΤΗ OLYMPUS TURIS (CPV: 33100000-1), συνολικής αξίας 10.000,23 με ΦΠΑ 24% με την διαδικασία της διαπραγμάτευσης χωρίς προηγούμενη δημοσίευση».",094442268,ΠΡΩΤΟΝ Α Ε ΑΝΤΙΠΡ ΙΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΕΙΔΩΝ  ΜΗΧΑΝΗΜ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΑΣΦΑΛΕΙΑΣ ΙΔΙΩΤ ΕΠΙΧ ΠΑΡΟΧ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ,10000.23,33100000-1,31201050000001
