ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
9ΩΜΡ46904Ν-ΩΤΟ,2021-11-30,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΑΝΑΘΕΣΗΣ ΥΠΗΡΕΣΙΩΝ ΕΦΑΠΑΞ ΤΕΧΝΙΚΟΥ ΕΛΕΓΧΟΥ ΚΑΙ ΕΛΕΓΧΟΥ ΚΑΛΗΣ ΛΕΙΤΟΥΡΓΕΙΑΣ ΤΕΣΣΑΡΩΝ ΔΙΑΘΕΡΜΙΩΝ MARTIN ΤΩΝ ΧΕΙΡΟΥΡΓΕΙΩΝ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,099007886,ΒΙΟΠΡΟΜΗΘΕΥΤΙΚΗ ΑΝΤΙΠΡΟΣΩΠΕΙΑ ΕΙΣΑΓΩΓΗ ΕΜΠΟΡΙΑ ΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ  ΕΥΘΥΝΗΣ,480.0,,0887
6Ψ4Ι46904Ν-Ε64,2021-12-28,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΚΑΙ ΕΓΚΑΤΑΣΤΑΣΗ ΕΞΟΠΛΙΣΜΟΥ ΠΛΗΡΟΦΟΡΙΚΗΣ ΓΙΑ ΤΟ ΓΡΑΦΕΙΟ ΤΟΥ ΠΡΟΕΔΡΟΥ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,099756824,UNICA ΕΦΑΡΜΟΓΕΣ ΣΥΣΤΗΜΑΤΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1320.0,,1899
6Ψ4Ι46904Ν-Ε64,2021-12-28,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΚΑΙ ΕΓΚΑΤΑΣΤΑΣΗ ΕΞΟΠΛΙΣΜΟΥ ΠΛΗΡΟΦΟΡΙΚΗΣ ΓΙΑ ΤΟ ΓΡΑΦΕΙΟ ΤΟΥ ΠΡΟΕΔΡΟΥ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,099756824,UNICA ΕΦΑΡΜΟΓΕΣ ΣΥΣΤΗΜΑΤΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,400.0,,0899
Ψ6ΓΡ46904Ν-ΖΦ5,2021-12-28,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΕΞΟΠΛΙΣΜΟΥ ΠΛΗΡΟΦΟΡΙΚΗΣ ΓΙΑ ΤΟ ΓΡΑΦΕΙΟ ΤΟΥ ΠΡΟΕΔΡΟΥ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,099756824,UNICA ΕΦΑΡΜΟΓΕΣ ΣΥΣΤΗΜΑΤΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1115.0,,1899
9Ο9646904Ν-ΚΙ5,2021-12-27,"ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΔΙΑΧΕΙΡΙΣΗΣ ΕΠΙΚΙΝΔΥΝΩΝ ΑΠΟΒΛΗΤΩΝ (ΚΙΤΡΙΝΑ) ΠΡΟΣ ΑΠΟΣΤΕΙΡΩΣΗ, ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΟΥ ΤΜΗΜΑΤΟΣ ΛΟΙΜΩΞΕΩΝ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΓΙΑ ΔΙΑΣΤΗΜΑ ΚΑΛΥΨΗΣ ΤΡΙΩΝ (03) ΜΗΝΩΝ",084221869,VAKTRO AEBE,27600.0,,0846
ΩΓΩΡ46904Ν-ΖΥ2,2021-12-27,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΑΞΙΟΛΟΓΗΣΗΣ ΠΡΟΣΦΟΡΩΝ ΓΙΑ ΤΗΝ ΑΝΑΘΕΣΗ ΥΠΗΡΕΣΙΩΝ ΜΕΤΑΦΟΡΑΣ ΓΕΥΜΑΤΩΝ ΑΠΟ ΤΟ Γ.Α.Ο.Ν.Α. «Ο ΑΓ.ΣΑΒΒΑΣ» ΣΤΟ Γ.Ν.Α. «Η ΕΛΠΙΣ» ΜΕ ΦΟΡΤΗΓΟ,801563251,THE FOOD LAB Α Ε,4960.0,,0899
ΨΡΛΗ46904Ν-7Ο5,2021-12-23,αποφαση προεδρου εγκρισησ πρακτικού ανάθεσης υπηρεσιών διαχείρισησ επικίνδυνων αποβλήτων (κόκκινα),999446618,ΑΠΟΤΕΦΡΩΤΗΡΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΑΠΟΤΕΦΡΩΣΗΣ ΑΠΟΡΡΙΜΜΑΤΩΝ,28944.0,,0846
ΩΔ6Ε46904Ν-ΕΓΚ,2021-12-23,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΚΑΙ ΑΝΑΘΕΣΗΣ ΥΠΗΡΕΣΙΩΝ ΕΙΔΙΚΟΤΗΤΑΣ ΗΛΕΚΤΡΟΤΕΧΝΙΤΩΝ,800830648,ΕΡΓΟΔΥΝΑΜΙΚΗ 2030 Ε Ε,19777.7,,0419
Ω5Χ046904Ν-ΤΙΕ,2021-12-23,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΚΑΙΑΝΑΘΕΣΗΣ ΥΠΗΡΕΣΙΩΝ ΓΙΑ ΤΗΝ ΤΕΤΡΑΜΗΝΗ ΣΥΝΤΗΡΗΣΗ  ΥΠΟΣΤΑΘΜΟΥ ΜΕΣΗΣ ΤΑΣΗΣ,095593498,ΕΤΑΙΡΙΑ ΒΙΟΜΗΧΑΝΙΚΗΣ ΑΡΩΓΗΣ ΑΕ,1432.0,,0879
ΨΥΒ146904Ν-ΝΙΩ,2021-12-21,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΠΡΟΜΗΘΕΙΑΣ ΥΠΟΣΤΡΩΜΑΤΟΣ ΤΡΑΠΕΖΑΣ ΑΞΟΝΙΚΟΥ ΤΟΜΟΓΡΑΦΟΥ,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,1060.0,,1899
9ΠΚΨ46904Ν-ΧΧΛ,2021-12-20,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΠΡΟΜΗΘΕΙΑΣ ΔΕΚΑ (10) ΗΛΕΚΤΡΟΚΙΝΗΤΩΝ ΚΛΙΝΩΝ ΝΟΣΗΛΕΙΑΣ ΜΕ ΣΤΡΩΜΑ ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,999495127,ΛΕΩΝΙΔΑΣ ΨΗΛΙΑΚΟΣ ΚΑΙ ΣΙΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,27800.0,,7111
ΩΦΝΞ46904Ν-Ρ62,2021-12-20,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΚΛΑΔΕΜΑΤΟΣ ΚΑΙ ΜΟΡΦΟΠΟΙΗΣΗΣ ΕΙΚΟΣΙ ΠΕΝΤΕ (25) ΥΨΗΛΩΝ ΔΕΝΔΡΩΝ ΜΕ ΚΑΛΑΘΟΦΟΡΟ ΟΧΗΜΑ ΣΤΟΝ ΠΡΟΑΥΛΙΟ ΧΩΡΟ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ,055182469,"ΑΝΑΣΤΑΣΙΟΥ,,ΣΤΑΥΡΟΣ,ΒΑΣΙΛΕΙΟΣ",2740.0,,0419
ΩΙ8Υ46904Ν-3ΛΥ,2021-12-15,ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΕΓΚΡΙΣΗΣ ΠΡΑΚΤΙΚΟΥ ΚΑΙ ΑΝΑΘΕΣΗΣ ΠΡΟΜΗΘΕΙΣ ΕΝΟΣ (01) ΕΜΕΣΟΥ ΔΙΟΦΘΑΛΜΟΥ ΟΦΘΑΛΜΟΣΚΟΠΙΟΥ,094264251,ΟΜΜΑ ΛΑΙΤ ΦΑΡΜΑΚΕΥΤΙΚΑ  ΟΠΤΙΚΑ  ΙΑΤΡΙΚΑ ΑΝΩΝ ΕΜΠ ΕΤΑΙΡΕΙΑ,2780.0,,7131
