ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΣ8Α4690ΒΤ-ΘΜΑ,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021,ΣΥΜΦΩΝΗΤΙΚΟ 182/2021",998334426,Γ ΠΥΡΡΟΣ ΚΑΙ ΣΙΑ ΟΕ,526.8,33141700-7,1311.01
ΨΣ8Α4690ΒΤ-ΘΜΑ,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021,ΣΥΜΦΩΝΗΤΙΚΟ 182/2021",998334426,Γ ΠΥΡΡΟΣ ΚΑΙ ΣΙΑ ΟΕ,5203.68,33141700-7,1313.01
68054690ΒΤ-8ΦΔ,2021-12-27,ΥΔΡΕΥΣΗ ΚΑΙ ΑΡΔΕΥΣΗ ΠΑΛΑΙΟΥ ΚΑΙ ΝΕΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΑΠΟ ( 29-6-2021 ΕΩΣ 4-11-2021 ),090066415,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΑΠΟΧΕΤΕΥΣΗΣ ΚΑΤΕΡΙΝΗΣ,15693.0,65110000-7,0841.01
ΩΖ384690ΒΤ-ΨΦ9,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021, ΣΥΜΦΩΝΗΤΙΚΟ 143/2021",998334426,Γ ΠΥΡΡΟΣ ΚΑΙ ΣΙΑ ΟΕ,263.4,33141700-7,1311.01
ΩΖ384690ΒΤ-ΨΦ9,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021, ΣΥΜΦΩΝΗΤΙΚΟ 143/2021",998334426,Γ ΠΥΡΡΟΣ ΚΑΙ ΣΙΑ ΟΕ,4446.95,33141700-7,1313.01
ΨΞ2Κ4690ΒΤ-8ΗΣ,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021,ΣΥΜΦΩΝΗΤΙΚΟ 163/2021",998334426,Γ ΠΥΡΡΟΣ ΚΑΙ ΣΙΑ ΟΕ,351.2,33141700-7,1311.01
ΨΞ2Κ4690ΒΤ-8ΗΣ,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021,ΣΥΜΦΩΝΗΤΙΚΟ 163/2021",998334426,Γ ΠΥΡΡΟΣ ΚΑΙ ΣΙΑ ΟΕ,12336.56,33141700-7,1313.01
6ΦΕΘ4690ΒΤ-7ΣΕ,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021, ΣΥΜΦΩΝΗΤΙΚΟ 144/2021",099805952,BIOGENESYS IKE,1457.7,33141700-7,1313.01
ΨΠΓ24690ΒΤ-ΧΧΣ,2021-12-27,ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021,099805952,BIOGENESYS IKE,2423.85,33141700-7,1313.01
ΩΞΗΕ4690ΒΤ-ΔΥΓ,2021-12-27,"ΠΡΟΜΗΘΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ/2021, ΣΥΜΦΩΝΗΤΙΚΟ 186/2021",094101530,ΔΗΜ ΡΕΚΟΥΤΗΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ ΕΙΔΩΝ,4743.06,33141700-7,1313.01
