ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΩΝΠ54690ΒΤ-ΥΩΣ,2021-12-28,Αποζημίωση εφημεριών βάσει Ν.4850/21 Αρθρο 89,,,,no sponsor block
6ΠΞ64690ΒΤ-Τ0Φ,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΔΕΚΕΜΒΡΙΟΥ /2021  ΣΠΟΥΔΑΣΤΕΣ ΠΟΥ ΑΣΚΟΥΝΤΑΙ ΤΟΥ Γ.Ν.Κ,,,,no sponsor block
9ΟΩΠ4690ΒΤ-Ξ5Ξ,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΔΕΚΕΜΒΡΙΟΥ /2021 ΕΠΙΣΤΗΜΟΝΙΚΟ  ΠΡΟΣΩΠΙΚΟ ΤΟΥ Γ.Ν.Κ,,,,no sponsor block
ΨΞ4Ξ4690ΒΤ-ΖΚΨ,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΔΕΚΕΜΒΡΙΟΥ  /2021 ΕΠΙΚΟΥΡΙΚΟΙ Ε.Σ.Υ   ΤΟΥ Γ.Ν.Κ,,,,no sponsor block
6ΙΗΚ4690ΒΤ-65Ζ,2021-12-22,ΜΙΣΘΟΔΟΣΙΑ   ΔΕΚΕΜΒΡΙΟΥ/2021  ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ,,,,no sponsor block
Ω55Τ4690ΒΤ-ΝΥΣ,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΔΕΚΕΜΒΡΙΟΥ /2021 ΕΠΙΚΟΥΡΙΚΟ  ΠΡΟΣΩΠΙΚΟ ΤΟΥ Γ.Ν.Κ,,,,no sponsor block
609Σ4690ΒΤ-ΙΟ0,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΔΕΚΕΜΒΡΙΟΥ /2021 ΕΠΙΚΟΥΡΙΚΟ  ΠΡΟΣΩΠΙΚΟ ΤΟΥ Γ.Ν.Κ,,,,no sponsor block
ΨΞΠΚ4690ΒΤ-ΕΓΖ,2021-12-22,ΑΝΑΔΡΟΜΙΚΑ ΚΛΙΜΑΚΙΟΥ ΔΕΚΕΜΒΡΙΟΥ/2021 ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ,,,,no sponsor block
6ΡΛ44690ΒΤ-Φ6Β,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ/2021 ΕΠΙΚΟΥΡΙΚΟΙ  Ε.Σ.Υ  ΤΟΥ Γ.Ν.Κ,,,,no sponsor block
ΩΙ324690ΒΤ-ΠΗΕ,2021-12-22,ΑΝΑΔΡΟΜΙΚΑ ΔΕΚΕΜΒΡΙΟΥ/2021  ΠΡΟΣΩΠΙΚΟ ΕΠΙ ΣΧΕΣΕΙ ΕΡΓΑΣΙΑΣ Ι.Δ   ΤΟΥ Ψ/ΤΟΜΕΑ,,,,no sponsor block
Ω1Θ04690ΒΤ-ΜΘΧ,2021-12-22,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΔΕΚΕΜΒΡΙΟΥ/2021 ΠΡΟΣΩΠΙΚΟ ΕΠΙ ΣΧΕΣΕΙ ΕΡΓΑΣΙΑΣ Ι.Δ   ΤΟΥ Ψ/ΤΟΜΕΑ,,,,no sponsor block
9Λ7Ο4690ΒΤ-0Θ8,2021-12-21,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ  /2021 ΠΔΕ-ΕΣΠΑ ΕΠΙΚΟΥΡΙΚΟ ΠΡΟΣΩΠΙΚΟ ΤΟΥ Γ.Ν.Κ                ΥΠ.11/Ο Π Σ 5070506,,,,no sponsor block
Ψ9Ω94690ΒΤ-0ΦΥ,2021-12-17,ΤΑΚΤΙΚΕΣ ΕΦΗΜΕΡΙΕΣ ΝΟΕΜΒΡΙΟΥ/2021  ΕΠΙΚΟΥΡΙΚΟΙ  Ε.Σ.Υ,,,,no sponsor block
663Φ4690ΒΤ-7ΒΡ,2021-12-17,ΤΑΚΤΙΚΕΣ ΕΦΗΜΕΡΙΕΣ ΝΟΕΜΒΡΙΟΥ/2021  ΕΠΙΚΟΥΡΙΚΟΙ  Ε.Σ.Υ,,,,no sponsor block
