ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6ΧΛΞ4690ΒΛ-ΞΥ7,2021-12-20,"ΕΠΙΔΟΣΕΙΣ,ΔΗΜΟΣΙΕΥΣΕΙΣ,ΠΡΟΣΚΛΗΣΕΙΣ Κ.Λ.Π",998495500,ΕΝΗΜΕΡΩΣΗ ΜΑΚΕΔΟΝΙΑΣ,198.4,,0896
Ω07Α4690ΒΛ-5ΥΧ,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,801479169,IATROFARM ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,457.65,,131101
6ΗΡΤ4690ΒΛ-ΧΦΨ,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,079035311,"ΟΡΦΑΝΙΔΗΣ,,ΚΟΣΜΑΣ,ΣΑΒΒΑΣ",158.2,,131101
ΩΘ0Δ4690ΒΛ-56Ο,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,998829681,ΝΙΚΟΣ ΜΙΓΚΟΣ ΚΑΙ ΣΙΑ ΕΕ,1335.6,,131101
6ΖΠΕ4690ΒΛ-Χ50,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,800346013,Π ΣΑΒΒΙΔΗΣ ΚΑΙ ΣΙΑ Ε Ε,4907.8,,131101
6ΥΧΦ4690ΒΛ-Η9Ξ,2021-12-20,ΣΥΝΤΗΡΗΣΗ & ΕΠΙΣΚΕΥΗ ΛΟΙΠΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,154938209,"ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ,,ΣΤΕΦΑΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟ,ΝΙΚΟΛΑΟΣ",307.5,,0887
6Κ1Λ4690ΒΛ-ΗΓΗ,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΕΙΔΩΝ ΣΥΝΤΗΡ. ΚΑΙ ΕΠΙΣΚ. ΛΟΙΠΩΝ ΜΟΝΙΜΩΝ ΕΓΚΑΤΑΣΤΑ ΠΡΟΜΗΘΕΙΑ ΕΡΓΑΛΕΙΩΝ ΜΙΚΡΗΣ ΔΙΑΡΚΕΙΑΣ ΚΑΙ ΑΞΙΑΣ ΔΙΑΦΟΡΕΣ ΠΡΟΜΗΘΕΙΕΣ ΠΟΥ ΔΕΝ ΚΑΤΟΝ/ΝΤΑΙ ΕΙΔΙΚΑ,054987225,"ΟΥΤΑΣ,,ΝΙΚΟΛΑΟΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",827.3,,142901
6Κ1Λ4690ΒΛ-ΗΓΗ,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΕΙΔΩΝ ΣΥΝΤΗΡ. ΚΑΙ ΕΠΙΣΚ. ΛΟΙΠΩΝ ΜΟΝΙΜΩΝ ΕΓΚΑΤΑΣΤΑ ΠΡΟΜΗΘΕΙΑ ΕΡΓΑΛΕΙΩΝ ΜΙΚΡΗΣ ΔΙΑΡΚΕΙΑΣ ΚΑΙ ΑΞΙΑΣ ΔΙΑΦΟΡΕΣ ΠΡΟΜΗΘΕΙΕΣ ΠΟΥ ΔΕΝ ΚΑΤΟΝ/ΝΤΑΙ ΕΙΔΙΚΑ,054987225,"ΟΥΤΑΣ,,ΝΙΚΟΛΑΟΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",803.05,,184101
6Κ1Λ4690ΒΛ-ΗΓΗ,2021-12-20,ΠΡΟΜΗΘΕΙΑ ΕΙΔΩΝ ΣΥΝΤΗΡ. ΚΑΙ ΕΠΙΣΚ. ΛΟΙΠΩΝ ΜΟΝΙΜΩΝ ΕΓΚΑΤΑΣΤΑ ΠΡΟΜΗΘΕΙΑ ΕΡΓΑΛΕΙΩΝ ΜΙΚΡΗΣ ΔΙΑΡΚΕΙΑΣ ΚΑΙ ΑΞΙΑΣ ΔΙΑΦΟΡΕΣ ΠΡΟΜΗΘΕΙΕΣ ΠΟΥ ΔΕΝ ΚΑΤΟΝ/ΝΤΑΙ ΕΙΔΙΚΑ,054987225,"ΟΥΤΑΣ,,ΝΙΚΟΛΑΟΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",74.4,,189901
6ΩΗΨ4690ΒΛ-Ο3Θ,2021-12-20,ΣΥΝΤΗΡΗΣΗ & ΕΠΙΣΚΕΥΗ ΛΟΙΠΟΥ ΕΞΟΠΛΙΣΜΟΥ,801102575,ADVANCED STERILIZATION PRODUCTS HELLAS EΠE,5832.96,,0889
