ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6Ξ7Ζ469ΗΔΖ-ΟΑΖ,2021-12-24,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2261/2021,090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,141344.0,,0842
ΩΖ4Ξ469ΗΔΖ-78Ο,2021-12-22,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2249/2021,030447890,"ΣΤΑΣΙΜΙΩΤΗΣ,,ΔΗΜΗΤΡ,ΓΕΩΡΓΙΟΣ",623.1,,1529
6ΔΘΖ469ΗΔΖ-7Ε8,2021-12-22,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2246/2021,095186426,Μ Σ ΙΑΚΩΒΙΔΗΣ ΕΛΛΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΟΥ ΥΛΙΚΟΥ,845.81,,1311
ΩΞ58469ΗΔΖ-ΔΓΚ,2021-12-22,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2245/2021,998810619,ΛΕΩΝΙΔΑΣ ΨΩΜΟΠΟΥΛΟΣ ΚΑΙ ΣΙΑ ΕΕ,43.59,,0813
9ΗΒΣ469ΗΔΖ-ΜΓΥ,2021-12-20,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2214/2021,082525697,ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,6504.92,,1311
Ψ4Κ1469ΗΔΖ-Ξ7Σ,2021-12-20,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2117/2021,094465442,ΦΑΡΜΑΖΑΚ ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,16835.0,,1312
Ψ7ΔΗ469ΗΔΖ-ΩΘΤ,2021-12-20,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2069/2021,095044497,BROS ΦΑΡΜΑΚΟΒΙΟΜΗΧΑΝΙΑ ΕΠΕ,3773.98,,1312
ΨΕΟΡ469ΗΔΖ-ΖΔΕ,2021-12-20,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2032/2021,800681718,Β ΤΣΕΠΕΡΚΑΣ Α Ε ΜΠΟΝΥΟ Ο Ε,199.33,,1311
ΨΖΗΔ469ΗΔΖ-1ΓΘ,2021-12-20,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2244/2021,094159555,ROCHE ΕΛΛΑΣ ΑΕ,758989.54,,1312
ΨΡΜΠ469ΗΔΖ-ΜΙ5,2021-12-16,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2232/2021,094283173,ASTRAZENECA ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ,56815.0,,1312
61ΜΡ469ΗΔΖ-ΝΗΣ,2021-12-16,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2230/2021,998871023,AMGEN ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΑ ΕΠΕ,74625.84,,1312
6ΞΥΘ469ΗΔΖ-ΥΦΔ,2021-12-16,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ 2228/2021,800414432,ABBVIE ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,4035.14,,1312
