ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΩΣ5Ι46906Λ-ΛΦ8,2021-12-21,ΕΞΟΦΛΗΣΗ ΧΕ 2589/2021,,,,no sponsor block
ΩΔ6Ω46906Λ-ΞΥΛ,2021-12-20,ΕΞΟΦΛΗΣΗ ΧΕ 2525/2021,,,,no sponsor block
ΨΝΒΗ46906Λ-Μ57,2021-12-17,ΕΞΟΦΛΗΣΗ ΧΕ 2524/2021,,,,no sponsor block
ΩΗΦΟ46906Λ-Ι4Μ,2021-12-17,ΕΞΟΦΛΗΣΗ ΧΕ 2548/2021,,,,no sponsor block
6ΑΡΧ46906Λ-ΦΨΤ,2021-12-17,ΕΞΟΦΛΗΣΗ ΧΕ 2600/21,,,,no sponsor block
ΨΒΨΙ46906Λ-ΗΒΕ,2021-12-16,ΕΞΟΦΛΗΣΗ ΧΕ 2588/2021,,,,no sponsor block
6ΜΧΞ46906Λ-Ε2Η,2021-12-16,ΕΞΟΦΛΗΣΗ ΧΕ 2587/2021,,,,no sponsor block
ΨΒΝΘ46906Λ-ΣΕ6,2021-12-16,ΕΞΟΦΛΗΣΗ ΧΕ 2586/2021,,,,no sponsor block
672646906Λ-ΛΙΥ,2021-12-15,ΕΞΟΦΛΗΣΗ ΧΕ 2330/21,,,,no sponsor block
ΨΦ0746906Λ-Μ3Θ,2021-12-13,ΕΞΟΦΛΗΣΗ ΧΕ 2271-2021 ΚΑΕ 411,,,,no sponsor block
Ω0Κ746906Λ-ΤΝΞ,2021-12-13,ΕΞΟΦΛΗΣΗ ΧΕ 2267-2021 ΚΑΕ 411,,,,no sponsor block
6ΨΘΕ46906Λ-ΓΔ2,2021-12-13,"ΕΞΟΦΛΗΣΗ ΧΕ 2278-2021 ΚΑΕ 224,257,259,219,561",,,,no sponsor block
ΨΚ8546906Λ-0ΣΣ,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2249-2021 ΚΑΕ 561,,,,no sponsor block
ΨΓΧ346906Λ-9Η6,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2325-2021 ΚΑΕ 413,,,,no sponsor block
ΩΚΜ146906Λ-ΚΨΙ,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2326-2021 ΚΑΕ 413,,,,no sponsor block
6ΧΦ546906Λ-Υ8Ω,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2316-2021 ΚΑΕ 277,,,,no sponsor block
ΩΓ0Ε46906Λ-ΠΤΑ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2315-2021 ΚΑΕ 261,263",,,,no sponsor block
9ΩΒΠ46906Λ-669,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2313-2021 ΚΑΕ 277,,,,no sponsor block
6ΧΛ846906Λ-ΝΥΑ,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2312-2021 ΚΑΕ 277,,,,no sponsor block
6ΑΒΓ46906Λ-Π8Ω,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2311-2021 ΚΑΕ 277,,,,no sponsor block
Ψ5ΖΦ46906Λ-ΠΜ2,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2310-2021 ΚΑΕ 277,,,,no sponsor block
ΩΣΜΦ46906Λ-5ΞΦ,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2309-2021 ΚΑΕ 277,,,,no sponsor block
63Μ346906Λ-ΑΛΟ,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2308-2021 ΚΑΕ 277,,,,no sponsor block
6Η9Ζ46906Λ-Φ5Φ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2305-2021 ΚΑΕ 261,263",,,,no sponsor block
6ΖΖΝ46906Λ-ΔΣ8,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2304-2021 ΚΑΕ 261,263",,,,no sponsor block
6ΟΖΞ46906Λ-ΖΑΒ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2303-2021 ΚΑΕ 261,263",,,,no sponsor block
Ω0ΔΣ46906Λ-ΞΥΧ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2302-2021 ΚΑΕ 261,263",,,,no sponsor block
ΨΛΗΚ46906Λ-ΗΥ9,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2301-2021 ΚΑΕ 261,263",,,,no sponsor block
ΩΥ7Δ46906Λ-ΙΣΩ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2300-2021 ΚΑΕ 261,263",,,,no sponsor block
ΨΓ0Ρ46906Λ-88Ω,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2298-2021 ΚΑΕ 261,263",,,,no sponsor block
ΨΚΨ846906Λ-Φ4Υ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2298-2021 ΚΑΕ 261,263",,,,no sponsor block
6ΙΚ046906Λ-ΗΥΑ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2296-2021 ΚΑΕ 261,263",,,,no sponsor block
ΨΞ5Τ46906Λ-7ΦΞ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2296-2021 ΚΑΕ 261,263",,,,no sponsor block
ΨΡΖ946906Λ-4ΓΙ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2295-2021 ΚΑΕ 261,263",,,,no sponsor block
6Υ0Σ46906Λ-ΘΦΝ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2294-2021 ΚΑΕ 261,263",,,,no sponsor block
Ψ5ΛΔ46906Λ-4ΣΣ,2021-12-10,ΕΞΟΦΛΗΣΗ ΧΕ 2318-2021 ΚΑΕ 212,,,,no sponsor block
9Ψ9Ψ46906Λ-ΗΧΨ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2307-2021 ΚΑΕ 261,263",,,,no sponsor block
96ΚΝ46906Λ-ΗΘΧ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2306-2021 ΚΑΕ 261,263",,,,no sponsor block
ΩΑΞ246906Λ-6ΛΑ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2317-2021 ΚΑΕ 261,263",,,,no sponsor block
64Ζ346906Λ-ΞΣΒ,2021-12-10,"ΕΞΟΦΛΗΣΗ ΧΕ 2314-2021 ΚΑΕ 261,263",,,,no sponsor block
9Β6Τ46906Λ-ΔΞΑ,2021-12-08,ΕΞΟΦΛΗΣΗ ΧΕ 2324-2021 ΚΑΕ 413,,,,no sponsor block
Ψ6ΓΚ46906Λ-ΝΧΑ,2021-12-08,ΕΞΟΦΛΗΣΗ ΧΕ 2288-2021 ΚΑΕ 561,,,,no sponsor block
ΨΚΩΝ46906Λ-ΟΘΕ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2287-2021 ΚΑΕ 289,561",,,,no sponsor block
Ω1Φ846906Λ-Η3Ψ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2286-2021 ΚΑΕ 289,561",,,,no sponsor block
ΨΓ4Φ46906Λ-ΘΔΧ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2285-2021 ΚΑΕ 219,561,251,224",,,,no sponsor block
ΨΞ1Η46906Λ-ΠΕΔ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2281-2021 ΚΑΕ 219,561,251,224",,,,no sponsor block
97ΘΠ46906Λ-7ΛΑ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2277-2021 ΚΑΕ 219,561,251,224",,,,no sponsor block
6ΝΤΥ46906Λ-ΛΡΟ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2276-2021 ΚΑΕ 219,561,251,224",,,,no sponsor block
ΨΦΖΔ46906Λ-23Λ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2275-2021 ΚΑΕ 219,561,251",,,,no sponsor block
Ψ5Γ446906Λ-Ε03,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2274-2021 ΚΑΕ 219,561,224,257",,,,no sponsor block
Ω3ΔΧ46906Λ-ΑΑΣ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2284-2021 ΚΑΕ 219,561",,,,no sponsor block
ΨΤΤΓ46906Λ-ΒΛΣ,2021-12-08,"ΕΞΟΦΛΗΣΗ ΧΕ 2283-2021 ΚΑΕ 251,561",,,,no sponsor block
