ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6ΕΖΛ46906Λ-Χ9Ρ,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2402/2021,998218488,Κ ΤΕΛΙΔΗΣ ΙΑΤΡΙΚΟΣ ΚΑΙ ΝΟΣΟΚΟΜΕΙΑΚΟΣ ΚΑΙ ΧΕΙΡΟΥΡΓΙΚΟΣ ΕΞΟΠΛΙΣΜΟΣ ΑΝΩΝΥΜΗ ΕΙΣΑΓΩΓΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,5350.72,,1311
ΨΔΧΔ46906Λ-ΝΑ5,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2364/2021,095031152,ΣΕΡΒΙΕ ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,7322.81,,1312
ΨΟΚ246906Λ-ΝΧ2,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2243/2021,997998085,ΜΑΥΡΟΥΔΗΣ ΤΡΟΦΟΔΟΣΙΕΣ ΔΙΑΝΟΜΕΣ ΜΟΝΑΔΩΝ ΑΝΑΨΥΧΗΣ ΚΑΙ  ΥΓΕΙΑΣ ΚΑΙ  ΑΜΥΝΑΣ ΚΑΙ  ΔΟΜΩΝ ΦΙΛΟΞΕΝΙΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,665.94,,1511
6ΣΜ846906Λ-ΑΒΖ,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2476/2021,800417723,ALLERGAN ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,11503.94,,1312
ΨΘΜΦ46906Λ-ΨΙΝ,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2465/2021,800645523,BAXALTA ΒΙΟΕΠΙΣΤΗΜΗ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,34908.16,,1312
6ΩΡ646906Λ-69Ρ,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2612/2021,095659768,ΠΛΗΡΟΦΟΡΙΚΗ ΕΛΛΑΔΟΣ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜ ΕΥΘΥΝΗΣ,3476.34,,0889
ΨΓΩ646906Λ-Φ5Β,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2611/2021,800716575,REMAIN GREEN ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,1488.0,,0419
6Σ8Ω46906Λ-ΗΡΛ,2021-12-24,ΕΞΟΦΛΗΣΗ ΧΕ 2613/2021,998759350,ΚΟΥΣΗΣ ΑΕ,148.8,,1841
6Ω7Κ46906Λ-ΠΙ6,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 1217/2021,094464316,ΑΡΗΣ ΜΑΝΤΖΩΡΟΣ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΟΥ ΚΑΙ ΔΙΑΓΝΩΣΤΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,1999.4,,1359
6Ε3Φ46906Λ-Κ38,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2135/2021,094251730,Β ΚΑΥΚΑΣ ΑΝΩΝΥΜ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑ  ΗΛΕΚΤΡΟΛΟΓΙΚΩΝ ΥΛΙΚΩΝ ΦΩΤΙΣΤΙΚΩΝ,4222.57,,"1429, 1292 1841"
ΨΒΧΛ46906Λ-ΟΚΠ,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2610/2021,094447320,ΜΕΝΤΙ ΣΑΠ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,202.37,,1311
65ΟΔ46906Λ-3ΥΑ,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2606/2021,045496579,"ΜΟΔΕΣ,,ΣΩΤΗΡΙΟΣ,ΒΑΣΙΛΕΙΟΣ",1675.0,,0419
ΨΛ2446906Λ-Ξ30,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2390/2021,094241028,ΕΜΠΟΡΟΧΑΡΤΙΚΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΒΙΟΤΕΧΝΙΚΗ ΕΤΑΙΡΕΙΑ,5040.6,,1731
Ψ8Ο946906Λ-Χ3Υ,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2422/2021,099554507,UNILOG ΑΠΟΘΗΚΕΥΣΕΙΣ ΔΙΑΝΟΜΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,259.81,,1312
6Κ5546906Λ-Β0Γ,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2405/2021,094025805,ΑΓΚΦΑ  ΓΚΕΒΕΡΤ  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ   ΕΜΠΟΡΙΚΗ ΚΑΙ  ΒΙΟΜΗΧΑΝΙΚΗ  ΕΤΑΙΡΕΙΑ,781.46,,"1439, 0887"
ΨΓ5Σ46906Λ-73Υ,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2518/2021,800460031,ΕΝΔΟΣΚΟΠΙΚΕΣ ΕΦΑΡΜΟΓΕΣ ΕΛΙΞ ΜΟΝΟΠΡΟΣΩΠΗ   ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ  ΕΤΑΙΡΕΙΑ,1661.6,,1311
ΨΒΖ646906Λ-Ξ3Ι,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2401/2021,093635530,ΑΝΑΝΙΑΔΗΣ Γ ΕΕ,1479.69,,1311
ΨΧΑ546906Λ-ΧΞΩ,2021-12-22,ΕΞΟΦΛΗΣΗ ΧΕ 2417/2021,999144179,ΑΛΕΞ ΟΡΦΑΝΟΥΔΑΚΗ ΚΑΙ ΣΙΑ ΟΕ,180.8,,1311
