ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
6Σ0Ξ4690ΩΔ-ΣΣ9,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02618,,,,no sponsor block
Ω0Μ74690ΩΔ-6ΛΔ,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02616,,,,no sponsor block
6ΚΘ34690ΩΔ-ΥΒ8,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02614,,,,no sponsor block
62ΨΝ4690ΩΔ-Ω70,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02613,,,,no sponsor block
Ω0ΨΑ4690ΩΔ-ΚΡ7,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02612,,,,no sponsor block
ΨΡΕ84690ΩΔ-ΝΜΠ,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02611,,,,no sponsor block
62824690ΩΔ-ΡΗ7,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02610,,,,no sponsor block
Ψ2Ε54690ΩΔ-951,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02609,,,,no sponsor block
6ΖΟ14690ΩΔ-6Χ4,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02608,,,,no sponsor block
ΨΛ734690ΩΔ-ΜΞ8,2021-12-13,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02607,,,,no sponsor block
ΩΖ8Λ4690ΩΔ-ΨΨ9,2021-12-09,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02587,,,,no sponsor block
62ΥΨ4690ΩΔ-Θ8Λ,2021-12-09,ΧΕΠ ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ 21/.02586,,,,no sponsor block
