ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
620Π4690ΩΣ-Ι4Θ,2021-08-19,ΠΛΗΡΩΜΗ,800475591,DIOMED ΙΑΤΡΙΚΑ ΠΡΟΙΟΝΤΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,3210.42,,41311Β
6ΦΓΠ4690ΩΣ-ΜΥΚ,2021-08-23,ΠΛΗΡΩΜΗ,099370337,VIOLAK INTERNATIONAL ΝΟΣΟΚΟΜΕΙΑΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,18362.07,,41311Β
697Δ4690ΩΣ-1ΦΡ,2021-08-24,ΠΛΗΡΩΜΗ,998278100,ΦΑΡΑΝ ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ,3378.1,,41312Β
ΨΛΣ84690ΩΣ-2ΗΨ,2021-08-24,ΠΛΗΡΩΜΗ,099999477,Π ΚΑΛΑΘΙΑΝΑΚΗΣ ΕΜΠΟΡΙΑ ΕΙΣΑΓΩΓΕΣ ΚΑΙ ΕΞΑΓΩΓΕΣ ΝΟΣΟΚΟΜΕΙΑΚΩΝ ΕΙΔΩΝ ΕΠΕ,3092.45,,41311Β
ΨΝΕΛ4690ΩΣ-6Φ3,2021-08-26,ΠΛΗΡΩΜΗ,094373861,Γ ΣΑΜΑΡΑΣ ΑΝΩΝΥΜΟΣ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΣΥΣΤΗΜΑΤΑ ΙΑΤΡΙΚΩΝ ΑΕΡΙΩΝ,1449.29,,40879Α
Ψ3Α94690ΩΣ-ΡΨΗ,2021-10-06,ΠΛΗΡΩΜΗ,099109774,ΔΙΑΓΝΩΣΤΙΚΑ ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΟΡΓΑΝΑ ΝΟΣΟΚΟΜΕΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,548.39,,41311Α
ΩΦΕ04690ΩΣ-ΗΩ4,2021-10-06,ΠΛΗΡΩΜΗ,033979680,"ΑΞΩΝΙΔΗΣ,,ΓΕΩΡΓΙΟΣ,ΝΙΚΟΛΑΟΣ",136.68,,41439Α
6ΜΠ84690ΩΣ-326,2021-10-21,ΠΛΗΡΩΜΗ,800777790,INSIDE ΙΑΤΡΙΚΕΣ ΤΕΧΝΟΛΟΓΙΕΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,1433.34,,41311Α
6ΔΡΘ4690ΩΣ-ΨΩ9,2021-10-21,ΠΛΗΡΩΜΗ,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,1352.14,,41311Α
ΨΒΧΡ4690ΩΣ-ΓΙ7,2021-10-21,ΠΛΗΡΩΜΗ,801312566,OXYMED ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,4245.96,,41311Α
Ω0ΒΙ4690ΩΣ-5ΓΘ,2021-12-28,ΠΛΗΡΩΜΗ,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,1169009.0,,41439Α
Ω1Ι24690ΩΣ-5ΦΨ,2021-12-28,ΠΛΗΡΩΜΗ,999574470,Κ ΒΕΛΙΣΣΑΡΙΟΣ ΚΑΙ ΣΙΑ ΕΕ,4627.0,,41311Α
ΨΞ5Μ4690ΩΣ-Ι9Ψ,2021-12-28,ΠΛΗΡΩΜΗ,094442268,ΠΡΩΤΟΝ Α Ε ΑΝΤΙΠΡ ΙΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΕΙΔΩΝ  ΜΗΧΑΝΗΜ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΑΣΦΑΛΕΙΑΣ ΙΔΙΩΤ ΕΠΙΧ ΠΑΡΟΧ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ,602759.0,,41899Α
60ΜΔ4690ΩΣ-ΦΟΡ,2021-12-28,ΠΛΗΡΩΜΗ,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,318874.0,,41439Α
64ΖΠ4690ΩΣ-5ΛΨ,2021-12-28,ΠΛΗΡΩΜΗ,998618379,ΔΕΜΕΡΤΖΗ Μ ΚΑΙ ΣΙΑ ΕΕ,311726.0,,47111Α
ΨΙΓ64690ΩΣ-Ψ0Λ,2021-12-28,ΠΛΗΡΩΜΗ,099367056,ΕΚΔΟΣΕΙΣ ΣΑΚΚΟΥΛΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,90435.0,,40899Α
Ω3Ζ74690ΩΣ-ΤΔΚ,2021-12-28,ΠΛΗΡΩΜΗ,029243460,"ΠΑΠΑΔΑΚΟΣ,,ΔΗΜΗΤΡΙΟΣ,ΛΕΩΝΙΔΑΣ",4338.0,,40899Α
6Ι894690ΩΣ-0Η5,2021-12-28,ΠΛΗΡΩΜΗ,800563610,ΠΑΡΑΔΕΙΣΗΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ ΕΞΥΠΠ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,233323.0,,40419A
ΩΑΝΘ4690ΩΣ-ΤΡΙ,2021-12-28,ΠΛΗΡΩΜΗ,095526068,HOSPITECNICA ΝΟΣΟΚΟΜΕΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ ΕΓΚΑΤΑΤΑΣΕΙΣ ΣΥΝΤΗΡΗΣΕΙΣ ΕΠΕ,1991.0,,41439Α
6ΝΗΓ4690ΩΣ-60Δ,2021-12-28,ΠΛΗΡΩΜΗ,999961106,ΣΠ ΝΙΚΟΛΑΟΥ ΚΑΙ ΣΙΑ ΕΕ,574618.0,,47112Α
ΨΛΓΦ4690ΩΣ-8ΩΞ,2021-12-28,ΠΛΗΡΩΜΗ,094033749,ΙΩΑΝΝΗΣ ΧΡ  ΒΑΜΒΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,78468.0,,41899Α
6ΥΡΣ4690ΩΣ-ΜΝ0,2021-12-28,ΠΛΗΡΩΜΗ,094009565,SPECIFAR ΑΒΕΕ ΒΙΟΜΗΧΑΝΙΑ ΧΗΜΙΚΩΝ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,1330348.0,,41312Α
68ΣΤ4690ΩΣ-ΦΕΝ,2021-12-28,ΠΛΗΡΩΜΗ,095530045,ΜΠΑΞΤΕΡ ΕΛΛΑΣ ΕΠΕ,1445009.0,,41312Α
ΩΑΤΤ4690ΩΣ-Δ0Ρ,2021-12-28,ΠΛΗΡΩΜΗ,999211645,ASTELLAS PHARMACEUTICALS ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,16267.3,,41312Α
6Ι414690ΩΣ-7ΛΡ,2021-12-28,ΠΛΗΡΩΜΗ,800852813,ΠΑΝΟΣ Ε ΑΓΓΕΛΟΠΟΥΛΟΣ ΣΙΑ Ε Ε,2504.02,,41311Α
6Σ1Υ4690ΩΣ-2ΚΞ,2021-12-28,ΠΛΗΡΩΜΗ,094178060,ΠΑΥΛΟΣ ΑΡΝΑΟΥΤΗΣ ΔΙΑΓΝΩΣΤΙΚΑ ΙΑΤΡΙΚΑ ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΙΟΝΤΑ ΑΕ,3630.29,,41359Α
6Ο4Σ4690ΩΣ-Δ5Ρ,2021-12-28,ΠΛΗΡΩΜΗ,044542529,"ΓΚΙΤΣΗΣ,,ΑΘΑΝΑΣΙΟΣ,ΙΩΑΝΝΗΣ",3895.89,,41259Α
Ψ7ΔΖ4690ΩΣ-5Ν1,2021-12-28,ΠΛΗΡΩΜΗ,801430835,AB MEDICAL ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,12837.2,,41311Α
6ΚΧΠ4690ΩΣ-Δ7Π,2021-12-28,ΠΛΗΡΩΜΗ,094373861,Γ ΣΑΜΑΡΑΣ ΑΝΩΝΥΜΟΣ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΣΥΣΤΗΜΑΤΑ ΙΑΤΡΙΚΩΝ ΑΕΡΙΩΝ,5222.35,,41899Α
Ω5ΟΛ4690ΩΣ-ΦΛΜ,2021-12-28,ΠΛΗΡΩΜΗ,800852813,ΠΑΝΟΣ Ε ΑΓΓΕΛΟΠΟΥΛΟΣ ΣΙΑ Ε Ε,8540.78,,41311Α
6Ε6Ω4690ΩΣ-Θ6Φ,2021-12-28,ΠΛΗΡΩΜΗ,093671092,ΣΠΥΡΟΣ ΚΟΚΚΑΛΗΣ ΚΑΙ ΣΙΑ ΕΕ,1471.63,,40879Α
6ΞΖ94690ΩΣ-Π8Ε,2021-12-24,ΠΛΗΡΩΜΗ,800466860,VISTA NOVUS ΙΑΤΡΙΚΑ ΕΙΔΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,1634.1,,41311Α
99254690ΩΣ-5Θ0,2021-12-24,ΠΛΗΡΩΜΗ,800744617,ΑΔΕΛΦΟΙ ΑΔΑΜΙΔΗ ΟΛΟΚΛΗΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΚΤΙΡΙΩΝ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,672.47,,40863Α
ΨΨ6Μ4690ΩΣ-Δ7Σ,2021-12-24,ΠΛΗΡΩΜΗ,073165837,"ΚΑΠΕΛΩΝΗΣ,,ΓΕΩΡΓ,ΝΙΚΟΛΑΟΣ",74.36,,40879Α
99ΓΦ4690ΩΣ-1ΤΖ,2021-12-24,ΠΛΗΡΩΜΗ,801026390,ΣΙΑΜΟΣ ΑΝΑΣΤΑΣΙΟΣ ΚΑΙ ΣΙΑ ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,208.7,,40887Α
ΨΓ2Φ4690ΩΣ-7ΙΥ,2021-12-24,ΠΛΗΡΩΜΗ,094055164,ELEKTRA HELLAS AE,255.08,,40863Α
Ψ8ΟΤ4690ΩΣ-ΔΟ1,2021-12-24,ΠΛΗΡΩΜΗ,800954610,ΚΑΛΛΙΒΩΚΑΣ Δ    ΚΑΛΛΙΒΩΚΑ Α  ΟΕ,659.67,,47131Α
6Ζ0Ζ4690ΩΣ-1ΔΗ,2021-12-24,ΠΛΗΡΩΜΗ,801605965,ΖΩΗΣ ΝΙΚΟΛΑΟΥ ΚΑΙ ΣΙΑ Ε Ε,158.64,,40887Α
68ΨΜ4690ΩΣ-Φ1Φ,2021-12-24,ΠΛΗΡΩΜΗ,094355230,ΑΦΟΙ Η ΦΟΥΦΑ ΑΕ,2234.03,,41511Α
Ψ7Ρ64690ΩΣ-39Ε,2021-12-24,ΠΛΗΡΩΜΗ,094289571,ΚΡΙ ΚΡΙ ΒΙΟΜΗΧΑΝΙΑ ΓΑΛΑΚΤΟΣ ΑΒΕΕ,955.97,,41511Α
ΨΠΝ74690ΩΣ-Ω3Π,2021-12-24,ΠΛΗΡΩΜΗ,081734344,Κ ΓΕΡΜΑΝΟΣ ΙΑΤΡΙΚΑ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ,642.57,,41311Α
ΨΞ594690ΩΣ-ΟΧΣ,2021-12-24,ΠΛΗΡΩΜΗ,094446311,NUMIL HELLAS EΜΠΟΡΙΚΗ ΚΑΙ BΙΟΜΗΧΑΝΙΚΗ AE ΠΡΟΙΟΝΤΩΝ ΕΙΔΙΚΗΣ ΔΙΑΤΡΟΦΗΣ,601.7,,41511Α
610Θ4690ΩΣ-ΠΑΟ,2021-12-24,ΠΛΗΡΩΜΗ,094007897,ΚΟΠΕΡ ΦΑΡΜΑΚΟΒΙΟΜΗΧΑΝΙΑΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1296.44,,41511Α
6ΝΓΞ4690ΩΣ-Ν0Γ,2021-12-24,ΠΛΗΡΩΜΗ,094326835,ΑΝΩΝΥΜΗ ΕΙΣΑΓΩΓΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΞΕΝΟΦΩΝ ΓΕΡΜΑΝΟΣ,362.78,,41311Α
