ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
Ω0Σ546907Ρ-Α31,2021-11-30,ΦΑΡΜΑΚΑ: ΑΠΡΙΛΙΟΣ - ΜΑΪΟΣ 2021,800878331,AMOMED ΦΑΡΜΑΚΕΥΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,35308.19,,1312
6ΤΩΔ46907Ρ-ΨΥΝ,2021-12-28,ΚΑΤΑΝΑΛΩΣΗ ΗΛΕΚΤΡΙΚΟΥ ΡΕΥΜΑΤΟΣ:  ΑΠΟ 01/07/2021 ΕΩΣ 31/10/2021,090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,136333.0,,0842
ΨΔΨΕ46907Ρ-3ΩΚ,2021-12-27,ΚΑΤΑΓΡΑΦΙΚΟ USB ΘΕΡΜΟΚΡ.: ΔΕΚΕΜΒΡΙΟΣ 2021,094530987,ΤΕΧΝΙΚΗ ΨΥΚΤΙΚΗ ΑΝΩΝΥΜΗΕΤΑΙΡΙΑ ΤΕΨΕ,105.52,,1311
99ΨΡ46907Ρ-9ΤΙ,2021-12-23,ΕΞΟΔΑ ΣΥΝΑΛΛΑΓΗΣ: ΔΕΚΕΜΒΡΙΟΣ 2021,094014298,ΠΕΙΡΑΙΩΣ FINANCIAL HOLDINGS AE,0.6,,0831
ΨΙΟΒ46907Ρ-ΑΩΜ,2021-12-23,ΕΞΟΔΑ ΣΥΝΑΛΛΑΓΗΣ: ΔΕΚΕΜΒΡΙΟΣ 2021,094014298,ΠΕΙΡΑΙΩΣ FINANCIAL HOLDINGS AE,0.6,,0831
ΨΑΩΜ46907Ρ-ΦΩΨ,2021-12-21,ΣΥΣΤΗΜΑ ΚΑΘΑΡΙΣΜΟΥ & ΑΠΟΛΥΜΑΝΣΗΣ ΑΕΡΑ: ΝΟΕΜΒΡΙΟΣ 2021,997314583,ΚΟΙΝΟΠΡΑΞΙΑ ΥΠΗΡΕΣΙΕΣ ΠΟΙΟΤΗΤΑΣ ΖΩΗΣ ΙΚΕ ΤΣΙΡΕΚΑΣ ΜΙΧΑΗΛ,1649.99,,9549
Ψ60Α46907Ρ-ΑΦΣ,2021-12-21,ΚΑΤΑΝΑΛΩΣΗ ΗΛΕΚΤΡΙΚΟΥ ΡΕΥΜΑΤΟΣ:  ΑΠΟ 03/11/21 ΕΩΣ 01/12/2021,090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,2044.0,,0842
9ΒΛΚ46907Ρ-ΤΗ1,2021-12-21,ΚΑΤΑΝΑΛΩΣΗ ΗΛΕΚΤΡΙΚΟΥ ΡΕΥΜΑΤΟΣ: ΑΠΟ 01/10/2020 ΕΩΣ 30/06/2021,090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,237986.0,,0842
ΩΔΑ346907Ρ-ΑΝΥ,2021-12-21,ΕΞΟΔΑ ΣΥΝΑΛΛΑΓΗΣ: ΔΕΚΕΜΒΡΙΟΣ 2021,094014298,ΠΕΙΡΑΙΩΣ FINANCIAL HOLDINGS AE,0.02,,0831
6Θ2Χ46907Ρ-09Φ,2021-12-16,ΠΡΟΪΟΝΤΑ ΚΑΘΑΡΙΣΜΟΥ: ΙΟΥΛΙΟΣ - ΑΥΓΟΥΣΤΟΣ 2021,095147763,ΣΟΥΠΕΡ ΜΑΡΚΕΤ ΠΤΟΛΕΜΑΙΣ ΕΠΕ,5440.8,,1381
