ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΩΗ3Ν4690Β6-6ΨΙ,2021-12-15,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,999873782,ΟΡΑΜΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ  ΚΑΤΑΣΚΕΥΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΙΑΤΡΙΚΩΝ ΣΥΣΚΕΥΩΝ  ΜΗΧΑΝΗΜΑΤΩΝ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,111.6,,1311
6Ο264690Β6-5Λ5,2021-12-15,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,999873782,ΟΡΑΜΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ  ΚΑΤΑΣΚΕΥΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΙΑΤΡΙΚΩΝ ΣΥΣΚΕΥΩΝ  ΜΗΧΑΝΗΜΑΤΩΝ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,111.6,,1311
ΩΙΚΠ4690Β6-Ι2Ζ,2021-12-06,"Χ,.Ε.Π. ΓΙΑ ΤΗΝ ΑΠΟΚΟΜΙΔΗ ΙΑΤΡΙΚΩΝ ΑΠΟΒΛΗΤΩΝ",997149376,ECOSTER ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙΣΗΣ ΙΑΤΡΙΚΩΝ ΑΠΟΒΛΗΤΩΝ,2064.93,,0846
ΨΩ974690Β6-Ρ4Λ,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,998630320,ΧΡΗΣΤΟΣ ΜΟΥΤΑΦΗΣ ΕΤΕΡΟΡΡΥΘΜΟΣ ΕΤΑΙΡΕΙΑ,3991.56,,131101
62ΣΥ4690Β6-ΡΒΗ,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΛΟΙΠΟΥ ΧΗΜΙΚΟΥ ΥΛΙΚΟΥ,099876011,ROCHE DIAGNOSTICS HELLAS  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,2196.32,,135901
6ΧΞΤ4690Β6-524,2021-12-15,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,094074824,ΕΛΛΕΝΚΟ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΚΑΙ ΝΟΣΟΚΟΜΕΙΑΚΩΝ ΕΙΔΩΝ,2725.2,,131101
ΩΜΞ64690Β6-6ΝΘ,2021-12-15,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,094251753,ΑΡΗΤΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,12719.05,,131101
ΩΦ134690Β6-ΠΛΠ,2021-12-09,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,800466860,VISTA NOVUS ΙΑΤΡΙΚΑ ΕΙΔΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,2486.0,,131101
ΩΖΗΡ4690Β6-ΓΩΖ,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,084221869,VAKTRO AEBE,160.49,,131101
ΩΞΦΗ4690Β6-ΕΕ7,2021-12-10,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,999656321,ΒΙΟΚΟΝ ΙΑΤΡΙΚΑ ΚΑΙ ΒΙΟΤΕΧΝΟΛΟΓΙΚΑ ΠΡΟΙΟΝΤΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,4212.1,,1311
ΨΥ214690Β6-Ζ14,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,131700090,"ΣΤΑΥΡΙΔΟΥ,,ΧΡΙΣΤΙΝΑ,ΑΝΤΩΝΙΟΣ",2760.68,,131101
6ΠΥ74690Β6-8ΙΨ,2021-12-10,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,999640490,ΔΟΥΡΜΟΥΣΟΓΛΟΥ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,887.05,,1311
62ΒΤ4690Β6-7ΤΕ,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,095591419,SARSTEDT ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,116.5,,131101
60ΧΝ4690Β6-09Ρ,2021-12-10,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΛΟΙΠΟΥ ΧΗΜΙΚΟΥ ΥΛΙΚΟΥ,095618368,ΕΜΠΟΡΙΑ ΚΑΙ ΤΕΧΝΟΓΝΩΣΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ ΕΠΕ,643.31,,1359
ΨΩΩΘ4690Β6-ΦΓΜ,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,118705853,"ΔΗΜΟΠΟΥΛΟΣ,,ΧΡΗΣΤΟΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",1100.84,,131101
61414690Β6-ΡΩΒ,2021-12-06,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΙΜΑΤΙΣΜΟΥ,094098300,ΥΦΑΝΤΟΥΡΓΕΙΑ Α ΚΑΡΥΠΙΔΗΣ ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ,1130.9,,1529
ΩΥ534690Β6-Σ70,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,093873114,ΙΑΤΡΟΦΑΡΜ Ε ΜΩΡΑΙΤΗΣ ΚΑΙ ΣΙΑ ΕΕ,1215.2,,131101
ΨΤΔ94690Β6-ΛΗ8,2021-12-10,Χ.Ε.Π. ΠΡΟΜΗΘΕΙΑΣ ΛΟΙΠΟΥ ΧΗΜΙΚΟΥ ΥΛΙΚΟΥ,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,3853.47,,135901
6Α684690Β6-8Φ6,2021-12-15,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,094056437,BAYER ΕΛΛΑΣ ΑΒΕΕ,5952.0,,1311
ΨΟΧΤ4690Β6-ΔΟΞ,2021-12-15,Χ.Ε.Π. ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΛΟΙΠΟΥ ΧΗΜΙΚΟΥ ΥΛΙΚΟΥ,094027257,ABBOTT LABORATORIES ΕΛΛΑΣ ABEE,4421.5,,1359
