ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,094284004,ΕΥΡΟΜΑΡΤ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ ΕΞΑΓΩΓΕΣ,939.71,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,998570797,CARESTREAM HEALTH HELLAS ΙΑΤΡΙΚΑ ΚΑΙ ΟΔΟΝΤΙΑΤΡΙΚΑ ΠΡΟΙΟΝΤΑ ΚΑΙ ΥΠΗΡΕΣΙΕΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,724.16,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,094070315,ΝΤΟΚΤΟΥΜ DOCTUM ΦΑΡΜΑΚΕΥΤΙΚΗ Κ ΓΙΟΚΑΡΗΣ ΚΑΙ ΣΙΑ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ,595.2,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,800434062,CUREPLAST EE,442.06,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,094501826,BECTON DICKINSON HELLAS A E,2967.38,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,094501826,BECTON DICKINSON HELLAS A E,2287.12,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,094056437,BAYER ΕΛΛΑΣ ΑΒΕΕ,2994.6,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,093628458,BBD ΝΙΚΟΛΑΟΣ ΛΑΙΝΙΩΤΗΣ ΑΕΒΕ ΠΑΡΑΓΩΓΗ ΕΙΣΑΓΩΓΗ ΚΑΙ ΕΜΠΟΡΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,6057.31,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,099357339,ALLERTEC HELLAS ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΙΟΝΤΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,1683.7,,
ΨΛ0Ε46906Ι-ΛΛΓ,2023-06-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,997808976,Β ΤΥΜΠΑΝΙΔΗΣ Κ ΜΟΥΣΤΑΚΑ ΟΕ,2436.02,,
