ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΛΝΕ4690ΒΧ-ΓΦΖ,2021-12-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1304-29/12/2021,084221869,VAKTRO AEBE,32791.02,,
6Υ134690ΒΧ-ΞΨΤ,2021-12-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1315-30/12/2021,084221869,VAKTRO AEBE,1680.98,,
Ω3Λ14690ΒΧ-ΘΧΘ,2021-12-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1315-30/12/2021,095632467,ΠΝΟΗ ΑΕ ΙΑΤΡΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,5870.16,,
9ΗΗ34690ΒΧ-ΟΓΣ,2021-12-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1315-30/12/2021,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,3065.28,,
ΨΙΟΖ4690ΒΧ-ΣΔ6,2021-12-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1315-30/12/2021,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,8680.0,,
9ΛΚΚ4690ΒΧ-Χ99,2023-03-22,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 485-22/03/2023,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,22047.2,,
90ΕΡ4690ΒΧ-ΕΛ7,2023-03-22,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 480-22/03/2023,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,6820.0,,
ΨΞΨΞ4690ΒΧ-291,2022-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1537-23/12/2022,094033749,ΙΩΑΝΝΗΣ ΧΡ  ΒΑΜΒΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,702.14,,
6ΩΚ94690ΒΧ-ΣΩΞ,2022-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1536-23/12/2022,094033749,ΙΩΑΝΝΗΣ ΧΡ  ΒΑΜΒΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,938.35,,
6ΑΞΦ4690ΒΧ-4Ω7,2022-12-08,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1444-07/12/2022,998170464,ΚΑΧΙΩΝΗΣ Α Π ΙΩΑΚΕΙΜΙΔΟΥ ΟΕ,104.25,,
6ΦΙΛ4690ΒΧ-Θ1Φ,2022-12-08,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1443-07/12/2022,084221869,VAKTRO AEBE,725.61,,
9ΣΙΕ4690ΒΧ-ΦΕΥ,2022-12-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 1444-07/12/2022,998170464,ΚΑΧΙΩΝΗΣ Α Π ΙΩΑΚΕΙΜΙΔΟΥ ΟΕ,2033.51,,
