ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
6ΗΟΕ469064-Β7Σ,2021-12-28,ΧΕ,,,,no sponsor block
Ω8ΞΨ469064-ΡΙ6,2021-12-28,ΧΕ,,,,no sponsor block
ΩΥΗΥ469064-ΚΘΕ,2021-12-28,ΧΕ,,,,no sponsor block
6ΛΠΑ469064-ΡΣΝ,2021-12-28,ΧΕ,,,,no sponsor block
64Μ8469064-ΓΓΑ,2021-12-28,ΧΕ,,,,no sponsor block
6ΤΔΨ469064-ΔΘ9,2021-12-28,ΧΕ,,,,no sponsor block
Ψ06Α469064-ΥΒ9,2021-12-28,ΧΕ,,,,no sponsor block
ΨΝ6Σ469064-ΚΞ2,2021-12-28,ΧΕ,,,,no sponsor block
6ΖΝΖ469064-ΩΛ7,2021-12-28,ΧΕ,,,,no sponsor block
6ΠΜ5469064-Ω9Λ,2021-12-28,ΧΕ,,,,no sponsor block
ΨΩΟ0469064-ΞΥΛ,2021-12-28,ΧΕ,,,,no sponsor block
ΩΝ91469064-Δ6Ψ,2021-12-28,ΧΕ,,,,no sponsor block
Ω8ΜΠ469064-95Ε,2021-12-28,ΧΕ,,,,no sponsor block
6ΩΤΞ469064-Υ60,2021-12-28,ΧΕ,,,,no sponsor block
63ΜΧ469064-5ΗΖ,2021-12-28,ΧΕ,,,,no sponsor block
ΨΛ44469064-ΜΤΛ,2021-12-28,ΧΕ,,,,no sponsor block
ΨΟΠΗ469064-ΕΥΠ,2021-12-28,ΧΕ,,,,no sponsor block
ΩΑΣΘ469064-0Ι5,2021-12-28,ΧΕ,,,,no sponsor block
9ΤΕΛ469064-ΕΡΙ,2021-12-28,ΧΕ,,,,no sponsor block
ΩΥΙΕ469064-065,2021-12-28,ΧΕ,,,,no sponsor block
90ΖΣ469064-Ι27,2021-12-28,ΧΕ,,,,no sponsor block
6ΛΡΕ469064-11Υ,2021-12-24,ΧΕ,,,,no sponsor block
Ω3Ψ0469064-Υ4Ι,2021-12-27,ΜΕΤΑΦΟΡΑ ΠΟΣΟΥ ΚΑΤΑΝΟΜΗΣ ΑΠΛΟΠΟΙΗΜΕΝΟΥ ΚΟΣΤΟΥΣ,,,,no sponsor block
Ω0ΚΓ469064-6Γ9,2021-12-27,Πληρωμή Τελών Κυκλοφορίας έτους 2022 των οχημάτων ιδιοκτησίας του ΠΓΝΘ ΑΧΕΠΑ.,,,,no sponsor block
ΨΚ9Ξ469064-ΕΓΚ,2021-12-17,ΧΕ,,,,no sponsor block
9ΞΖ0469064-Δ71,2021-12-20,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΨΨ4Χ469064-ΑΞΑ,2021-12-20,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
6ΦΓ8469064-ΧΣΔ,2021-12-20,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
Ψ7Μ9469064-ΩΒΨ,2021-12-20,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΨΝΒ1469064-Μ7Σ,2021-12-20,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
69Ξ9469064-4ΥΔ,2021-12-14,ΧΕ,094159555,ROCHE ΕΛΛΑΣ ΑΕ,-5869.12,negative amount
960Χ469064-41Ο,2021-12-16,ΧΕ,,,,no sponsor block
ΨΑΠΜ469064-7Η1,2021-12-16,ΧΕ,,,,no sponsor block
Ψ11Ρ469064-Τ4Κ,2021-12-16,ΧΕ,,,,no sponsor block
ΨΚ3Ψ469064-7ΛΥ,2021-12-16,ΧΕ,,,,no sponsor block
ΩΦ9Χ469064-ΕΚΘ,2021-12-16,ΧΕ,,,,no sponsor block
6Ψ7Π469064-ΟΥΕ,2021-12-16,ΧΕ,,,,no sponsor block
6ΩΑΙ469064-ΤΨΩ,2021-12-16,ΧΕ,,,,no sponsor block
6ΟΖ2469064-ΚΦΙ,2021-12-16,ΧΕ,,,,no sponsor block
Ψ7ΣΑ469064-ΣΥΔ,2021-12-16,ΧΕ,,,,no sponsor block
ΨΒ11469064-ΕΦΩ,2021-12-16,ΧΕ,,,,no sponsor block
Ω2ΛΒ469064-ΤΒΓ,2021-12-16,ΧΕ,,,,no sponsor block
ΩΘ2Ο469064-ΘΦΞ,2021-12-16,ΧΕ,,,,no sponsor block
6ΞΕ3469064-1ΓΙ,2021-12-16,ΧΕ,,,,no sponsor block
Ψ5ΛΤ469064-ΠΡΧ,2021-12-16,ΧΕ,,,,no sponsor block
94ΧΑ469064-ΞΓΩ,2021-12-16,ΧΕ,,,,no sponsor block
Ω0ΙΘ469064-ΘΗΨ,2021-12-14,XE,,,,no sponsor block
607Ξ469064-ΤΙΧ,2021-12-14,XE,,,,no sponsor block
ΨΧΟΘ469064-Ω11,2021-12-14,XE,,,,no sponsor block
6ΨΥΨ469064-Κ78,2021-12-08,ΧΕ,,,,no sponsor block
6ΦΝΚ469064-5ΟΦ,2021-12-08,ΧΕ,,,,no sponsor block
964Χ469064-Ρ28,2021-12-03,ΧΕ,,,,no sponsor block
ΩΝΜΘ469064-ΨΗΚ,2021-12-07,"Έγκριση αμοιβής ιατρικού, επιστημονικού και λοιπού προσωπικού για τη συμμετοχή του στην ολοήμερη λειτουργία του ΠΓΝΘ ΑΧΕΠΑ, μηνός Ιουνίου 2021.",,,,no sponsor block
63ΠΙ469064-ΗΡ5,2021-12-02,ΧΕ,,,,no sponsor block
68Ζ8469064-ΦΘΓ,2021-12-01,ΧΕ,,,,no sponsor block
6ΝΚ1469064-Ω2Ψ,2021-12-01,ΧΕ,,,,no sponsor block
ΨΨΟΩ469064-Ο53,2021-12-02,ΧΕ,,,,no sponsor block
6ΗΙΨ469064-ΥΩ7,2021-12-02,ΧΕ,,,,no sponsor block
ΨΖΚΣ469064-ΖΑΖ,2021-12-01,ΧΕ,,,,no sponsor block
Ω8ΔΙ469064-4ΤΡ,2021-12-01,ΧΕ,,,,no sponsor block
63ΨΛ469064-ΠΦΝ,2021-12-01,ΧΕ,,,,no sponsor block
6ΛΒΨ469064-9Θ8,2021-12-01,ΧΕ,,,,no sponsor block
68ΚΠ469064-8ΨΑ,2021-11-30,ΧΕ,,,,no sponsor block
Ω2ΩΚ469064-ΔΜΕ,2021-11-30,ΧΕ,,,,no sponsor block
ΨΓ2Π469064-Η6Β,2021-11-30,ΧΕ,,,,no sponsor block
ΨΜΗΙ469064-8Δ1,2021-11-30,ΧΕ,,,,no sponsor block
Ψ8Γ1469064-ΑΧΟ,2021-11-30,ΧΕ,,,,no sponsor block
6ΗΑ9469064-5ΟΦ,2021-11-30,ΧΕ,,,,no sponsor block
ΨΡ78469064-ΞΤΓ,2021-11-30,ΧΕ,,,,no sponsor block
6ΑΨΚ469064-Ζ7Ζ,2021-12-03,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΩΞ04469064-Τ0Ω,2021-12-03,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΩΧ2Ν469064-ΤΗ9,2021-12-03,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
66ΔΩ469064-Χ61,2021-11-30,ΧΕ,,,,no sponsor block
69Σ9469064-ΞΥ5,2021-11-29,ΧΕ,,,,no sponsor block
ΨΕΔ0469064-ΚΒ2,2021-11-29,ΧΕ,,,,no sponsor block
ΩΦΝΣ469064-ΙΝΧ,2021-11-29,ΧΕ,,,,no sponsor block
69ΛΦ469064-ΦΥΩ,2021-11-29,ΧΕ,,,,no sponsor block
ΩΜΔΡ469064-Σ6Μ,2021-11-29,ΧΕ,,,,no sponsor block
ΩΝ3Α469064-Ξ65,2021-11-29,ΧΕ,,,,no sponsor block
Ψ3ΘΟ469064-ΝΝΙ,2021-11-29,ΧΕ,,,,no sponsor block
6Α3Θ469064-ΖΙ2,2021-11-29,ΧΕ,,,,no sponsor block
Ψ5Φ6469064-ΖΧΙ,2021-11-29,ΧΕ,,,,no sponsor block
9ΒΒΨ469064-ΓΔΣ,2021-11-29,ΧΕ,,,,no sponsor block
6ΧΗΗ469064-ΤΛΗ,2021-11-29,ΧΕ,,,,no sponsor block
6ΟΞΟ469064-Λ7Β,2021-11-29,ΧΕ,,,,no sponsor block
Ψ5Δ2469064-ΣΓΗ,2021-11-29,ΧΕ,,,,no sponsor block
Ω0Ω5469064-8ΗΨ,2021-12-01,ΠΛΗΡΩΜΗ ΟΔΟΙΠΟΡΙΚΩΝ,,,,no sponsor block
ΩΥ1Ζ469064-ΑΒΨ,2021-12-01,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΩΜΖΒ469064-ΩΔ0,2021-12-01,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΨΧΠΔ469064-ΖΑ0,2021-12-01,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
ΨΡ0Δ469064-Ι9Α,2021-12-01,ΕΚΚΑΘΑΡΙΣΗ ΔΑΠΑΝΗΣ,,,,no sponsor block
6ΑΧ0469064-ΓΣ5,2021-11-30,ΧΕ,,,,no sponsor block
Ψ05Ζ469064-ΡΜΑ,2021-11-30,ΧΕ,,,,no sponsor block
9Λ3Λ469064-ΔΤΔ,2021-11-30,ΧΕ,,,,no sponsor block
6ΜΧΤ469064-ΠΝ3,2021-11-30,ΧΕ,,,,no sponsor block
6005469064-173,2021-11-30,ΧΕ,,,,no sponsor block
Ω299469064-8ΑΙ,2021-11-29,ΧΕ,,,,no sponsor block
ΨΤΟΕ469064-ΡΩΦ,2021-11-29,ΧΕ,,,,no sponsor block
6Ρ07469064-4ΞΑ,2021-11-29,ΧΕ,,,,no sponsor block
