ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΛΒΩ4690ΒΦ-Σ6Λ,2021-12-31,ΧΕ Β/2527 - 31/12/2021 ΤΡΑΠΕΖΑ EUROBANK Α.Ε.,094014250,ΤΡΑΠΕΖΑ EUROBANK Α.Ε.,11.29,,0431
ΩΞ614690ΒΦ-2ΒΙ,2021-12-29,ΧΕ Β/2525 - 29/12/2021 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ,1680.05,,0912
ΩΑΕΜ4690ΒΦ-9ΔΛ,2021-12-29,ΧΕ Β/2524 - 29/12/2021 SUPPORT AGENTS Α.Ε,801145422,SUPPORT AGENTS Α.Ε,106.0,,0892
6ΗΦ14690ΒΦ-ΖΝ4,2021-12-29,ΧΕ Β/2523 - 29/12/2021 ΓΕΩΡΓΟΥΛΙΑ ΕΥΑΓΓΕΛΙΑ,075982323,ΓΕΩΡΓΟΥΛΙΑ ΕΥΑΓΓΕΛΙΑ,99.9,,0831
ΨΦΚΘ4690ΒΦ-59Ω,2021-12-29,ΧΕ Α/1082 - 29/12/2021 ΕΝΙΑΙΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ (Ε.Φ,997072577,ΕΝΙΑΙΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ (Ε.Φ.Κ.Α.),30140.49,,0561
Ω3ΒΖ4690ΒΦ-147,2021-12-28,ΧΕ Α/1079 - 28/12/2021 ΑΛΕΒΙΖΟΥ ΜΑΡΘΑ,079784205,ΑΛΕΒΙΖΟΥ ΜΑΡΘΑ,22508.11,,0893
ΨΖΓ24690ΒΦ-2Η3,2021-12-28,ΧΕ Α/1081 - 28/12/2021 ΑΛΕΒΙΖΟΥ ΕΛΕΝΗ,129928833,ΑΛΕΒΙΖΟΥ ΕΛΕΝΗ,11254.06,,0893
ΨΒΓΒ4690ΒΦ-Ρ0Ξ,2021-12-28,ΧΕ Α/1080 - 28/12/2021 ΑΛΕΒΙΖΟΥ ΒΑΣΙΛΙΚΗ,135414181,ΑΛΕΒΙΖΟΥ ΒΑΣΙΛΙΚΗ,11254.06,,0893
6ΝΦΟ4690ΒΦ-ΞΦΒ,2021-12-27,ΧΕ Β/2519 - 27/12/2021 SUPPORT AGENTS Α.Ε,801145422,SUPPORT AGENTS Α.Ε,106.0,,0892
ΨΙΓΘ4690ΒΦ-9ΞΝ,2021-12-27,ΧΕ Β/2517 - 27/12/2021 ΕΡΓΟΣΥΣΤΕΜΣ ΕΠΕ,095457728,ΕΡΓΟΣΥΣΤΕΜΣ ΕΠΕ,431.47,,1281
