ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
942Ζ4690ΒΑ-0Μ1,2021-12-07,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 21803-07/12/2021,099017070,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ ΠΡΟΝΟΙΑΣ,841.49,,
ΨΖΟΡ4690ΒΑ-4ΡΜ,2022-05-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 8870-26/05/2022,095502323,ΑΛΦΑΜΕΝΤ ΕΠΕ,44950.0,,
9ΥΚ74690ΒΑ-ΩΜΟ,2022-05-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 8870-26/05/2022,998361490,KARL STORZ ENDOSKOPE GREECE GMBH ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,11780.0,,
9ΗΒΓ4690ΒΑ-Φ35,2022-05-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 8870-26/05/2022,998361490,KARL STORZ ENDOSKOPE GREECE GMBH ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,23220.0,,
6ΒΝΗ4690ΒΑ-8ΘΓ,2022-05-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 8870-26/05/2022,095053144,ΜΗΛΕ ΕΛΛΑΣ ΕΠΕ,26970.0,,
9ΑΗΗ4690ΒΑ-ΤΩΔ,2022-04-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6748-21/04/2022,093635530,ΑΝΑΝΙΑΔΗΣ Γ ΕΕ,21935.6,,
9ΝΣΤ4690ΒΑ-ΗΩΑ,2022-04-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6748-21/04/2022,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,9176.0,,
ΨΙ6Υ4690ΒΑ-Σ0Ν,2022-04-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6748-21/04/2022,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,89032.0,,
ΨΗ6Β4690ΒΑ-3ΟΘ,2022-04-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6748-21/04/2022,094512503,ΑΠΟΣΤΟΛΟΣ ΓΕΩΡΓ ΠΑΠΟΥΔΗΣ ΚΑΙ ΥΙΟΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,35712.0,,
67ΝΦ4690ΒΑ-ΦΔ0,2022-04-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6748-21/04/2022,094512503,ΑΠΟΣΤΟΛΟΣ ΓΕΩΡΓ ΠΑΠΟΥΔΗΣ ΚΑΙ ΥΙΟΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,20956.0,,
ΨΖΥΧ4690ΒΑ-ΣΕ5,2022-04-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6748-21/04/2022,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,49996.8,,
6ΞΗΡ4690ΒΑ-ΠΥ5,2022-04-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 6129-12/04/2022,092482025,MEDITRUST ΕΠΕ,34720.0,,
ΨΦ1Κ4690ΒΑ-ΤΑΚ,2022-04-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 5986 - 11-APR-22-11/04/2022,094402130,ΑΝΤΒΑΝΣ ΠΡΟΝΤΑΚΤΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝ ΕΜΠΟΡ ΒΙΟΤΕΧΝ ΕΤΑΙΡ ΙΑΤΡΙΚΩΝ ΚΑΙ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗ ΟΙΚΟΔΟΜΙΚΗ ΤΟΥΡΙΣΤΙ,52000.0,,
Ψ4ΡΓ4690ΒΑ-40Ζ,2022-10-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17545-04/10/2022,999961120,MEDIC PLAN HEALTH PROJECT IKE,93892.8,,
6ΗΓΣ4690ΒΑ-ΧΤΚ,2022-10-04,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17545-04/10/2022,999961120,MEDIC PLAN HEALTH PROJECT IKE,52861.2,,
ΩΜ1Δ4690ΒΑ-Θ5Φ,2022-08-22,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 14368-22/08/2022,093635530,ΑΝΑΝΙΑΔΗΣ Γ ΕΕ,109058.0,,
ΨΩΦΒ4690ΒΑ-ΔΛΜ,2022-06-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 10475-20/06/2022,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,2000.0,,
65ΠΥ4690ΒΑ-425,2022-06-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 10238-16/06/2022,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,144460.0,,
9ΟΤ04690ΒΑ-ΧΘ0,2022-06-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 10238-16/06/2022,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,6890.68,,
9ΝΧ94690ΒΑ-Ζ6Φ,2022-06-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 10238-16/06/2022,094143441,ΑΝΑΛΥΤΙΚΕΣ ΣΥΣΚΕΥΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,13999.6,,
