ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
6ΑΥΣ4690ΒΩ-2ΟΨ,2021-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2  73/2021-23/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,357.44,self-referential (payroll/EFKA/FMY remittance)
91ΜΠ4690ΒΩ-ΘΝ2,2021-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2  73/2021-23/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,357.44,self-referential (payroll/EFKA/FMY remittance)
ΩΖ0Ν4690ΒΩ-55Θ,2021-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2  72/2021-23/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,23884.48,self-referential (payroll/EFKA/FMY remittance)
ΨΑΙ44690ΒΩ-ΤΞ5,2021-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2  71 /2021-23/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,2581.09,self-referential (payroll/EFKA/FMY remittance)
69Π24690ΒΩ-Ν59,2021-12-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2  70/2021-17/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,237.49,self-referential (payroll/EFKA/FMY remittance)
ΨΓ1Ο4690ΒΩ-Ψ0Ο,2021-12-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2  70/2021-17/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,237.49,self-referential (payroll/EFKA/FMY remittance)
ΩΔΛ84690ΒΩ-9Ε2,2021-12-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2   69/2021-17/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,1856.05,self-referential (payroll/EFKA/FMY remittance)
ΨΑ534690ΒΩ-ΩΕ2,2021-12-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2   69/2021-17/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,1856.05,self-referential (payroll/EFKA/FMY remittance)
Ψ8ΟΜ4690ΒΩ-ΛΣ3,2021-12-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2   68/2021 -17/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,918.03,self-referential (payroll/EFKA/FMY remittance)
ΨΟΔΜ4690ΒΩ-71Ψ,2021-12-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2   68/2021 -17/12/2021,999501452,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΒΟΛΟΥ,918.03,self-referential (payroll/EFKA/FMY remittance)
