ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6Ο0Γ4690ΒΑ-24Λ,2021-12-28,ΧΕ 1-1696,094289349,ΒΥΖΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΧΗΜΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΚΑΙ ΝΟΣΟΚΟΜΕΙΑΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,704.32,,131101α
ΨΕΛΤ4690ΒΑ-5ΡΦ,2021-12-28,ΧΕ 1-1695,997149376,ECOSTER ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙΣΗΣ ΙΑΤΡΙΚΩΝ ΑΠΟΒΛΗΤΩΝ,35180.77,,0846
ΨΕ9Υ4690ΒΑ-Ω0Κ,2021-12-28,ΧΕ 1-1694,119829534,"ΜΕΜΕΤΟΓΛΟΥ,,ΣΕΡΤΖΑΝ,ΡΑΜΑΔΑΝ",15000.0,,089301α
6ΤΛ74690ΒΑ-ΔΤΞ,2021-12-28,ΧΕ 1-1689,028656232,"ΦΕΤΣΙΟΣ,,ΕΥΑΓΓΕΛΟΣ,ΔΗΜΗΤΡΙΟΣ",39272.25,,089301α
694Φ4690ΒΑ-ΥΕΜ,2021-12-28,ΧΕ 1-1693,997149376,ECOSTER ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙΣΗΣ ΙΑΤΡΙΚΩΝ ΑΠΟΒΛΗΤΩΝ,3656.51,,084601α
66ΓΓ4690ΒΑ-ΣΘ7,2021-12-28,ΧΕ 1-1692,036144160,"ΒΕΡΡΟΙΟΠΟΥΛΟΥ,,ΑΘΗΝΑ,ΑΝΑΡΓΥΡΟΣ",896.52,,131101α
66ΓΓ4690ΒΑ-ΣΘ7,2021-12-28,ΧΕ 1-1692,036144160,"ΒΕΡΡΟΙΟΠΟΥΛΟΥ,,ΑΘΗΝΑ,ΑΝΑΡΓΥΡΟΣ",2540.21,,131102α
Ψ7ΟΟ4690ΒΑ-4ΑΩ,2021-12-28,ΧΕ 1-1691,131296410,"ΧΑΣΑΝ,,ΓΚΙΟΥΓΚΙΟΡ,ΡΕΜΖΗ",1600.0,,041301α
Ψ69Ξ4690ΒΑ-ΡΧΦ,2021-12-28,ΧΕ 1-1690,029115081,"ΕΜΙΝΟΓΛΟΥ,,ΜΕΜΕΤ,ΝΑΖΗΦ",2000.0,,041301α
6Π554690ΒΑ-ΒΡΡ,2021-12-27,ΧΕ1-1688,101329710,"ΜΠΑΣΔΑΝΗΣ,,ΔΗΜΗΤΡΙΟΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",525.14,,126101α
9ΗΨΚ4690ΒΑ-Π0Ι,2021-12-27,ΧΕ 1-1687,052535839,"ΜΑΜΑΛΙΓΚΑΣ,,ΓΑΒΡΙΗΛ ΣΠΥΡ,ΙΩΑΝΝΗΣ",198.4,,143901α
9ΒΙΝ4690ΒΑ-ΞΨ1,2021-12-27,ΧΕ 1-1686,084265854,ΠΕΡΙΚΛΗΣ ΓΥΛΟΣ ΚΑΙ ΥΙΟΣ ΟΕ,2108.0,,142901α
Ω20Λ4690ΒΑ-Μ20,2021-12-27,ΧΕ 1-1685,999656321,ΒΙΟΚΟΝ ΙΑΤΡΙΚΑ ΚΑΙ ΒΙΟΤΕΧΝΟΛΟΓΙΚΑ ΠΡΟΙΟΝΤΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,6525.75,,131101α
64ΤΓ4690ΒΑ-ΛΦ7,2021-12-27,ΧΕ 1-1684,801420577,ΜΑΜΑΛΙΓΚΑΣ Γ    ΣΙΑ Ε Ε,409.2,,713101α
