ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΩΑΕ46906Ε-Ζ2Λ,2023-03-01,Χ.Ε.,094446311,NUMIL HELLAS EΜΠΟΡΙΚΗ ΚΑΙ BΙΟΜΗΧΑΝΙΚΗ AE ΠΡΟΙΟΝΤΩΝ ΕΙΔΙΚΗΣ ΔΙΑΤΡΟΦΗΣ,2089.89,,
ΨΧΧΙ46906Ε-ΧΜΗ,2023-02-09,Χ.Ε.,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,2273.33,,
ΨΤ2Ι46906Ε-ΠΞΔ,2023-02-15,ΕΓΚΡΙΣΗ ΑΝΑΘΕΣΗΣ ΕΤΗΣΙΑΣ ΣΥΝΤΗΡΗΣΗΣ & ΤΕΧΝΙΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΤΩΝ ΔΥΟ (2) ΥΠΟΣΤΑΘΜΩΝ ΜΕΣΗΣ ΤΑΣΗΣ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΜΕ ΤΗΝ ΔΙΑΔΙΚΑΣΙΑ ΤΗΣ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ (άρθρα 118 και 120 του Ν. 4412/2016 όπως έχει τροποποιηθεί και ισχύει).,999465276,AMCO ELECTRIC ΜΟΝΟΠΡΟΣΩΠΗ  ΕΠΕ,3472.0,50532000-3,0879
617Ρ46906Ε-6ΤΟ,2023-02-15,"Έγκριση ανάθεσης για την επισκευή λόγω διαρροής, της κυλινδρικής δεξαμενής Νο3 (Όγκου 8 κυβικών) συλλογής ραδιενεργών λυμάτων του Τμήματος Πυρηνικής Ιατρικής της Ογκολογικής Μονάδας, με την διαδικασία της απευθείας ανάθεσης (άρθρα 118 και 120 του Ν. 4412/2016 όπως έχει τροποποιηθεί και ισχύει).",800628679,R A D PROTECTION TECHNOLOGY PRIVATE COMPANY,7130.0,50712000-9,0878
6ΝΒΕ46906Ε-0ΕΡ,2023-02-17,ΑΠΟΦΑΣΗ ΕΓΚΡΙΣΗΣ ΔΑΠΑΝΗΣ ΠΡΟΜΗΘΕΙΑΣ ΥΓΡΟΥ ΟΞΥΓΟΝΟΥ,094058260,SOL ΣΟΛ ΕΛΛΑΣ ΕΛΛΗΝΙΚΗ ΒΙΟΜΗΧΑΝΙΑ ΠΑΡΑΓΩΓΗΣ ΑΕΡΙΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,37200.0,24111500-0,1613
6ΨΖΙ46906Ε-ΙΦΤ,2023-02-17,ΑΠΟΦΑΣΗ ΕΓΚΡΙΣΗΣ ΔΑΠΑΝΗΣ ΠΡΟΜΗΘΕΙΑΣ ΥΓΡΟΥ ΟΞΥΓΟΝΟΥ,094058260,SOL ΣΟΛ ΕΛΛΑΣ ΕΛΛΗΝΙΚΗ ΒΙΟΜΗΧΑΝΙΑ ΠΑΡΑΓΩΓΗΣ ΑΕΡΙΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,37178.3,24111500-0,1613
9ΡΒΡ46906Ε-2ΘΜ,2023-07-25,ΤΡΟΠΟΠΟΙΗΣΗ ΤΗΣ ΥΠ.ΑΡ. 5/18/05-07-2023 ΑΔΣ ΠΡΟΜΗΘΕΙΑΣ ΥΓΡΟΥ ΑΖΩΤΟΥ ΩΣ ΠΡΟΣ ΤΑ ΣΤΟΙΧΕΙΑ ΤΗΣ ΑΝΑΔΟΧΟΥ ΕΤΑΙΡΕΙΑΣ,094073495,SOL HELLAS AE,37199.18,24111500-0,1613
Ψ4Β546906Ε-Υ9Τ,2023-07-25,ΤΡΟΠΟΠΟΙΗΣΗ ΤΗΣ ΥΠ.ΑΡ. 6/18/05-07-2023 ΑΔΣ ΠΡΟΜΗΘΕΙΑΣ ΥΓΡΟΥ ΟΞΥΓΟΝΟΥ ΩΣ ΠΡΟΣ ΤΑ ΣΤΟΙΧΕΙΑ ΤΗΣ ΑΝΑΔΟΧΟΥ ΕΤΑΙΡΕΙΑΣ,094073495,SOL HELLAS AE,37178.3,24111500-0,1613
ΨΥΟΜ46906Ε-ΙΤΘ,2023-07-24,"Έγκριση δαπάνης 1.520,00€ «Χίλια πεντακόσια είκοσι ευρώ» για διαγνωστικές εξετάσεις εκτός του νοσοκομείου.",090152225,ΕΡΕΥΝΗΤΙΚΟ ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΙΝΣΤΙΤΟΥΤΟ ΜΕΛΕΤΗΣ ΚΑΙ ΑΝΤΙΜΕΤΩΠΙΣΗΣ ΓΕΝΕΤΙΚΩΝ ΚΑΙ ΚΑΚΟΗΘΩΝ ΝΟΣΗΜΑΤΩΝ ΤΗΣ ΠΑΙΔΙΚΗΣ ΗΛΙΚΙΑΣ,1520.0,,0899
Ψ9ΔΜ46906Ε-ΧΑΠ,2023-07-21,"ΑΔΣ: 4/20/19-07-2023//Έγκριση δαπάνης ποσού 18.724,00€ «Δεκαοκτώ χιλιάδες επτακόσια είκοσι τέσσερα ευρώ» για αμοιβή της Δικηγορικής εταιρείας με την επωνυμία  «ΓΙΑΝΝΗΣ Κ. ΚΑΡΟΥΖΟΣ & ΣΥΝΕΡΓΑΤΕΣ», με Α.Φ.Μ. 996985473 για παροχή νομικών υπηρεσιών.",996985473,ΚΑΡΟΥΖΟΣ ΓΙΑΝΝΗΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ ΔΙΚΗΓΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,18724.0,,0419
