ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΞΞΑ4690Ω3-33Ζ,2021-12-28,ΧΕ 3558Σ1,090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,145900.0,,0842
Ψ9Μ64690Ω3-ΟΑΒ,2021-12-28,ΧΕ 3556Σ1,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,80600.0,,7127
6ΚΞΜ4690Ω3-Τ43,2021-12-28,ΧΕ 3555Σ1,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,96720.0,,7127
ΩΞΔΟ4690Ω3-69Γ,2021-12-28,ΧΕ 3554Σ1,094019245,ΟΡΓΑΝΙΣΜΟΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΤΗΣ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,81.5,,083201α
96ΕΙ4690Ω3-ΓΣΘ,2021-12-27,ΧΕ 3548Σ1,094503580,ΕΝΟΡΑΣΙΣ ΑΝ ΕΜΕΤ ΦΑΡΜΑΚΕΥΤ ΙΑΤΡΙΚ ΥΛΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,5166.0,,1311
ΩΧΖΑ4690Ω3-0ΑΥ,2021-12-10,ΧΕ 3289Σ1,095031152,ΣΕΡΒΙΕ ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,70.69,,1312
6Ω194690Ω3-ΠΔΑ,2021-12-27,ΧΕ 3541Σ1,998656870,ΜΟΥΣΤΑΦΕΡΗΣ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ  ΣΥΣΤΗΜΑΤΩΝ ΕΛΕΓΧΟΥ,97791.36,,0887
ΨΘΕΔ4690Ω3-81Ψ,2021-12-27,ΧΕ 3543Σ1,094027257,ABBOTT LABORATORIES ΕΛΛΑΣ ABEE,1190.4,,1359
6Η9Ω4690Ω3-ΤΣ2,2021-12-27,ΧΕ 3542Σ1,099876011,ROCHE DIAGNOSTICS HELLAS  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,1026.72,,1359
Ω2Ξ14690Ω3-Β9Θ,2021-12-24,ΧΕ 3540Σ1,094041553,DEMO ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ,55050.85,,1312
ΨΜΘ74690Ω3-ΚΦ8,2021-12-24,ΧΕ 3539Σ1,094041553,DEMO ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΩΝ,34832.33,,1312
6ΙΓΣ4690Ω3-ΔΞΔ,2021-12-24,ΧΕ 3534Σ1,092482025,MEDITRUST ΕΠΕ,2209.68,,1439
681Θ4690Ω3-ΖΜ3,2021-12-24,ΧΕ 3535Σ1,092482025,MEDITRUST ΕΠΕ,483.6,,1439
ΨΦΕ44690Ω3-4ΙΗ,2021-12-24,ΧΕ 3533Σ1,094447370,TUV ΕΛΛΑΣ TUV NORD ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΘΕΩΡΗΣΕΩΝ ΠΙΣΤΟΠΟΙΗΣΕΩΝ ΚΑΙ ΔΙΑΣΦΑΛΙΣΗΣ ΠΟΙΟΤΗΤΑΣ,2827.2,,0879
Ψ2ΙΝ4690Ω3-6ΨΧ,2021-12-24,ΧΕ 3537Σ1,999438956,Γ ΒΕΝΕΤΗΣ ΚΑΙ ΣΙΑ ΕΕ,20212.0,,143902α
6Α9Ν4690Ω3-ΗΘΒ,2021-12-24,ΧΕ 3536Σ1,094019245,ΟΡΓΑΝΙΣΜΟΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΤΗΣ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,212.5,,083201α
Ω5844690Ω3-ΤΙ4,2021-12-24,ΧΕ 3538Σ1,094019245,ΟΡΓΑΝΙΣΜΟΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΤΗΣ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,327.0,,083201α
Ω84Ω4690Ω3-0ΤΟ,2021-12-23,ΧΕ 3532Σ1,999034199,Σ ΒΟΥΝΤΖΟΥΚΛΗΣ ΚΑΙ ΣΙΑ ΟΕ,1629.6,,1439
ΨΟ174690Ω3-Ν8Π,2021-12-16,ΧΕ 3406Σ1,081429405,Σ ΜΙΧ ΒΕΡΒΕΡΙΔΗΣ ΚΑΙ ΣΙΑ ΟΕ,52.58,,1439
ΩΞΡΦ4690Ω3-ΛΝ5,2021-12-23,ΧΕ 3522Σ1,996975246,Η ΝΑΥΤΕΜΠΟΡΙΚΗ,9935.02,,085102α
6Θ844690Ω3-ΙΨΩ,2021-12-23,ΧΕ 3523Σ1,099939689,Ν Ν Τ  ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΕΣ ΚΑΙ ΛΟΓΙΣΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,5683.33,,0426
