ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
Ψ93Ν469066-69Ρ,2021-12-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2678-13/12/2021,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,1030.26,,
ΨΩ3Δ469066-33Χ,2021-12-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2494-26/11/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,1994.45,,
Ψ9ΘΚ469066-0Ω4,2021-12-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2481-25/11/2021,099770660,ΝΙΚΟΣ ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΠΑΡΟΧΗ ΥΠΗΡΕΣΙΩΝ ΚΑΙ ΕΞΟΠΛΙΣΜΟΥ ΣΤΟ ΧΩΡΟ ΤΗΣ ΥΓΕΙΑΣ ΚΑΙ ΤΗΣ ΑΙΣΘΗΤΙΚΗΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,4088.0,,
Ω1Ξ5469066-ΙΚΔ,2021-12-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2480-25/11/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,192.22,,
6Φ3Β469066-ΒΧΚ,2021-12-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2493-11/12/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,4624.81,,
Ω350469066-ΚΘ0,2021-11-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2213-12/11/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,57897.55,,
Ψ66Α469066-ΚΩΛ,2021-11-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2212-12/11/2021,099770660,ΝΙΚΟΣ ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΠΑΡΟΧΗ ΥΠΗΡΕΣΙΩΝ ΚΑΙ ΕΞΟΠΛΙΣΜΟΥ ΣΤΟ ΧΩΡΟ ΤΗΣ ΥΓΕΙΑΣ ΚΑΙ ΤΗΣ ΑΙΣΘΗΤΙΚΗΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,118672.0,,
6Γ0Ν469066-ΟΡΩ,2021-11-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2210-11/11/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,5579.98,,
Ω02Ρ469066-ΠΗ6,2021-11-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2209-11/11/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,134255.19,,
ΩΧΩ5469066-Β6Ξ,2021-11-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 2-2208-11/11/2021,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,29907.74,,
