ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6Λ9Φ469071-ΞΒΓ,2021-12-07,ΤΕΛΗ ΚΥΚΛΟΦΟΡΙΑΣ ΓΙΑ ΤΟ ΕΤΟΣ 2022 ΚΗΙ5745-ΚΗΗ4556-ΚΗΗ4557-ΚΗΙ4248,090165560,ΔΟΥ,1188.2,,0849.01
Ω1ΖΧ469071-0Ε1,2021-12-22,ΕΠΙΣΚΕΥΗ - ΣΥΝΤΗΡΗΣΗ ΜΗΧΑΝΗΜΑΤΟΣ (4ος /2021),094497279,SANTAIR Α.Ε ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,215.76,,0887.01
91ΚΜ469071-ΒΡΛ,2021-12-22,ΠΡΟΜ.DRUM ΓΙΑ ΕΚΤΥΠΩΤΕΣ (4ος 2021),998461323,ΕΥΘΥΜΙΑΔΗΣ ΔΗΜ.& ΣΙΑ Ο.Ε,548.03,,1731.01
63ΟΗ469071-ΑΔΜ,2021-12-22,ΑΝΑΛΩΣΙΜΑ ΜΗΧΑΝΗΜΑΤΑ (4ος 2021),011651035,INTER MEDICA ΕΜ ΤΗΛ ΤΖΑΝΙΔΑΚΗΣ,2219.6,,1439.01
Ω8ΖΗ469071-Ι26,2021-12-22,ΣΩΛΗΝΕΣ ΠΡΟΘΕΡΜΑΝΣΗΣ (4ος 2021),094442268,ΠΡΩΤΟΝ ΑΕ,3968.0,,1439.01
ΨΥΘ1469071-Θ9Ξ,2021-12-22,ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΕΝΔΟΣΚΟΠΙΟΥ (4ος 2021),998361490,KARL STORZ ΕΝΔΟΣΚΟΠΙΑ ΕΛΛΑΔΟΣ  ΜΕΠΕ,1054.0,,1439.01
94ΘΘ469071-ΙΞ3,2021-12-22,ΑΝΤΑΛΛΑΚΤΙΚΑ ΕΠΙΣΚΕΥΗΣ (4ος 2021),103104320,ΧΡΟΝΟΠΟΥΛΟΥ Α.  ΑΙΚΑΤΕΡΙΝΗ  BMG EQUIPMENT,1165.6,,1439.01
60ΧΧ469071-2ΚΝ,2021-12-22,ΑΠΟΛΥΜΑΝΣΗ ΚΑΤΑ ΤΙΥ COVID (3oς 2021),135133278,ASPEN PEST SOLUTIONS ΜΑΡΓΕΛΟΥ ΣΟΦΙΑ  του ΔΗΜΗΤΡΙΟΥ,1397.98,,0419.01
Ψ094469071-Ψ6Φ,2021-12-22,ΑΝΤΑΛΛΑΚΤΙΚΑ ΕΠΙΣΚΕΥΗΣ (4ος 2021),082356387,Α ΔΡΟΣΟΣ & ΣΙΑ Ο.Ε,1773.2,,1731.01
Ω1ΓΡ469071-Κ46,2021-12-22,ΑΝΤΑΛΛΑΚΤΙΚΑ ΣΥΜΠΙΕΣΤΩΝ ΚΑΙ ΛΟΙΠΩΝ ΥΛΙΚΩΝ(4ος 2021),094373861,Γ.ΣΑΜΑΡΑΣ Α.Β.Ε.Ε,71.92,,1429.01
Ω1ΓΡ469071-Κ46,2021-12-22,ΑΝΤΑΛΛΑΚΤΙΚΑ ΣΥΜΠΙΕΣΤΩΝ ΚΑΙ ΛΟΙΠΩΝ ΥΛΙΚΩΝ(4ος 2021),094373861,Γ.ΣΑΜΑΡΑΣ Α.Β.Ε.Ε,1828.13,,1439.01
6Σ8Φ469071-ΛΟ9,2021-12-22,ΕΡΓΑΣΙΑ ΕΠΙΣΚΕΥΗΣ (4ος 2021),094373861,Γ.ΣΑΜΑΡΑΣ Α.Β.Ε.Ε,1674.0,,0887.01
