ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΨ6Χ4690ΒΒ-9Η2,2021-12-27,Χ.Ε.1832 Σ.Α./2021 ΑΘΑΝΑΣΙΟΥ ΕΥΡΙΠΙΔΗΣ,042005581,"ΑΘΑΝΑΣΙΟΥ,,ΕΥΡΙΠΙΔΗΣ,ΛΑΜΠΡΟΣ",300.02,,1611.01
ΩΔΨΑ4690ΒΒ-ΒΟΑ,2021-12-27,Χ.Ε.1831 Σ.Α./2021 ΑΘΑΝΑΣΙΟΥ ΕΥΡΙΠΙΔΗΣ,042005581,"ΑΘΑΝΑΣΙΟΥ,,ΕΥΡΙΠΙΔΗΣ,ΛΑΜΠΡΟΣ",3483.0,,1611.01
ΩΘΦΠ4690ΒΒ-ΞΞΨ,2021-12-27,Χ.Ε.1830 Σ.Α./2021 ΑΘΑΝΑΣΙΟΥ ΕΥΡΙΠΙΔΗΣ,042005581,"ΑΘΑΝΑΣΙΟΥ,,ΕΥΡΙΠΙΔΗΣ,ΛΑΜΠΡΟΣ",20628.0,,1611.01
ΨΔΩΨ4690ΒΒ-6ΥΞ,2021-12-27,ΧΕ 1829 Σ.Α./2021 UNILOG A.E.,099554507,UNILOG ΑΠΟΘΗΚΕΥΣΕΙΣ ΔΙΑΝΟΜΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,889.25,,1312.02
6ΦΘΠ4690ΒΒ-053,2021-12-27,Χ.Ε.1828 Σ.Α./2021 ΣΚΟΥΡΤΗΣ ΚΩΝ/ΝΟΣ & ΣΙΑ Ε.Ε.,801047139,ΣΚΟΥΡΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ ΚΑΙ ΣΙΑ ΕΕ,28137.41,,1611.01
Ψ38Τ4690ΒΒ-ΖΦΨ,2021-12-27,Χ.Ε.1827 Σ.Α./2021 ΣΚΟΥΡΤΗΣ ΚΩΝ/ΝΟΣ & ΣΙΑ Ε.Ε.,801047139,ΣΚΟΥΡΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ ΚΑΙ ΣΙΑ ΕΕ,25521.61,,1611.01
ΨΗ6Γ4690ΒΒ-Β5Ζ,2021-12-10,ΧΕ 1685 Σ.Α./2021 SANTAIR A.E,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,2269.35,,1439.02
9ΩΗ44690ΒΒ-ΚΕΜ,2021-12-23,Χ.Ε.1826 Σ.Α./2021 ΕΤΑΙΡΕΙΑ ΣΥΜΒΟΥΛΩΝ ΑΝΔΡΕΑΣ ΚΟΥΤΟΥΠΗΣ & ΣΙΑ Ε.Ε.,997938212,KNR ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,609.66,,0426.01
6Κ4Π4690ΒΒ-0ΞΔ,2021-12-23,ΧΕ 1825 Σ.Α./2021 ΧΡΗΣΤΟΥ ΜΑΡΙΝΑ,112521021,"ΧΡΗΣΤΟΥ,,ΜΑΡΙΝΑ,ΓΕΩΡΓΙΟΣ",3515.0,,1439.01
6ΞΜΦ4690ΒΒ-Δ70,2021-12-23,ΧΕ 1824 Σ.Α./2021 NEW ALERT ΜΟΥΣΤΑΦΕΡΗΣ ΑΕ,998656870,ΜΟΥΣΤΑΦΕΡΗΣ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ  ΣΥΣΤΗΜΑΤΩΝ ΕΛΕΓΧΟΥ,24885.83,,0439.01
