ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
624Τ4690ΒΜ-ΜΩ9,2021-12-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΠΛΗΡΩΜΗΣ ΤΕΛΩΝ ΚΥΚΛΟΦΟΡΙΑΣ ΕΤΟΥΣ 2022,,,1886.82,anonymous sponsor (empty sponsorAFMName)
Ψ1Τ64690ΒΜ-ΤΥ7,2021-10-27,Έγκριση και πληρωμή δαπανών για χρήση εγγειοβελτιωτικών έργων για την καλλιέργεια κτημάτων του Γ.Ν. Λαμίας έτους 2021,,,265.02,anonymous sponsor (empty sponsorAFMName)
9ΖΛΖ4690ΒΜ-ΧΡ9,2021-10-27,Έγκριση καταβολής δαπάνης ως αχρεωστήτως καταβληθέντα σε εσωτερικό ασθενή για εξέταση που πραγματοποιήθηκε σε ιδιωτικό εργαστήριο,,,170.00,anonymous sponsor (empty sponsorAFMName)
Ψ0ΨΨ4690ΒΜ-126,2021-10-04,Βεβαίωση Δέσμευσης Πίστωσης,,,900000.00,anonymous sponsor (empty sponsorAFMName)
69ΑΡ4690ΒΜ-Α0Ξ,2021-08-19,Λήψη απόφασης για την άπαξ καταβολή του Φόρου Εισοδήματος οικ. έτους 2020,,,59332.38,anonymous sponsor (empty sponsorAFMName)
ΡΨΧΒ4690ΒΜ-Σ9Ν,2023-07-13,Έκδοση Χρηματικού Εντάλματος προς τακτοποίηση υπολοίπου,,,1.40,anonymous sponsor (empty sponsorAFMName)
ΨΖΜ44690ΒΜ-Θ2Α,2023-12-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/24604-21/12/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,74715.00,self-referential (payroll/EFKA/FMY remittance)
67ΗΑ4690ΒΜ-Ρ9Ε,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/24154-15/12/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,2260.69,self-referential (payroll/EFKA/FMY remittance)
6Υ0Υ4690ΒΜ-ΨΣ9,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/24152-15/12/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,32751.35,self-referential (payroll/EFKA/FMY remittance)
6Ν0Ι4690ΒΜ-Ο91,2023-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/23289/06-12-2023-06/12/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,2628.88,self-referential (payroll/EFKA/FMY remittance)
9Λ5Ρ4690ΒΜ-ΑΑΛ,2023-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/23288/06-12-2023-06/12/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,32213.60,self-referential (payroll/EFKA/FMY remittance)
9ΕΞΠ4690ΒΜ-ΝΩΘ,2023-11-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/20647/02-11-2023-02/11/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,1698.53,self-referential (payroll/EFKA/FMY remittance)
6ΧΚΛ4690ΒΜ-755,2023-11-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ B/20664/02-11-2023-02/11/2023,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,32005.99,self-referential (payroll/EFKA/FMY remittance)
Ψ6Χ54690ΒΜ-6Τ5,2023-09-28,ΕΚΔΟΣΗ ΧΡΗΜΑΤΙΚΩΝ ΕΝΤΑΛΜΑΤΩΝ  ΓΙΑ ΤΑΚΤΟΠΟΙΗΣΗ ΤΟΥ ΤΑΜΕΙΑΚΟΥ ΥΠΟΛΟΙΠΟΥ,,,144.90,anonymous sponsor (empty sponsorAFMName)
ΨΘΤ04690ΒΜ-ΦΧΚ,2023-09-28,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΕΙΔΙΚΟΥ ΤΕΛΟΥΣ ΥΠΕΡ Ε.Κ.Α.Π.Υ.,,,17.12,anonymous sponsor (empty sponsorAFMName)
6ΗΞΖ4690ΒΜ-Α2Ρ,2024-02-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/2872-06/02/2024,999354460,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΜΙΑΣ,15533.85,self-referential (payroll/EFKA/FMY remittance)
