ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΩΣΟΣ4690ΒΜ-9ΙΓ,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19711-12/10/2022,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,23026.5,,
ΨΧΔ74690ΒΜ-Ι62,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19709-12/10/2022,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,114002.0,,
9ΜΝΞ4690ΒΜ-75Π,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19707-12/10/2022,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,31119.48,,
6Γ024690ΒΜ-ΚΥΕ,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19703-12/10/2022,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,17037.6,,
64Η54690ΒΜ-ΥΨΓ,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19701-12/10/2022,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,101660.16,,
ΨΚ5Ν4690ΒΜ-ΨΚ0,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19700-12/10/2022,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,39804.0,,
ΨΟΗΨ4690ΒΜ-ΥΩΙ,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19699-12/10/2022,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,39990.0,,
6ΘΜΝ4690ΒΜ-ΩΘΖ,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19697-12/10/2022,998768277,ΑΛΕΞΑΝΔΡΑ ΔΑΛΛΑ ΚΑΙ ΣΙΑ ΕΕ,83633.04,,
9ΗΨΑ4690ΒΜ-1ΧΣ,2022-10-12,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/19693-12/10/2022,094512503,ΑΠΟΣΤΟΛΟΣ ΓΕΩΡΓ ΠΑΠΟΥΔΗΣ ΚΑΙ ΥΙΟΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,45384.0,,
Ω3ΝΦ4690ΒΜ-ΘΚΓ,2022-06-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/10747-02/06/2022,999495127,ΛΕΩΝΙΔΑΣ ΨΗΛΙΑΚΟΣ ΚΑΙ ΣΙΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,117180.0,,
9ΙΩΞ4690ΒΜ-ΞΥ6,2022-06-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ Β/10748-02/06/2022,801420577,ΜΑΜΑΛΙΓΚΑΣ Γ    ΣΙΑ Ε Ε,12871.2,,
