ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
683Υ469ΗΔΧ-959,2021-12-23,ΕΓΚΡΙΣΗ ΠΡΑΚΤΙΚΟΥ ΕΠΙΤΡΟΠΗΣ ΕΝΣΤΑΣΕΩΝ,094133588,ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΑΕ,1614.2,,
683Υ469ΗΔΧ-959,2021-12-23,ΕΓΚΡΙΣΗ ΠΡΑΚΤΙΚΟΥ ΕΠΙΤΡΟΠΗΣ ΕΝΣΤΑΣΕΩΝ,800392564,C ΚΑΙ P MEDICALS  OE,7082.84,,
ΩΥΧ2469ΗΔΧ-ΜΙΞ,2021-12-22,Έγκριση επείγουσας προμήθειας θωρακοχειρουργικών εργαλείων και υλικών.,082525697,ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,36146.0,,
ΩΥΧ2469ΗΔΧ-ΜΙΞ,2021-12-22,Έγκριση επείγουσας προμήθειας θωρακοχειρουργικών εργαλείων και υλικών.,998283495,ARETEION MEDICALS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,9119.1,,
ΨΒ71469ΗΔΧ-Ο9Π,2021-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΠΡΟΜΗΘΕΙΑΣ ΑΝΑΛΩΣΙΜΩΝ ΚΑΙ ΜΗ ΥΛΙΚΩΝ ΑΡΜΟΔΙΟΤΗΤΑΣ ΤΟΥ ΓΡΑΦΕΙΟΥ ΔΙΑΧΕΙΡΙΣΗΣ,999718087,MEGA LAB  ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΚΑΙ ΠΑΡΑΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,331.08,,
ΨΒ71469ΗΔΧ-Ο9Π,2021-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΠΡΟΜΗΘΕΙΑΣ ΑΝΑΛΩΣΙΜΩΝ ΚΑΙ ΜΗ ΥΛΙΚΩΝ ΑΡΜΟΔΙΟΤΗΤΑΣ ΤΟΥ ΓΡΑΦΕΙΟΥ ΔΙΑΧΕΙΡΙΣΗΣ,998569196,ΕΛΕΚΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ ΙΑΤΡΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΚΑΙ ΣΥΝΑΦΩΝ ΥΠΗΡΕΣΙΩΝ,489.8,,
ΨΒ71469ΗΔΧ-Ο9Π,2021-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΠΡΟΜΗΘΕΙΑΣ ΑΝΑΛΩΣΙΜΩΝ ΚΑΙ ΜΗ ΥΛΙΚΩΝ ΑΡΜΟΔΙΟΤΗΤΑΣ ΤΟΥ ΓΡΑΦΕΙΟΥ ΔΙΑΧΕΙΡΙΣΗΣ,095530045,ΜΠΑΞΤΕΡ ΕΛΛΑΣ ΕΠΕ,1607.04,,
ΨΒ71469ΗΔΧ-Ο9Π,2021-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΠΡΟΜΗΘΕΙΑΣ ΑΝΑΛΩΣΙΜΩΝ ΚΑΙ ΜΗ ΥΛΙΚΩΝ ΑΡΜΟΔΙΟΤΗΤΑΣ ΤΟΥ ΓΡΑΦΕΙΟΥ ΔΙΑΧΕΙΡΙΣΗΣ,062216690,"ΓΕΩΡΓΑΚΑΣ,,ΚΩΝΣΤΑΝΤΙΝΟΣ,ΔΗΜΗΤΡΙΟ",32.24,,
ΨΒ71469ΗΔΧ-Ο9Π,2021-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΠΡΟΜΗΘΕΙΑΣ ΑΝΑΛΩΣΙΜΩΝ ΚΑΙ ΜΗ ΥΛΙΚΩΝ ΑΡΜΟΔΙΟΤΗΤΑΣ ΤΟΥ ΓΡΑΦΕΙΟΥ ΔΙΑΧΕΙΡΙΣΗΣ,999536060,ΣΥΜΕΩΝΙΔΗΣ  Π  ΚΑΙ ΣΙΑ  ΟΕ,691.92,,
ΨΒ71469ΗΔΧ-Ο9Π,2021-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΠΡΟΜΗΘΕΙΑΣ ΑΝΑΛΩΣΙΜΩΝ ΚΑΙ ΜΗ ΥΛΙΚΩΝ ΑΡΜΟΔΙΟΤΗΤΑΣ ΤΟΥ ΓΡΑΦΕΙΟΥ ΔΙΑΧΕΙΡΙΣΗΣ,081570019,ΥΙΟΙ ΧΡΙΣΤΑΚΟΥ ΣΕΒΑΣΛΙΑΝ ΟΕ,743.81,,
