ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
6ΝΝ9469ΗΔΧ-ΟΟΕ,2022-01-27,Εκτ.10ο. Υπηρεσ. Εγκαταστ. Παραμετροπ. Νέου Κεντρικ. Εξοπλ. Ν.ΚΟΥΡΚΟΥΛΟΣ,,,22692.00,anonymous sponsor (empty sponsorAFMName)
Ρ99Π469ΗΔΧ-6ΜΒ,2024-01-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 181-05/01/2024,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,18242.20,self-referential (payroll/EFKA/FMY remittance)
937Ο469ΗΔΧ-ΒΤΧ,2024-01-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 178-05/01/2024,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,5968.98,self-referential (payroll/EFKA/FMY remittance)
9ΕΟΟ469ΗΔΧ-ΧΞΤ,2024-01-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 176-05/01/2024,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,33701.36,self-referential (payroll/EFKA/FMY remittance)
6ΕΟ7469ΗΔΧ-Θ5Ο,2023-12-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16388-18/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,736.70,self-referential (payroll/EFKA/FMY remittance)
ΨΗΨ8469ΗΔΧ-ΗΣΣ,2023-12-18,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16387-18/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1301.37,self-referential (payroll/EFKA/FMY remittance)
97Ψ2469ΗΔΧ-ΧΝ7,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16321-15/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1217.36,self-referential (payroll/EFKA/FMY remittance)
ΨΖΧΤ469ΗΔΧ-6Γ8,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16319-15/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1308.66,self-referential (payroll/EFKA/FMY remittance)
ΩΝ6Χ469ΗΔΧ-ΕΧΝ,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16320-15/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,672.11,self-referential (payroll/EFKA/FMY remittance)
6ΙΚΦ469ΗΔΧ-ΞΣΚ,2023-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16318-15/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1504.16,self-referential (payroll/EFKA/FMY remittance)
90ΞΛ469ΗΔΧ-Ι6Λ,2023-12-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15668-01/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,5995.88,self-referential (payroll/EFKA/FMY remittance)
6ΜΦΜ469ΗΔΧ-ΖΥ7,2023-12-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 15670-01/12/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,18011.56,self-referential (payroll/EFKA/FMY remittance)
60Ρ5469ΗΔΧ-ΩΛ0,2023-11-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 14380-02/11/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,5901.72,self-referential (payroll/EFKA/FMY remittance)
ΨΝΠΕ469ΗΔΧ-ΤΡΝ,2023-11-03,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 14381-02/11/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,18175.71,self-referential (payroll/EFKA/FMY remittance)
6ΨΕΣ469ΗΔΧ-6ΗΔ,2023-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13627-19/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1089.94,self-referential (payroll/EFKA/FMY remittance)
Ψ94Ο469ΗΔΧ-3ΩΧ,2023-10-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13628-19/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1427.22,self-referential (payroll/EFKA/FMY remittance)
95ΒΥ469ΗΔΧ-Σ2Β,2023-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12871-04/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1403.70,self-referential (payroll/EFKA/FMY remittance)
9ΦΙΑ469ΗΔΧ-2ΕΩ,2023-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12872-04/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,810.77,self-referential (payroll/EFKA/FMY remittance)
9ΛΑΙ469ΗΔΧ-ΨΣ9,2023-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12870-04/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,17971.07,self-referential (payroll/EFKA/FMY remittance)
ΨΡΘΙ469ΗΔΧ-Α5Γ,2023-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12874-04/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,5901.72,self-referential (payroll/EFKA/FMY remittance)
ΡΒΤΨ469ΗΔΧ-6ΔΓ,2023-10-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12873-04/10/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,97.06,self-referential (payroll/EFKA/FMY remittance)
6ΤΤ9469ΗΔΧ-ΑΥΖ,2023-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12028-19/09/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,940.21,self-referential (payroll/EFKA/FMY remittance)
9Κ92469ΗΔΧ-4ΦΙ,2023-09-19,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 12029-19/09/2023,999432337,ΑΝΤΙΚΑΡΚΙΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΘΕΑΓΕΝΕΙΟ,1235.26,self-referential (payroll/EFKA/FMY remittance)
