ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
601046906Ι-ΦΒΠ,2021-12-24,ΜΕΤΑΦΟΡΑ ΠΟΣΟΥ ΒΑΣΕΙ ΤΗΣΕΓΚΕΚΡΙΜΕΝΗΣ ΜΕ ΤΟ 13/07-12-2021(ID251845)ΠΙΣΤΟΠΟΙΗΜΕΝΟ ΔΕΛΤΙΟ ΔΗΛΩΣΗΣ ΔΑΠΑΝΩΝ ΚΑΤΑΝΟΜΗΣΑΠΛΟΠΟΙΗΜΕΝΟΥ ΚΟΣΤΟΥΣ,999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,2466.21,self-referential (payroll/EFKA/FMY remittance)
6ΠΡΖ46906Ι-1ΡΠ,2021-12-24,ΜΕΤΑΦΟΡΑ ΠΟΣΟΥ ΒΑΣΕΙ ΤΗΣΕΓΚΕΚΡΙΜΕΝΗΣ ΜΕ ΤΟ 12/26-11-2021(ID230381)ΠΙΣΤΟΠΟΙΗΜΕΝΟ ΔΕΛΤΙΟ ΔΗΛΩΣΗΣ ΔΑΠΑΝΩΝ ΚΑΤΑΝΟΜΗΣ ΑΠΛΟΠΟΙΗΜΕΝΟΥΚΟΣΤΟΥΣ,999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,2534.42,self-referential (payroll/EFKA/FMY remittance)
6ΑΩΡ46906Ι-Ζ92,2021-12-24,ΜΕΤΑΦΟΡΑ ΠΟΣΟΥ ΒΑΣΕΙ ΤΗΣ ΕΓΚΕΚΡΙΜΕΝΗΣ ΜΕ ΤΟ  11/14-10-2021(ID222677)ΠΙΣΤΟΠΟΙΗΜΕΝΟ ΔΕΛΤΙΟΔΗΛΩΣΗΣ ΔΑΠΑΝΩΝ ΚΑΤΑΝΟΜΗΣΑΠΛΟΠΟΙΗΜΕΝΟΥ ΚΟΣΤΟΥΣ,999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,3341.05,self-referential (payroll/EFKA/FMY remittance)
ΩΙΠΥ46906Ι-ΤΩΣ,2021-12-22,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,,,,no sponsor block
ΨΚ2246906Ι-ΞΗΣ,2021-12-21,"ΑΜΟΙΒΗ ΝΥΧΤ. -ΕΞΑΙΡ. ΗΜΕΡΩΝ ΕΡΓΑΣΙΑ ΠΡΟΣ ΣΥΜΠΛ. ΤΗΣ ΥΠΟΧΡ. ΚΑΙ ΥΠΕΡ.ΑΠΑΣΧ.,ΚΥΡΙΑΚΕΣ - ΑΡΓΙΕΣ ΠΕΡΑΝ ΤΗΣ ΥΠΟΧΡ. ΤΟΥ ΙΔΟΧ ΠΡΟΣ. ΕΣΠΑ COVID 10ος/2021. ΣΑΕΠ0081ΥΠ.16/ΟΠΣ.5070506,ΜΕ ΕΝ. ΚΩΔ.:2020ΕΠ00810060",999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,45.90,self-referential (payroll/EFKA/FMY remittance)
6ΝΣ646906Ι-Ν27,2021-12-21,"ΑΜΟΙΒΗ ΝΥΧΤ. -ΕΞΑΙΡ. ΗΜΕΡΩΝ ΕΡΓΑΣΙΑ ΠΡΟΣ ΣΥΜΠΛ. ΤΗΣ ΥΠΟΧΡ. ΚΑΙ ΥΠΕΡ.ΑΠΑΣΧ.,ΚΥΡΙΑΚΕΣ - ΑΡΓΙΕΣ ΠΕΡΑΝ ΤΗΣ ΥΠΟΧΡ. ΤΟΥ ΙΔΟΧ ΠΡΟΣ. ΕΣΠΑ COVID 11ος/2021. ΣΑΕΠ0081ΥΠ.16/ΟΠΣ.5070506,ΜΕ ΕΝ. ΚΩΔ.:2020ΕΠ00810060",999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,845.20,self-referential (payroll/EFKA/FMY remittance)
ΨΒΤ546906Ι-ΜΜΘ,2021-12-08,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,,,,no sponsor block
ΩΞΕΙ46906Ι-Λ7Β,2021-12-07,ΠΛΗΡΩΜΗ ΕΝΤΑΛΜΑΤΩΝ,999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,534.40,self-referential (payroll/EFKA/FMY remittance)
Ψ37Δ46906Ι-ΩΣ8,2021-12-06,"ΑΠΟΔΟΧΕΣ ΕΠΙΚΟΥΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ ΝΟΕΜΒΡΙΟΥ 2021, Κ.ΚΟΣΤΟΥΣ (390)ΣΥΓΧΡ ΕΣΠΑ COVID,ΣΑΕΠ0081ΥΠ.16/ΟΠΣ.5070506, ΜΕ ΕΝΑΡΙΘΜΟ ΚΩΔ.:2020ΕΠ00810060",999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,15771.92,self-referential (payroll/EFKA/FMY remittance)
ΩΣΚ346906Ι-ΒΨΤ,2021-12-03,"ΑΜΟΙΒΗ ΝΥΧΤ. -ΕΞΑΙΡ. ΗΜΕΡΩΝ ΕΡΓΑΣΙΑ ΠΡΟΣ ΣΥΜΠΛ. ΤΗΣ ΥΠΟΧΡ. ΚΑΙ ΥΠΕΡ.ΑΠΑΣΧ.,ΚΥΡΙΑΚΕΣ - ΑΡΓΙΕΣ ΠΕΡΑΝ ΤΗΣ ΥΠΟΧΡ. ΤΟΥ ΙΔΟΧ ΠΡΟΣ. ΕΣΠΑ COVID 10ος/2021. ΣΑΕΠ0081ΥΠ.16/ΟΠΣ.5070506,ΜΕ ΕΝ. ΚΩΔ.:2020ΕΠ00810060",999150010,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΓΙΟΣ ΠΑΥΛΟΣ,997.85,self-referential (payroll/EFKA/FMY remittance)
