ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
ΨΤΤΞ4690ΒΣ-5ΞΓ,2021-12-28,ΠΡΟΣΘΕΤΕΣ ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΜΤ44690ΒΣ-Θ6Ζ,2021-12-28,ΤΑΚΤΙΚΕΣ ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω10Η4690ΒΣ-2ΩΑ,2021-12-28,ΤΑΚΤΙΚΕΣ ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Ζ6Π4690ΒΣ-ΣΓ7,2021-12-28,ΤΑΚΤΙΚΕΣ ΑΠΟΔΟΧΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω2ΝΗ4690ΒΣ-ΒΕΞ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
926Η4690ΒΣ-Ψ2Γ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021 - ΠΔΕ,,,,no sponsor block
9ΖΩΞ4690ΒΣ-ΨΜΖ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021 - COVID,,,,no sponsor block
6ΨΩΜ4690ΒΣ-52Γ,2021-12-28,ΑΝΑΔΡΟΜΙΚΑ ΔΕΚΕΜΒΡΙΟΣ 2021,,,,no sponsor block
65ΔΝ4690ΒΣ-ΔΘΕ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6ΒΦΜ4690ΒΣ-ΘΗΒ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ω2ΧΗ4690ΒΣ-6Ν0,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
95ΨΖ4690ΒΣ-Μ3Ζ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
6Ν0Ψ4690ΒΣ-Ρ99,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΠΖΗ4690ΒΣ-0ΣΔ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΡΑΜ4690ΒΣ-Δ6Δ,2021-12-28,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΨΔ954690ΒΣ-ΑΥΖ,2021-12-27,ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΔΕΚΕΜΒΡΙΟΥ 2021 - COVID,,,,no sponsor block
63274690ΒΣ-0Ρ2,2021-12-17,ΕΦΗΜΕΡΙΕΣ ΠΕΡΑΝ ΠΛΑΦΟΝ ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
65ΛΥ4690ΒΣ-Θ1Η,2021-12-17,ΕΦΗΜΕΡΙΕΣ ΠΕΡΑΝ ΠΛΑΦΟΝ ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
ΡΩΘ34690ΒΣ-85Π,2021-12-17,ΕΦΗΜΕΡΙΕΣ ΠΕΡΑΝ ΠΛΑΦΟΝ ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
6ΞΞΓ4690ΒΣ-ΑΓΤ,2021-12-17,ΕΦΗΜΕΡΙΕΣ ΠΕΡΑΝ ΠΛΑΦΟΝ ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
9Σ8Η4690ΒΣ-ΝΑΜ,2021-12-17,ΕΦΗΜΕΡΙΕΣ ΠΕΡΑΝ ΠΛΑΦΟΝ ΑΠΡΙΛΙΟΥ 2021,,,,no sponsor block
9ΡΔΘ4690ΒΣ-88Β,2021-12-10,"ΕΠΙΔΟΜΑ ΑΡΘ. 266, Ν. 4798/24-4-2021, ΝΟΕΜΒΡΙΟΥ 2021",,,,no sponsor block
9ΑΠΖ4690ΒΣ-ΑΣΓ,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΚΠΚ4690ΒΣ-395,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΧΨΜ4690ΒΣ-ΘΤ2,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
63Χ54690ΒΣ-Μ7Β,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
968Σ4690ΒΣ-Ε8Ψ,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ5ΒΡ4690ΒΣ-Ρ6Π,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
ΩΥΤΠ4690ΒΣ-ΔΨΑ,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
Ψ9Ο24690ΒΣ-56Ξ,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
9ΔΔΩ4690ΒΣ-ΙΗΥ,2021-12-10,ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΝΟΕΜΒΡΙΟΥ 2021,,,,no sponsor block
