ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΚ6Ρ4690ΒΣ-ΠΦΟ,2021-12-27,ΠΡΟΜΗΘΕΙΑ ΑΝΤΙΨΥΚΤΙΚΟΥ,046449343,"ΧΛΙΑΠΑΣ,,ΙΩΑΝΝΗΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",457.71,,1611.01
ΨΞΜΜ4690ΒΣ-ΧΓΜ,2021-12-27,ΠΡΟΜΗΘΕΙΑ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,046449343,"ΧΛΙΑΠΑΣ,,ΙΩΑΝΝΗΣ,ΚΩΝΣΤΑΝΤΙΝΟΣ",7790.2,,1611.01
ΨΙ9Β4690ΒΣ-4ΧΤ,2021-12-27,ΠΡΟΜΗΘΕΙΑ ΤΡΑΠΕΖΑΣ ΑΝΑ ΣΥΝΑΛΛΑΓΗ,094014213,ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ ΑΕ,6.2,,0431.01
ΩΓΥΦ4690ΒΣ-ΝΥΔ,2021-12-23,ΠΡΟΜΗΘΕΙΑ ΤΡΑΠΕΖΑΣ ΑΝΑ ΣΥΝΑΛΛΑΓΗ,094014213,ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ ΑΕ,89.81,,0431.01
ΩΓ3Ρ4690ΒΣ-ΧΓΩ,2021-12-23,ΠΡΟΜΗΘΕΙΑ ΤΡΑΠΕΖΑΣ ΑΝΑ ΣΥΝΑΛΛΑΓΗ,094014213,ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ ΑΕ,135.76,,0431.01
ΩΣΓΟ4690ΒΣ-ΦΕΑ,2021-12-22,ΠΡΟΜΗΘΕΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ,800896490,Α ΤΡΙΑΝΤΑΦΥΛΛΟΠΟΥΛΟΣ Ε Ε,423.22,,1311.01
Ψ0ΨΧ4690ΒΣ-ΠΥΩ,2021-12-22,ΠΡΟΜΗΘΕΙΑ ΤΡΑΠΕΖΑΣ ΑΝΑ ΣΥΝΑΛΛΑΓΗ,094014213,ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ ΑΕ,529.61,,0431.01
ΩΑΧΗ4690ΒΣ-ΙΩ6,2021-12-22,ΠΡΟΜΗΘΕΙΑ ΤΡΑΠΕΖΑΣ ΑΝΑ ΣΥΝΑΛΛΑΓΗ,094014213,ΤΡΑΠΕΖΑ ΤΗΣ ΕΛΛΑΔΟΣ ΑΕ,18.11,,0431.01
9ΔΑΤ4690ΒΣ-Φ4Υ,2021-12-21,ΠΡΟΜΗΘΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΥΛΙΚΟΥ,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,1822.35,,1312.02
9ΔΑΤ4690ΒΣ-Φ4Υ,2021-12-21,ΠΡΟΜΗΘΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΥΛΙΚΟΥ,094043896,MERCK SHARP AND DOHME ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,3193.75,,1312.01
