ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
9ΟΤΗ46904Α-ΟΙΙ,2024-03-11,"ΧΕ-472 ΣΕΙΡΑ Φ.100/2024 REBATE Β ΕΞΑΜΗΝΟ 2021 (20.33),  Β ΕΞΑΜΗΝΟ 2021 CB (1956.07), REBATE 2022 Α ΕΞΑΜΗΝΟ (12), REBATE 2022 Β ΕΞΑΜΗΝΟ (10.54) ΦΑΡΜΑΚΑ",094007897,ΚΟΠΕΡ ΑΕ (210 3462108)  (FAX : 210 3462007),3918.71,,1312.02
6ΚΗ346904Α-ΑΗΙ,2024-03-14,"ΧΕ-525 ΣΕΙΡΑ Φ.100/2024 03,04,05,10,11,12/2023.ΠΛΗΡΩΜΗ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΥΛΙΚΟΥ",090064864,Ι.Φ.Ε.Τ. (213 2002405-424),19298.16,,1312.02
9Σ6Α46904Α-ΙΤΩ,2024-06-14,ΧΕ-1158 ΣΕΙΡΑ Φ.100/2024 03/2024. ΠΛΗΡΩΜΗ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ.,999040772,ΣΚΑΝΔΑΛΗΣ ΕΥΑΓΓΕΛΟΣ  &  ΣΙΑ  Ε.Ε.,570.4,,1311.01
9ΥΡΔ46904Α-ΖΥ8,2024-06-14,"ΧΕ-1157 ΣΕΙΡΑ Φ.100/2024 03,04/2024, ΠΛΗΡΩΜΗ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ.",998547179,ΣΠΥΡΟΣ ΜΑΖΙΑΝΗΣ & ΣΙΑ Ε.Ε.  MAZIMEDICAL,7082.88,,1311.01
9ΙΚΡ46904Α-8ΒΥ,2024-06-14,"ΧΕ-1156 ΣΕΙΡΑ Φ.100/2024 01/2024, ΠΛΗΡΩΜΗ ΓΙΑ ΠΙΣΤΟΠΟΙΗΣΗ ΣΥΣΤΗΜΑΤΟΣ ΔΙΑΧΕΙΡΙΣΗΣ ΠΟΙΟΤΗΤΑΣ ISO:2015.",998947359,ΒΑΣΙΛΑΚΟΥ  ΕΛΕΝΗ  ΚΑΙ  ΣΙΑ  ΕΕ,1240.0,,0419.01
61ΙΟ46904Α-Υ73,2024-06-14,ΧΕ-1155 ΣΕΙΡΑ Φ.100/2024 ΠΡΟΣ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΤΟΥ ΙΔΡΥΜΑΤΟΣ,094366777,ΠΑΣΣΙΑΣ FACTORY A.E.,102.33,,1899.01
6ΩΑΘ46904Α-Φ4Λ,2024-06-14,ΧΕ-1154 ΣΕΙΡΑ Φ.100/2024 ΠΡΟΣ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΤΟΥ ΙΔΡΥΜΑΤΟΣ,040743938,ΚΑΡΑΜΠΙΝΑΣ ΘΡΑΣΥΒΟΥΛΟΣ,38.5,,1899.01
93ΥΑ46904Α-ΓΣΔ,2024-06-14,ΧΕ-1153 ΣΕΙΡΑ Φ.100/2024 ΠΡΟΣ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΤΟΥ ΙΔΡΥΜΑΤΟΣ,121735807,ΔΙΑΜΑΝΤΗΣ ΔΗΜΗΤΡΗΣ ΣΟΥΠΕΡ ΜΑΡΚΕΤ,41.37,,1899.01
6ΦΞΟ46904Α-90Ι,2024-06-14,ΧΕ-1152 ΣΕΙΡΑ Φ.100/2024 ΠΡΟΣ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΤΟΥ ΙΔΡΥΜΑΤΟΣ,102767480,ΚΥΡΙΑΚΙΔΗ  ΣΤ. ΔΕΣΠΟΙΝΑ,200.0,,1899.01
949246904Α-0ΚΩ,2024-06-14,ΧΕ-1151 ΣΕΙΡΑ Φ.100/2024 ΠΡΟΣ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΗΣ ΠΑΓΙΑΣ ΠΡΟΚΑΤΑΒΟΛΗΣ ΤΟΥ ΙΔΡΥΜΑΤΟΣ,999644611,ΚΑΛΥΨΩ Κ.Ε.Α. Α.Ε,50.01,,1611.01
ΨΧ0Α46904Α-ΒΡ8,2024-06-14,ΧΕ-1150 ΣΕΙΡΑ Φ.100/2024 04/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΤΗΝ ΣΥΝΤΗΡΗΣΗ ΤΩΝ ΑΝΕΛΚΥΣΤΗΡΩΝ.,032883738,ΧΡΗΣΤΟΣ  ΙΩΑΝ. ΓΑΒΡΙΗΛ,6200.0,,0879.01
90ΟΣ46904Α-ΕΚΔ,2024-06-14,ΧΕ-1149 ΣΕΙΡΑ Φ.100/2024 04/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΣΘΕΝΩΝ.,802090521,ΙΔΙΩΤΙΚΟ  ΠΟΛΥΙΑΤΡΕΙ0  ΝΟΤΙΟΥ  ΚΕΡΚΥΡΑΣ  Ι.Κ.Ε.,1140.0,,0419.01
9ΗΞΦ46904Α-ΛΑΝ,2024-06-14,"ΧΕ-1148 ΣΕΙΡΑ Φ.100/2024 12/2023, 01,03,04/2024. ΠΛΗΡΩΜΗ ΕΞΕΤΑΣΕΩΝ ΑΣΘΕΝΩΝ.",999426853,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΙΩΑΝΝΙΝΩΝ,7223.11,,0439.01
ΨΛΒΦ46904Α-ΜΔΧ,2024-06-14,ΧΕ-1147 ΣΕΙΡΑ Φ.100/2024 04/2024. ΠΛΗΡΩΜΗ ΙΣΤΟΠΑΘΟΛΟΓΙΚΩΝ ΕΞΕΤΑΣΕΩΝ  02/2024.,078895130,ΠΑΝΕΛΟΣ  Δ.  ΙΩΑΝΝΗΣ,1375.42,,0439.01
66Ν746904Α-ΘΜ0,2024-06-14,"ΧΕ-1146 ΣΕΙΡΑ Φ.100/2024 02,05/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΣΥΝΤΗΡΗΣΗ Η/Μ ΕΓΚΑΤΑΣΤΑΣΕΩΝ.",999410369,ΝΙΚΟΛΑΟΣ Ι. ΡΟΥΣΚΑΣ & ΣΙΑ Ε.Ε.,15986.09,,0863.01
6ΔΧΒ46904Α-ΥΦΡ,2024-06-14,ΧΕ-1145 ΣΕΙΡΑ Φ.100/2024 01/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΤΕΧΝΙΚΗ ΥΠΟΣΤΗΡΙΞΗ-ΣΥΝΤΗΡΗΣΗ ΤΟΥ ΤΗΛ/ΚΟΥ ΚΕΝΤΡΟΥ ALCATEL-LUCENT OXE,800563609,Cloud - U  Ο.Ε.  ΤΗΛΕΠΙΚΟΙΝΩΝΙΕΣ,320.76,,0419.01
ΨΓΑΛ46904Α-00Χ,2024-06-14,ΧΕ-1144 ΣΕΙΡΑ Φ.100/2024 02/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΜΕΤΑΦΟΡΑ ΒΙΟΛΟΓΙΚΟΥ ΥΛΙΚΟΥ ΓΙΑ ΤΟΝ ΜΗΝΑ ΙΑΝΟΥΑΡΙΟ 2024.,999506681,BIOTRANS  Α.Ε.,2422.71,,0419.01
6Η2446904Α-8ΩΜ,2024-06-14,ΧΕ-1143 ΣΕΙΡΑ Φ.100/2024 01/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΥΠΗΡΕΣΙΕΣ ΕΠΙΣΚΕΥΗΣ ΑΚΤ/ΚΟΥ ΜΗΧ/ΤΟΣ C-ARM ΤΩΝ ΧΕΙΡΟΥΡΓΙΩΝ.,094512503,ΠΑΠΟΥΔΗΣ Γ.ΑΠΟΣΤΟΛΟΣ ΚΑΙ ΥΙΟΣ Α.Ε.,892.8,,0887.01
9ΞΣΘ46904Α-Α0Υ,2024-06-14,ΧΕ-1142 ΣΕΙΡΑ Φ.100/2024 05/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΚΑΘΡΙΣΜΟ ΚΤΙΡΙΩΝ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,20830.2,,0845.01
9Β5Φ46904Α-6ΣΧ,2024-06-14,ΧΕ-1141 ΣΕΙΡΑ Φ.100/2024 05/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΚΑΘΑΡΙΣΜΟ ΚΤΙΡΙΩΝ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,2453.34,,0845.01
ΨΩ5446904Α-Ψ7Θ,2024-06-14,ΧΕ-1140 ΣΕΙΡΑ Φ.100/2024 04/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΚΑΘΑΡΙΣΜΟ ΚΤΙΡΙΩΝ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,20830.2,,0845.01
Ψ78Β46904Α-92Δ,2024-06-14,ΧΕ-1139 ΣΕΙΡΑ Φ.100/2024 04/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΚΑΘΑΡΙΣΜΟ ΚΤΙΡΙΩΝ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,2453.34,,0845.01
Ψ0Γ846904Α-ΓΘ9,2024-06-14,ΧΕ-1138 ΣΕΙΡΑ Φ.100/2024 01/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΚΑΘΑΡΙΣΜΟ ΚΤΙΡΙΩΝ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,20830.2,,0845.01
6ΥΙΨ46904Α-ΔΦΟ,2024-06-14,ΧΕ-1137 ΣΕΙΡΑ Φ.100/2024 01/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΥΠΗΡΕΣΙΕΣ ΛΑΝΤΖΑΣ ΣΤΑ ΜΑΓΕΙΡΙΑ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,1085.99,,0849.01
ΨΟ6Ξ46904Α-1ΞΤ,2024-06-14,ΧΕ-1136 ΣΕΙΡΑ Φ.100/2024 01/2024. ΠΛΗΡΩΜΗ ΓΙΑ ΚΑΘΑΡΙΣΜΟ ΚΤΙΡΙΩΝ.,056249156,ΚΑΡΑΓΙΑΝΝΗΣ ΝΙΚΟΣ ΧΡΙΣ,1390.23,,0845.01
6Ι0Ζ46904Α-ΖΙ1,2024-06-13,ΧΕ-1135 ΣΕΙΡΑ Φ.100/2024,094159555,ROCHE HELLAS AE (210 6166100)  ( FAX : 210 6106773,6255.95,,1312.01
