ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
612Σ4690ΩΧ-134,2021-12-22,"ΕΞΟΦΛΗΣΗ ΤΠΥ 37,38,34,35,41,42,39 & ΤΠΥ 40-ΝΟΜΙΚΕΣ ΥΠΗΡΕΣΙΕΣ",046566719,"ΜΠΑΛΑΣΚΑ,,ΜΑΡΙΑ ΑΝΝΑ,ΓΕΩΡΓΙΟΣ",2530.0,,0411
ΩΥ7Ξ4690ΩΧ-Γ57,2021-12-23,"ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΗΣ 0,06% ΥΠΕΡ ΑΡΧΗΣ ΕΞΕΤ. ΠΡΟΔΙΚΑΣΤΙΚΩΝ ΠΡΟΣΦΥΓΩΝ ΣΕΠΤΕΜΒΡΙΟ",997036228,ΑΡΧΗ ΕΞΕΤΑΣΗΣ ΠΡΟΔΙΚΑΣΤΙΚΩΝ ΠΡΟΣΦΥΓΩΝ,1638168.0,,
94Γ74690ΩΧ-Υ1Ξ,2021-12-23,ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ 2% ΤΙΜΟΛΟΓΙΩΝ ΑΡΘ. 3 Ν.3580 07 ΥΠΕΡ ΨΥΧΙΚΗΣ ΥΓΕΙΑΣ ΣΕΠΤΕΜΒΡΙΟΥ,099017070,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ ΠΡΟΝΟΙΑΣ,464093.03,,
90ΜΣ4690ΩΧ-8Α2,2021-12-23,"ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ 0,06% ΥΠΕΡ ΑΡΧΗΣ ΕΞΕΤ. ΠΡΟΔΙΚΑΣΤΙΚΩΝ ΠΡΟΣΦΥΓΩΝ ΟΚΤΩΒΡΙΟΥ",997036228,ΑΡΧΗ ΕΞΕΤΑΣΗΣ ΠΡΟΔΙΚΑΣΤΙΚΩΝ ΠΡΟΣΦΥΓΩΝ,1140.25,,
62Τ24690ΩΧ-ΞΑΕ,2021-12-23,ΑΠΟΔΟΣΗ ΦΟΡΟΥ 20% ΕΠΑΓΓΕΛΜΑΤΙΩΝ ΑΡΘΡ. 64 ΟΚΤΩΒΡΙΟΥ 2021,090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,113.0,,
ΨΩΑΥ4690ΩΧ-ΒΚ9,2021-12-23,ΑΠΟΔΟΣΗ ΦΟΡΟΥ 8% ΠΡΟΜΗΘ. ΥΠΗΡΕΣΙΩΝ ΑΡΘ.64 ΟΚΤΩΒΡΙΟΣ 2021,090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,19336.53,,
Ψ1ΥΤ4690ΩΧ-ΗΙΓ,2021-12-23,ΑΠΟΔΟΣΗ ΦΟΡΟΥ 4% ΠΡΟΜ. ΛΟΙΠΩΝ ΑΓΑΘΩΝ ΑΡΘ. 64ΟΚΤΩΒΡΙΟΣ 2021,090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,65080.1,,
6ΠΟ64690ΩΧ-ΒΩΠ,2021-12-23,"ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ 0,07% ΥΠΕΡ ΕΝΙΑΙΑΣ ΑΡΧΗΣ ΔΗΜ. ΣΥΜΒΑΣΕΩΝ ΟΚΤΩΒΡΙΟΥ",997422729,ΕΝΙΑΙΑ ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΣΥΜΒΑΣΕΩΝ,177.29,,
ΨΑ8Σ4690ΩΧ-ΠΞΒ,2021-12-23,"ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ 0,06% ΥΠΕΡ ΕΝΙΑΙΑΣ ΑΡΧΗΣ ΔΗΜ. ΟΚΤΩΒΡΙΟΥ 202",997422729,ΕΝΙΑΙΑ ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΣΥΜΒΑΣΕΩΝ,1.71,,
ΩΥΘΝ4690ΩΧ-8ΔΣ,2021-12-23,"ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΧΑΡΤΟΣΗΜΟΥ & ΟΓΑ 3,6% ΕΠΙ ΕΙΣΦΟΡΑΣ ΑΕΠΠ & ΕΠΙ ΝΕΑΣ ΕΙΣΦΟΡΑΣ",090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,48.11,,
