ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6ΥΜΔ46904Ε-Μ5Ω,2021-12-28,ΙΒ ΑΘΗΝΩΝ ΟΚΤΩΒΡΙΟΣ 2021,997073525,ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ ΑΑΔΕ,11.4,,3391α
64ΠΚ46904Ε-28Π,2021-12-28,ΙΒ ΑΘΗΝΩΝ ΟΚΤΩΒΡΙΟΣ 2021,997073525,ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ ΑΑΔΕ,100.01,,3391α
6ΙΗΗ46904Ε-ΗΧΖ,2021-12-28,ΙΒ ΑΘΗΝΩΝ,997073525,ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ ΑΑΔΕ,57.27,,3391α
9ΩΗ846904Ε-206,2021-12-28,ΙΚΑ ΛΕΟΦΩΡΟΥ ΑΛΕΞΑΝΔΡΑΣ ΟΚΤΩΒΡΙΟΣ 2021,090003373,ΙΚΑ,944.26,,0561α
ΩΣΑ346904Ε-ΚΝΓ,2021-12-28,ΙΚΑ ΛΕΟΦΩΡΟΥ ΑΛΕΞΞΑΝΔΡΑΣ ΟΚΤΩΒΡΙΟΣ 2021,090003373,ΙΚΑ,8829.55,,0561α
ΨΣΑ846904Ε-Ν3Κ,2021-12-27,ΙΒ ΑΘΗΝΩΝ,997073525,ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ ΑΑΔΕ,277.0,,0899α
ΨΣΖΨ46904Ε-67Ν,2021-12-17,ROCHE HELLAS,094159555,ROCHE ΕΛΛΑΣ ΑΕ,556588.45,,1312β
ΨΙ3346904Ε-7ΧΝ,2021-12-17,ΜΑΡΚΟΓΙΑΝΝΑΚΗΣ,998635548,Α ΜΑΡΚΟΓΙΑΝΝΑΚΗΣ ΚΑΙ ΣΙΑ ΙΚΕ,576.6,,1311α
Ψ7Ι946904Ε-ΟΧΩ,2021-12-17,ΜΑΡΚΟΓΙΑΝΝΑΚΗΣ,998635548,Α ΜΑΡΚΟΓΙΑΝΝΑΚΗΣ ΚΑΙ ΣΙΑ ΙΚΕ,307.4,,1311α
9ΞΗΟ46904Ε-ΟΙΙ,2021-12-17,ΒΙΟΔΥΝΑΜΙΚΗ,094138676,ΒΙΟΔΥΝΑΜΙΚΗ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΤΕΧΝΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,29.82,,1311α
ΨΨ5Θ46904Ε-ΓΘΧ,2021-12-17,ΒΙΟΔΥΝΑΜΙΚΗ,094138676,ΒΙΟΔΥΝΑΜΙΚΗ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΤΕΧΝΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,339.2,,1359αν
ΨΑΥ446904Ε-Φ2Ρ,2021-12-17,ΔΕΡΚΑ ΙΑΤΡΙΚΑ,999687125,ΔΕΡΚΑ ΙΑΤΡΙΚΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,179.8,,1311α
ΩΝ9Ρ46904Ε-Ξ5Λ,2021-12-17,ΔΕΡΚΑ ΙΑΤΡΙΚΑ,999687125,ΔΕΡΚΑ ΙΑΤΡΙΚΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,153.82,,
6ΞΒΖ46904Ε-ΠΚΛ,2021-12-17,ΚΑΝΕΛΛΟΣ,093401589,ΛΕΩΝΙΔΑΣ ΚΑΝΕΛΛΟΣ ΚΑΙ ΣΙΑ Ο Ε,228.16,,1311α
6ΦΓΖ46904Ε-Ζ24,2021-12-17,ΚΑΝΕΛΛΟΣ,093401589,ΛΕΩΝΙΔΑΣ ΚΑΝΕΛΛΟΣ ΚΑΙ ΣΙΑ Ο Ε,183.52,,1311β
9Π3Υ46904Ε-9Φ7,2021-12-17,ΔΕΡΒΟΣ ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ,099518023,Α ΔΕΡΒΟΣ Γ ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΚΑΙ ΣΙΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΙΣΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΟΡΓΑΝΩΝ ΚΑΙ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟΝ,99.2,,1311α
