ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
9Υ6Ω469067-ΤΙΓ,2023-08-17,ΧΕ-1482 ΣΕΙΡΑ Β/2023,094201713,ΠΑΝΑΓΙΩΤΗΣ ΟΙΚΟΝΟΜΙΔΗΣ ECOMED Α.Ε.,173.6,,0887.02
6Ε45469067-ΨΞΖ,2023-08-17,ΧΕ-1481 ΣΕΙΡΑ Β/2023,094442268,ΠΡΩΤΟΝ ΑΕ,396.8,,0887.02
9ΤΕ5469067-5ΡΓ,2023-08-17,ΧΕ-1480 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,3162.38,,1311.02
9ΤΕ5469067-5ΡΓ,2023-08-17,ΧΕ-1480 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,6763.24,,1313.02
ΨΛ1Ζ469067-Π4Γ,2023-08-17,ΧΕ-1479 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,5809.53,,1311.02
ΨΛ1Ζ469067-Π4Γ,2023-08-17,ΧΕ-1479 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,4361.31,,1313.02
9ΑΩ3469067-4ΤΔ,2023-08-17,ΧΕ-1478 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,14689.9,,1311.02
9ΑΩ3469067-4ΤΔ,2023-08-17,ΧΕ-1478 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,11637.83,,1313.02
6ΦΕΚ469067-1ΤΖ,2023-08-17,ΧΕ-1477 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,10748.57,,1311.02
6ΦΕΚ469067-1ΤΖ,2023-08-17,ΧΕ-1477 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,6216.24,,1313.02
9ΥΠΛ469067-ΧΩΘ,2023-08-17,ΧΕ-1476 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,5556.07,,1311.02
9ΥΠΛ469067-ΧΩΘ,2023-08-17,ΧΕ-1476 ΣΕΙΡΑ Β/2023,094007897,ΚΟΠΕΡ Α.Ε.,19053.56,,1313.02
ΩΧΩΖ469067-Ι3Ε,2023-08-14,ΧΕ-1475 ΣΕΙΡΑ Β/2023,094346489,ALFACARE ΙΑΤΡΙΚΑ ΟΡΘΟΠΕΔΙΚΑ Α.Ε.,465.0,,1311.02
ΨΩΠΡ469067-ΖΟΕ,2023-08-14,ΧΕ-1474 ΣΕΙΡΑ Β/2023,099770660,ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΝΙΚΟΛΑΟΣ ΑΕ MEDITIME,334.8,,0879.02
ΨΩΠΡ469067-ΖΟΕ,2023-08-14,ΧΕ-1474 ΣΕΙΡΑ Β/2023,099770660,ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΝΙΚΟΛΑΟΣ ΑΕ MEDITIME,223.2,,0887.02
ΨΩΠΡ469067-ΖΟΕ,2023-08-14,ΧΕ-1474 ΣΕΙΡΑ Β/2023,099770660,ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΝΙΚΟΛΑΟΣ ΑΕ MEDITIME,359.6,,1413.02
ΨΩΠΡ469067-ΖΟΕ,2023-08-14,ΧΕ-1474 ΣΕΙΡΑ Β/2023,099770660,ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΝΙΚΟΛΑΟΣ ΑΕ MEDITIME,31.0,,1429.02
ΨΩΠΡ469067-ΖΟΕ,2023-08-14,ΧΕ-1474 ΣΕΙΡΑ Β/2023,099770660,ΧΑΤΖΗΙΩΑΝΝΙΔΗΣ ΝΙΚΟΛΑΟΣ ΑΕ MEDITIME,874.2,,1439.02
6Ε3Η469067-Β2Π,2023-08-14,ΧΕ-1473 ΣΕΙΡΑ Β/2023,094373861,ΣΑΜΑΡΑΣ ΓΕΩΡΓΙΟΣ Α.Β.Ε.Ε.,1215.2,,0879.02
9183469067-ΩΡΜ,2023-08-14,ΧΕ-1472 ΣΕΙΡΑ Β/2023,999735729,ΠΡΑΞΙΣ ΤΕΧΝΙΚΗ Ε.Ε.,15748.0,,0863.02
ΨΛΨΧ469067-Κ0Β,2023-08-14,ΧΕ-1471 ΣΕΙΡΑ Β/2023,997826122,ΑΝΑΣΤΑΣΙΟΣ ΔΙΓΚΑΣ Ε.Ε.,2914.0,,7112.02
6ΗΥ6469067-ΛΑΓ,2023-08-14,ΧΕ-1470 ΣΕΙΡΑ Β/2023,998414961,ΜΑΦΡΕΔΟΣ Δ.& ΣΙΑ ΕΕ,52.08,,1413.02
