ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
Ω2ΠΛ4690Β7-553,2021-12-28,"ΧΕ2852   6436727 / 1.083,00 - ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ  Α. Ε.",090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ  Α. Ε.,1083.0,,
98Σ94690Β7-693,2021-12-28,"ΧΕ2851   4148481 / 19,40 - Δ.Ε.Υ.Α.Β.",090096769,Δ.Ε.Υ.Α.Β.,19.4,,
9ΙΦΩ4690Β7-Χ8Π,2021-12-28,"ΧΕ2850  4148426 / 5.247,70 - Δ.Ε.Υ.Α.Β.",090096769,Δ.Ε.Υ.Α.Β.,5247.7,,
Ω5504690Β7-ΑΝ0,2021-12-28,"ΧΕ2849   7696864 / 923,00 - ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ  Α. Ε.",090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ  Α. Ε.,923.0,,
ΨΥΓΑ4690Β7-ΕΙ6,2021-12-28,"ΧΕ2848  1050640 / 16,76 - Ο.Τ.Ε. Α.Ε",094019245,Ο.Τ.Ε. Α.Ε,16.76,,
ΩΣΥΖ4690Β7-Η89,2021-12-28,"ΧΕ2847  1540417 / 2.248,75 - Ο.Τ.Ε. Α.Ε",094019245,Ο.Τ.Ε. Α.Ε,2248.75,,
ΨΡΤ74690Β7-7Ρ4,2021-12-28,"ΧΕ2842   ΤΔ161 / 678,00 - ΤΔ162 / 891,90 - ΤΔ168 / 891,90 - 170 / 891,90 - MEDSOLL HELLAS ΜΟΝ. Ι.Κ.Ε.",801374323,MEDSOLL HELLAS ΜΟΝ. Ι.Κ.Ε.,3353.7,,
ΨΦΚ54690Β7-0ΘΞ,2021-12-27,"ΧΕ2831   9122021 / 60,87 - COSMOTE ΚΙΝΗΤΕΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΕΣ A.E",094493766,COSMOTE ΚΙΝΗΤΕΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΕΣ A.E,60.87,,
Ψ3ΡΓ4690Β7-ΧΣΤ,2021-12-27,"ΧΕ2830    857800 / 967,29 - Ο.Τ.Ε. Α.Ε",094019245,Ο.Τ.Ε. Α.Ε,967.29,,
ΩΝΤΜ4690Β7-ΜΓΠ,2021-12-24,"ΧΕ2845   357 / 1.984,00 - ΜΠΙΛΕΚΑΣ Α.ΓΕΩΡΓΙΟΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ",046614330,ΜΠΙΛΕΚΑΣ Α.ΓΕΩΡΓΙΟΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ,1984.0,,
6ΟΙΔ4690Β7-Ω9Ο,2021-12-24,"ΧΕ2844   12495 / 2.976,00 - INTER MEDICA ΤΖΑΝΙΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ",011651035,INTER MEDICA ΤΖΑΝΙΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ,2976.0,,
6Ο7Η4690Β7-5ΡΡ,2021-12-24,"ΧΕ2843   Α6332 / 2.565,20 - Α6337 / 2.522,80 - 6358 / 2.522,80 - NEPHRODYNAMIC HELLAS A.E.",999213859,NEPHRODYNAMIC HELLAS A.E.,7610.8,,
6ΥΠΩ4690Β7-ΛΚΕ,2021-12-24,"ΧΕ2841   ΤΔ454 / 1.599,60 - ΔΠ6 / -1.599,60 - ΤΔ463 / 1.599,60 - MEDIVIBE Μ.Α.Ε.",997803827,MEDIVIBE Μ.Α.Ε.,1599.6,,
6ΙΩΞ4690Β7-ΑΙΕ,2021-12-24,"ΧΕ2840    Δ6145 / 2.522,80 - Δ6179 / 2.003,40 - MEDIPRIME  ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ  Α.Ε.Ε",998283526,MEDIPRIME  ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ  Α.Ε.Ε,4526.2,,
6ΝΣ74690Β7-6ΚΓ,2021-12-24,"ΧΕ2839   Γ1501 / 2.529,60 - MEDICARE HELLAS AE",095367968,MEDICARE HELLAS AE,2529.6,,
ΨΔ904690Β7-ΛΙΖ,2021-12-24,"ΧΕ2838   Θ4187 / 658,12 - Θ4254 / 2.000,10 - 4547 / 325,44 - ΜΑΥΡΟΓΕΝΗΣ ΑΝΑΣΤΑΣΙΟΣ A.E. ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ ΕΙΔΗ",082525697,ΜΑΥΡΟΓΕΝΗΣ ΑΝΑΣΤΑΣΙΟΣ A.E. ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ ΕΙΔΗ,2983.66,,
6ΒΙ94690Β7-ΚΝΝ,2021-12-24,"ΧΕ2836   36802 / 17.075,92 - AGFA GEVAERT  ΑΕΒΕ -ΑΓΚΦΑ ΓΚΕΒΕΡΤ ΑΕΒΕ",094025805,AGFA GEVAERT  ΑΕΒΕ -ΑΓΚΦΑ ΓΚΕΒΕΡΤ ΑΕΒΕ,17075.92,,
ΩΓΜΠ4690Β7-ΛΥ9,2021-12-24,"ΧΕ2835   Α13 / 3.720,00 - 381 / 4.712,00 - 197 / 967,20 - ΤΖΙΔΗΜΟΠΟΥΛΟΣ ΘΩΜΑΣ & ΣΙΑ Ο.Ε.",999134997,ΤΖΙΔΗΜΟΠΟΥΛΟΣ ΘΩΜΑΣ & ΣΙΑ Ο.Ε.,9399.2,,
68ΟΓ4690Β7-4Γ0,2021-12-24,"ΧΕ2834   5 / 651,00 - ΜΕΛΙΤΣΑΝΙΔΗΣ Α. ΓΕΩΡΓΙΟΣ",026174296,ΜΕΛΙΤΣΑΝΙΔΗΣ Α. ΓΕΩΡΓΙΟΣ,651.0,,
ΩΞ4Ε4690Β7-Τ4Ι,2021-12-24,"ΧΕ2833   215 / 744,00 - ΒΕΛΕΝΤΣΑΣ ΙΩΑΝΝΗΣ",056345353,ΒΕΛΕΝΤΣΑΣ ΙΩΑΝΝΗΣ,744.0,,
6ΦΒΓ4690Β7-Ξ4Σ,2021-12-24,"ΧΕ2832   21461 / 3.023,84 - ΜΠΑΤΟΣ ΙΩΑΝΝΗΣ ΙΚΕ - ENERGY WATER",800512161,ΜΠΑΤΟΣ ΙΩΑΝΝΗΣ ΙΚΕ - ENERGY WATER,3023.84,,
ΨΥΣΣ4690Β7-ΤΡΛ,2021-12-24,"ΧΕ2829   365 / 992,00 - ΜΠΙΛΕΚΑΣ Α.ΓΕΩΡΓΙΟΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ",046614330,ΜΠΙΛΕΚΑΣ Α.ΓΕΩΡΓΙΟΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ,992.0,,
6ΒΜ34690Β7-ΟΗΔ,2021-12-24,"ΧΕ2795   505 / 545,60 - ΚΟΡΟΛΗΣ ΙΩΑΝ. ΔΗΜΟΣΘΕΝΗΣ MEDIKO",059929303,ΚΟΡΟΛΗΣ ΙΩΑΝ. ΔΗΜΟΣΘΕΝΗΣ MEDIKO,545.6,,
6Μ2Τ4690Β7-ΗΧΘ,2021-12-23,"ΧΕ2796   2 / 3.780,00 - ΕΝΙΑΙΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ-ΕΦΚΑ",090003373,ΕΝΙΑΙΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ-ΕΦΚΑ,3780.0,,
6ΜΗ94690Β7-82Υ,2021-12-23,"ΧΕ2797    3 / 440,00 - ΕΝΙΑΙΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ-ΕΦΚΑ",090003373,ΕΝΙΑΙΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ-ΕΦΚΑ,440.0,,
ΨΔΒΓ4690Β7-Β9Λ,2021-12-21,"Φ390 / -42,93 - FG3775 / 2.408,95 -    SPECIFAR  A.B.E.E.    ΧΕ2765",094009565,SPECIFAR  A.B.E.E.,2366.02,,
Ω2ΡΘ4690Β7-ΖΧ3,2021-12-21,"3629 / 111,60 -     ΑΜΑΝΑΤΙΔΗΣ Ι.ΧΡΗΣΤΟΣ     ΧΕ2774",018275810,ΑΜΑΝΑΤΙΔΗΣ Ι.ΧΡΗΣΤΟΣ,111.6,,
9ΟΙ54690Β7-ΔΞΣ,2021-12-21,"606 / 423,99 - 452 / 756,40 -     ΓΑΒΡΙΗΛΙΔΗΣ Ε.Π.Ε.      ΧΕ2773",800338234,ΓΑΒΡΙΗΛΙΔΗΣ Ε.Π.Ε.,1180.39,,
61ΔΚ4690Β7-ΟΣΥ,2021-12-21,"215 / 4.960,00 -     ΓΚΑΝΑΤΣΑ Δ. ΑΦΟΙ Α.Ε.    ΓΚΑΝΑΤΣΑ Δ. ΑΦΟΙ Α.Ε.    ΧΕ2772",999704058,ΓΚΑΝΑΤΣΑ Δ. ΑΦΟΙ Α.Ε.,4960.0,,
6Φ6Δ4690Β7-ΔΛΗ,2021-12-21,"422 / 854,36 - 439 / 1.388,80 -     ΧΑΣΙΩΤΗΣ ΠΑΥΛΟΥ ΔΗΜΗΤΡΗΣ      ΧΕ2771",052129641,ΧΑΣΙΩΤΗΣ ΠΑΥΛΟΥ ΔΗΜΗΤΡΗΣ,2243.16,,
ΨΓΓΑ4690Β7-8Ψ7,2021-12-21,"1365 / 1.436,75 -     JETOIL INDUSTRIES ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ    ΧΕ2770",801151674,JETOIL INDUSTRIES ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1436.75,,
96Η94690Β7-ΓΜΥ,2021-12-21,"1332 / 12.829,04 - 1352 / 15.742,42 - 1363 / 325,78 -     JETOIL INDUSTRIES ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ     ΧΕ2769",801151674,JETOIL INDUSTRIES ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,28897.24,,
61ΜΔ4690Β7-ΑΝ0,2021-12-21,"Α52557 / 10.464,80 - Α55633 / 5.914,25 - Α55752 / 1.327,83 -     TAKEDA ΕΛΛΑΣ Α.Ε.    ΧΕ2764",094326651,TAKEDA ΕΛΛΑΣ Α.Ε.,17706.88,,
ΨΣΨΙ4690Β7-5ΧΥ,2021-12-21,"0169511 / 16,57 - 0169555 / 0,54 - 0110014 / -0,72 - 0172481 / 25,03 - 0172485 / 0,36 -     ΣΕΡΒΙΕ ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΗ Ε.Π.Ε - SERVIER HELLAS Ε.Π.Ε.     ΧΕ2762",095031152,ΣΕΡΒΙΕ ΕΛΛΑΣ ΦΑΡΜΑΚΕΥΤΙΚΗ Ε.Π.Ε - SERVIER HELLAS Ε.Π.Ε.,41.78,,
ΨΝΚΣ4690Β7-ΟΑ3,2021-12-21,"Κ666362 / 343,31 - Κ666361 / 616,98 - Κ666598 / 4.849,72 - Κ666597 / 4.849,72 - Κ667009 / 1.928,90 - Κ668495 / 745,18 - Κ669012 / 601,72 - Κ669077 / 28,60 - Κ669059 / 3,35 - Κ669140 / 5.180,40 - Κ669600 / 7.759,55 - Κ669599 / 343,31 - Κ671109 / 925,46 - Κ670950 / 616,98 - K671108 / 4.642,02 - Κ673325 / 5.570,42 - Κ673557 / 462,73 - k673555 / 534,78 - k673556 / 181,72 - Κ674367 / 259,85 - Κ675849 / 2,24 - Κ675847 / 497,46 - Κ675846 / 974,47 - Κ675845 / 5.819,67 - Κ675848 / 1.726,80 - Κ6677584 / 616,98 - Κ677464 / 462,73 - Κ678178 / 745,18 - Κ679202 / 3.879,78 - Κ679132 / 846,69 -       ΠΦΑΙΖΕΡ EΛΛΑΣ ΑΒΕΕ      ΧΕ2761",094012336,ΠΦΑΙΖΕΡ EΛΛΑΣ ΑΒΕΕ,56016.7,,
6ΤΘΖ4690Β7-ΨΔΑ,2021-12-21,"Α59051 / 944,51 - Γ6678 / -944,51 - Β448 / 634,12 - Α59390 / 634,12 - Α60557 / 634,12 - Α61652 / 1.268,26 - Α61754 / 1.902,39 - Α64291 / 211,37 -       NOVO NORDISK HELLAS Ε.Π.Ε.       ΧΕ2760",095164409,NOVO NORDISK HELLAS Ε.Π.Ε.,5284.38,,
67Ψ24690Β7-Χ9Ο,2021-12-21,"22088 / 2.835,71 - 22954 / 6.289,46 -      ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.- NORMA     ΧΕ2759",094030004,ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.- NORMA,9125.17,,
ΨΣΣΠ4690Β7-0ΝΦ,2021-12-21,"Μ130113 / 67,67 - Μ132665 / 89,42 - Μ134118 / 67,67 -     MENARINI HELLAS ΦΑΡΜΑΚΕΥΤΙΚΗ  A.E.   ΧΕ2758",094141331,MENARINI HELLAS ΦΑΡΜΑΚΕΥΤΙΚΗ  A.E.,224.76,,
ΩΔΘΝ4690Β7-ΧΕΛ,2021-12-21,"43299 / 30,58 - 44669 / 14,73 -    MEDOCHEMIE  HELLAS A. E.      ΧΕ2757",094505179,MEDOCHEMIE  HELLAS A. E.,45.31,,
Ω8ΟΧ4690Β7-ΔΚΦ,2021-12-21,"Β47785 / 295,88 - Β47911 / 591,76 - Β47920 / 591,76 - Β47926 / 690,38 -    MERCK  A.E. -MERCK ΕΜΠΟΡ. ΒΙΟΜΗΧ. ΦΑΡΜΑΚ. ΧΗΜΙΚΗ Α.Ε.    ΧΕ2756",095052971,MERCK  A.E. -MERCK ΕΜΠΟΡ. ΒΙΟΜΗΧ. ΦΑΡΜΑΚ. ΧΗΜΙΚΗ Α.Ε.,2169.78,,
68Ρ64690Β7-Ψ15,2021-12-21,"RI1016658 / 330,30 - RI1016659 / 2.521,23 - RI1016961 / 1.180,54 - RI1018188 / 1.900,22 - RI1018176 / 2.730,98 - RI1020562 / 1.868,86 - RI1020854 / 293,79 - RI1022303 / 2.086,60 - RI1022998 / 1.112,97 - RI1022976 / 644,37 -    ΜΠΑΞΤΕΡ ΕΛΛΑΣ ΕΠΕ -BAXTER     ΧΕ2755",095530045,ΜΠΑΞΤΕΡ ΕΛΛΑΣ ΕΠΕ -BAXTER,14669.86,,
91ΘΞ4690Β7-ΣΤ3,2021-12-21,"205693 / 548,82 - 207835 / 2.486,89 -     ΛΕΟ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΛΛΑΣ Α.Ε.    ΧΕ2754",095003061,ΛΕΟ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΛΛΑΣ Α.Ε.,3035.71,,
6ΛΔ84690Β7-ΡΥΥ,2021-12-21,"Α3396 / 138,26 - Α3533 / 618,50 -    ΚΟΠΕΡ ΦΑΡΜΑΚΟΒΙΟΜΗΧΑΝΙΑ Α.Ε.-COOPER     ΧΕ2753",094007897,ΚΟΠΕΡ ΦΑΡΜΑΚΟΒΙΟΜΗΧΑΝΙΑ Α.Ε.-COOPER,756.76,,
