ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΩΘΣΩ46906Ρ-Θ22,2021-12-28,"Χ.Α.Μ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ- (ΙΩΝΟΣ ΔΡΑΓΟΥΜΗ 8 ΠΟΛΗ:ΘΕΣΣΑΛΟΝΙΚΗ Α.Φ.Μ.:094074142) ΜΙΣΘΩΜΑ ΑΠΟΘΗΚΗΣ ΕΠΙ ΤΗΣ ΟΔΟΥ ΠΑΠΑΔΑΜΑΝΤΟΠΟΥΛΟΥ 145 ΓΙΑ ΤΟΥΣ ΜΗΝΕΣ ΟΚΤΩΒΡΙΟ,ΝΟΕΜΒΡΙΟ,ΔΕΚΕΜΒΡΙΟ 2021",094074142,Χ Α ΜΑΣΟΥΡΑΣ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΤΕΧΝΙΚΗ ΕΚΜΕΤΑΛΛΕΥΣΕΩΣ ΑΚΙΝΗΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΑΚΟΥ ΥΛΙΚΟΥ ΕΤΑΙΡΕΙΑ,6600.0,,
ΨΩΘ646906Ρ-ΑΨΔ,2021-12-28,"Χ.Α.Μ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ- (ΙΩΝΟΣ ΔΡΑΓΟΥΜΗ 8 ΠΟΛΗ:ΘΕΣΣΑΛΟΝΙΚΗ Α.Φ.Μ.:094074142) ΜΙΣΘΩΜΑ ΑΠΟΘΗΚΗΣ ΕΠΙ ΤΗΣ ΟΔΟΥ ΠΑΠΑΔΑΜΑΝΤΟΠΟΥΛΟΥ 145 ΓΙΑ ΤΟΥΣ ΜΗΝΕΣ ΑΥΓΟΥΣΤΟ,ΣΕΠΤΕΜΒΡΙΟ 2021",094074142,Χ Α ΜΑΣΟΥΡΑΣ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΤΕΧΝΙΚΗ ΕΚΜΕΤΑΛΛΕΥΣΕΩΣ ΑΚΙΝΗΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΑΚΟΥ ΥΛΙΚΟΥ ΕΤΑΙΡΕΙΑ,4400.0,,
60Τ446906Ρ-Λ4Ν,2021-12-28,Χ.Α.Μ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ- (ΙΩΝΟΣ ΔΡΑΓΟΥΜΗ 8 ΠΟΛΗ:ΘΕΣΣΑΛΟΝΙΚΗ Α.Φ.Μ.:094074142) ΜΙΣΘΩΜΑ ΑΠΟΘΗΚΗΣ ΕΠΙ ΤΗΣ ΟΔΟΥ ΠΑΠΑΔΑΜΑΝΤΟΠΟΥΛΟΥ 145 ΓΙΑ ΤΟΝ ΜΗΝΑ ΙΟΥΛΙΟ 2021,094074142,Χ Α ΜΑΣΟΥΡΑΣ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΤΕΧΝΙΚΗ ΕΚΜΕΤΑΛΛΕΥΣΕΩΣ ΑΚΙΝΗΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΑΚΟΥ ΥΛΙΚΟΥ ΕΤΑΙΡΕΙΑ,2200.0,,
ΨΣΛΒ46906Ρ-ΠΚ4,2021-12-28,Χ.Α.Μ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ- (ΙΩΝΟΣ ΔΡΑΓΟΥΜΗ 8 ΠΟΛΗ:ΘΕΣΣΑΛΟΝΙΚΗ Α.Φ.Μ.:094074142) ΜΙΣΘΩΜΑ ΑΠΟΘΗΚΗΣ ΕΠΙ ΤΗΣ ΟΔΟΥ ΠΑΠΑΔΑΜΑΝΤΟΠΟΥΛΟΥ 145 ΓΙΑ ΤΟΝ ΜΗΝΑ ΙΟΥΝΙΟ 2021,094074142,Χ Α ΜΑΣΟΥΡΑΣ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΤΕΧΝΙΚΗ ΕΚΜΕΤΑΛΛΕΥΣΕΩΣ ΑΚΙΝΗΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΑΚΟΥ ΥΛΙΚΟΥ ΕΤΑΙΡΕΙΑ,2200.0,,
ΨΟΩΝ46906Ρ-26Γ,2021-12-28,Χ.Α.Μ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ- (ΙΩΝΟΣ ΔΡΑΓΟΥΜΗ 8 ΠΟΛΗ:ΘΕΣΣΑΛΟΝΙΚΗ Α.Φ.Μ.:094074142) ΜΙΣΘΩΜΑ ΑΠΟΘΗΚΗΣ ΕΠΙ ΤΗΣ ΟΔΟΥ ΠΑΠΑΔΑΜΑΝΤΟΠΟΥΛΟΥ 145 ΓΙΑ ΤΟΝ ΜΗΝΑ ΜΑΙΟ 2021,094074142,Χ Α ΜΑΣΟΥΡΑΣ ΑΝΩΝΥΜΗ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΤΕΧΝΙΚΗ ΕΚΜΕΤΑΛΛΕΥΣΕΩΣ ΑΚΙΝΗΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΑΚΟΥ ΥΛΙΚΟΥ ΕΤΑΙΡΕΙΑ,2200.0,,
Ω2Χ046906Ρ-912,2021-12-23,ΑΠΟΔΟΣΗ ΤΕΛΩΝ ΚΥΚΛΟΦΟΡΙΑΣ ΟΧΗΜΑΤΩΝ 2022,090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,674.0,,
9ΧΔΤ46906Ρ-Ι69,2021-12-23,"ΑΠΟΔΟΣΗ ΦΟΡΟΥ ΕΙΣΟΔΗΜΑΤΟΣ ΑΠΟ ΠΡΟΜΗΘΕΥΤΕΣ ΟΚΤΩΒΡΙΟΣ,ΝΟΕΜΒΡΙΟΣ 2021",090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,66088.21,,
639246906Ρ-318,2021-12-23,"ΑΠΟΔΟΣΗ ΦΜΥ ΤΩΝ ΩΦΕΛΟΥΜΕΝΩΝ  Α ́&Β' ΠΡΟΓΡΑΜΜΑΤΟΣ ΟΑΕΔ (Ν.13/2016) ΓΙΑ  ΟΚΤΩΒΡΙΟ,ΝΟΕΜΒΡΙΟ 2021",090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,952.43,,
62ΩΟ46906Ρ-Η0Ω,2021-12-23,ΑΠΟΟΔΟΣΗ ΦΟΡΟΥ ΤΟΚΩΝ 15% ΟΚΤΩΒΡΙΟΣ 2021,090165560,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΓΕΝΙΚΗ   ΔIEYΘΥΝΣΗ  Δ ΚΗΣΥΠ ΞΗΣ Δ ΟΙΚ,2024.24,,
ΨΧΓ346906Ρ-ΓΔΔ,2021-12-23,ΙΚΑ/ΕΦΚΑ - ΑΠΟΔΟΣΗ ΑΣΦΑΛΙΣΤΙΚΩΝ & ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΤΩΝ ΩΦΕΛΟΥΜΕΝΩΝ ΤΟΥ Α ́ΠΡΟΓΡΑΜΜΑΤΟΣ ΟΑΕΔ (Ν.13/2016) ΓΙΑ ΤΟ ΜΗΝΑ ΣΕΠΤΕΜΒΡΙΟ 2021,997072577,ΗΛΕΚΤΡΟΝΙΚΟΣ ΕΘΝΙΚΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ,7764.52,,
