ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6ΦΝΘ46904Χ-7ΜΡ,2024-06-28,ΧΕ Α/519 - 28/06/2024 ELEKTRA HELLAS ΑΕ,094055164,ELEKTRA HELLAS ΑΕ,7415.2,,1899
6ΦΝΘ46904Χ-7ΜΡ,2024-06-28,ΧΕ Α/519 - 28/06/2024 ELEKTRA HELLAS ΑΕ,094055164,ELEKTRA HELLAS ΑΕ,2039.8,,1429
6ΦΝΘ46904Χ-7ΜΡ,2024-06-28,ΧΕ Α/519 - 28/06/2024 ELEKTRA HELLAS ΑΕ,094055164,ELEKTRA HELLAS ΑΕ,62.0,,1439
ΨΩ3Π46904Χ-Θ1Ρ,2024-06-27,ΧΕ Α/518 - 27/06/2024 BANCA FARMAFACTORING S.p.A,800495854,VIMATRONIX A.E.,23865.6,,1311
9ΦΤ546904Χ-6ΘΕ,2024-06-27,ΧΕ Α/517 - 27/06/2024 VIMATRONIX A.E.,800495854,VIMATRONIX A.E.,12034.5,,1311
6ΡΚ346904Χ-2ΕΑ,2024-06-26,ΧΕ Α/515 - 26/06/2024 ΕΘΝΙΚΗ FACTORS,998936401,ΠΛΕΓΜΑ ΙΑΤΡΙΚΑ Α.Ε.,18794.08,,1311
9ΝΚΙ46904Χ-Β4Μ,2024-06-25,ΧΕ Α/501 - 25/06/2024 BANCA FARMAFACTORING S.p.A,094474807,BOSTON SCIENTIFIC ΕΛΛΑΣ Α.Ε.,50187.38,,1311
ΡΞΤ646904Χ-ΖΥ3,2024-06-25,ΧΕ Α/500 - 25/06/2024 ABBOTT LABORATORIES (ΕΛΛΑΣ),094027257,ABBOTT LABORATORIES (ΕΛΛΑΣ),47300.25,,1359
Ρ5Β746904Χ-Υ2Ζ,2024-06-25,ΧΕ Α/499 - 25/06/2024 THE MEDLINE COMPANY Α.Ε.,802026560,THE MEDLINE COMPANY Α.Ε.,20853.53,,1311
ΡΡΟ146904Χ-3Ξ8,2024-06-25,ΧΕ Α/498 - 25/06/2024 ΑΝΤΙΣΕΛ ΑΦΟΙ Α. ΣΕΛΙΔΗ Α.Ε.,091569759,ΑΝΤΙΣΕΛ ΑΦΟΙ Α. ΣΕΛΙΔΗ Α.Ε.,13610.4,,1359
94Ε746904Χ-2ΒΦ,2024-06-21,ΧΕ Α/497 - 21/06/2024 BIOMERIEUX ΕΛΛΑΣ Α.Ε.,094499248,BIOMERIEUX ΕΛΛΑΣ Α.Ε.,14664.14,,1359
ΨΘ9Χ46904Χ-9ΗΑ,2024-06-21,ΧΕ Α/496 - 21/06/2024 ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ Α.Ε.Β.Ε.,094450895,ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ Α.Ε.Β.Ε.,45189.07,,1311
ΡΣΨ146904Χ-ΝΝΥ,2024-06-21,ΧΕ Α/495 - 21/06/2024 ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ Α.Ε.Β.Ε.,094450895,ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ Α.Ε.Β.Ε.,61130.98,,1311
