ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
6Ψ1Υ4690ΒΡ-ΘΧΚ,2021-12-10,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 21746 - 06-DEC-21-06/12/2021,094033749,ΙΩΑΝΝΗΣ ΧΡ  ΒΑΜΒΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,734.08,,
ΨΑΦΠ4690ΒΡ-ΩΧ3,2021-11-01,ΥΓΙΕΙΟΝΟΜΙΚΟ,093628458,BBD ΝΙΚΟΛΑΟΣ ΛΑΙΝΙΩΤΗΣ ΑΕΒΕ ΠΑΡΑΓΩΓΗ ΕΙΣΑΓΩΓΗ ΚΑΙ ΕΜΠΟΡΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,2331.2,33192000-2,1311
9ΤΨΜ4690ΒΡ-ΨΞ1,2021-10-15,ΥΓΙΕΙΟΝΟΜΙΚΟ,082525697,ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,2085.86,,1311
6ΙΔΨ4690ΒΡ-ΓΒΤ,2021-09-24,ΑΝΤΙΔΡΑΣΤΗΡΙΑ,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,1149.0,33696500-0,1359
6ΥΛ04690ΒΡ-Δ1Η,2022-09-01,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 14210 -01/09/2022,094373941,ΤΕΜΑΚ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΤΕΧΝΙΚΗ ΕΤΑΙΡΙΑ,72195.0,,
9ΕΘΓ4690ΒΡ-2ΤΤ,2024-01-18,ΕΤΗΣΙΑ ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΕΤΟΥΣ 2024,094019245,ΟΡΓΑΝΙΣΜΟΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΤΗΣ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,19611.11,,0832
9ΕΘΓ4690ΒΡ-2ΤΤ,2024-01-18,ΕΤΗΣΙΑ ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΕΤΟΥΣ 2024,090065302,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ ΚΑΙ ΑΠΟΧΕΤΕΥΣΗΣ ΔΡΑΜΑΣ,126294.38,,0841
9ΕΘΓ4690ΒΡ-2ΤΤ,2024-01-18,ΕΤΗΣΙΑ ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΕΤΟΥΣ 2024,090000045,ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,1848912.94,,0842
9ΕΘΓ4690ΒΡ-2ΤΤ,2024-01-18,ΕΤΗΣΙΑ ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΕΤΟΥΣ 2024,090016713,ΜΕΤΟΧΙΚΟ ΤΑΜΕΙΟ ΠΟΛΙΤΙΚΩΝ ΥΠΑΛΛΗΛΩΝ,35000.0,,3311
9ΕΘΓ4690ΒΡ-2ΤΤ,2024-01-18,ΕΤΗΣΙΑ ΕΓΚΡΙΣΗ ΔΑΠΑΝΩΝ ΕΤΟΥΣ 2024,997072577,ΗΛΕΚΤΡΟΝΙΚΟΣ ΕΘΝΙΚΟΣ ΦΟΡΕΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ,800000.0,,3371
