ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,reason
6Ο9046906Γ-79Ζ,2022-01-06,ΑΠΟΖΗΜΙΩΣΗ ΙΑΤΡΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ Μ.ΔΕΚΕΜΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,7549.32,self-referential (payroll/EFKA/FMY remittance)
ΕΡΦΨ46906Γ-ΡΞΥ,2022-01-06,ΑΠΟΖΗΜΙΩΣΗ ΛΟΙΠΟΥ ΠΡΟΣΩΠΙΚΟΥ Μ.ΔΕΚΕΜΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,116671.92,self-referential (payroll/EFKA/FMY remittance)
ΨΩΣ846906Γ-5ΣΨ,2021-12-21,ΩΡΕΣ ΠΑΡΑΙΑΤΡΙΚΩΝ ΟΚΤΩΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,93.80,self-referential (payroll/EFKA/FMY remittance)
6ΨΦ146906Γ-ΟΑΝ,2021-12-21,ΒΑΡΔΙΕΣ ΩΡΕΣ ΔΙΟΙΚΗΤΙΚΟΥ ΝΟΕΜΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,58732.00,self-referential (payroll/EFKA/FMY remittance)
Ψ9ΦΟ46906Γ-ΥΒ4,2021-12-21,ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΩΝ ΝΟΕΜΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,2041.22,self-referential (payroll/EFKA/FMY remittance)
ΩΞ1Π46906Γ-Ρ2Ξ,2021-12-21,ΒΑΡΔΙΕΣ ΩΡΕΣ ΛΟΙΠΟΥ ΠΡΟΣΩΠΙΚΟΥ ΝΟΕΜΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,6852.18,self-referential (payroll/EFKA/FMY remittance)
ΨΟ0Φ46906Γ-ΑΦΙ,2021-12-21,ΕΦΗΜΕΡΙΕΣ ΙΑΤΡΩΝ ΕΣΠΑ Μ.ΟΚΤΩΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,2124.55,self-referential (payroll/EFKA/FMY remittance)
ΩΘΞΖ46906Γ-ΤΑΗ,2021-12-07,ΑΠΟΖΗΜΙΩΣΗ ΕΠΙΚΟΥΡΙΚΩΝ ΙΑΤΡΩΝ Μ.ΝΟΕΜΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,8988.70,self-referential (payroll/EFKA/FMY remittance)
Ω1Θ846906Γ-ΥΘΔ,2021-12-07,ΑΠΟΖΗΜΙΩΣΗ ΩΡΩΝ ΔΙΟΙΚΗΤΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ Μ.ΟΚΤΩΒΡΙΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,610.62,self-referential (payroll/EFKA/FMY remittance)
Ω1Ο846906Γ-ΥΣΘ,2021-12-07,ΑΠΟΖΗΜΙΩΣΗ ΥΠΕΡΒΑΣΗΣ ΠΛΑΦΟΝ Μ. ΑΥΓΟΥΣΤΟΥ 2021,999100816,ΠΑΝΕΠΙΣΤΗΜΙΑΚΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΤΡΑΣ,27.48,self-referential (payroll/EFKA/FMY remittance)
