ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
Ω0Ζ84690ΒΒ-9Β1,2021-12-17,ΑΠΟ ΧΕ 1734 Σ.Α./2021 atc ΟΡΚΩΤΟΙ ΕΛΕΓΚΤΕΣ ΛΟΓΙΣΤΕΣ Ε.Π.Ε.,800390012,ATC ΟΡΚΩΤΟΙ ΕΛΕΓΚΤΕΣ ΛΟΓΙΣΤΕΣ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,2666.0,,0426.01
68Λ34690ΒΒ-ΑΜΜ,2021-12-17,ΑΠΟ ΧΕ 1732 Σ.Α/2021 EPIRUSNET Α.Ε.Β.Ε.,999583754,EPIRUSNET ΕΕ,1186.11,,1281.01
68ΝΔ4690ΒΒ-ΥΓΗ,2021-12-17,ΑΠΟ ΧΕ 1729 Σ.Α./2021 EPIRUSNET Α.Ε.Β.Ε.,999583754,EPIRUSNET ΕΕ,4495.0,,7123.01
Ψ9ΖΗ4690ΒΒ-ΘΚΙ,2021-12-16,ΑΠΟ Χ.Ε.1705 Σ.Α./2021 INTERACTIVE OE,099497895,INTERACTIVE Ο Ε,3720.0,,0439.01
ΩΗΧΣ4690ΒΒ-86Η,2021-12-15,ΑΠΟ 1704 Χ.Ε.1704 Σ.Α./2021 ANODOSMED ΜΟΝ.ΙΚΕ,801185837,ANODOSMED  ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,2905.94,,0817.01
69ΘΠ4690ΒΒ-ΥΧ5,2021-12-15,ΑΠΟ Χ.Ε.1701 Σ.Α./2021 QUALITY ASSURANCE CIRCLE ΠΑΠΑΔΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ,070438064,"ΠΑΠΑΔΟΠΟΥΛΟΣ,,ΔΗΜΗΤΡΙΟΣ,ΘΕΟΔΩΡΟΣ",1302.0,,0419.01
ΩΑΠΞ4690ΒΒ-7Λ2,2021-11-24,ΑΠΟ ΧΕ 1634 Σ.Α./2021 Δ.ΚΟΥΝΟΒΕΛΗΣ Ι.Κ.Ε.,800435335,Δ ΚΟΥΝΟΒΕΛΗΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,1398.93,,1511.01
ΩΑΡ74690ΒΒ-Σ6Τ,2021-10-21,ΑΠΟ Χ.Ε.1534 Σ.Α/2021 ΕΥΡΩΟΙΚΟΝΟΜΙΚΗ Α.Ε.,095195435,ΕΥΡΩΟΙΚΟΝΟΜΙΚΗ ΣΥΜΒΟΥΛΟΙ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΟΡΓΑΝΙΣΜΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ,1078.8,,0426.01
ΩΤΖΥ4690ΒΒ-Ν3Φ,2021-09-07,ΑΠΟ  Χ.Ε 1398 Σ.Α/2021 KARL STORZ,998361490,KARL STORZ ENDOSKOPE GREECE GMBH ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,6200.0,,7131.01
ΨΘΓΗ4690ΒΒ-ΠΓΨ,2021-08-13,ΑΠΟ Χ.Ε 1327 Σ.Α/2021 ΠΑΠΑΓΙΑΝΝΗ ΜΑΡΙΑ  ΤΟΥ ΘΕΟΔΩΡΟΥ,064009763,"ΠΑΠΑΣΤΑΥΡΟΥ,,ΜΑΡΙΑ,ΘΕΟΔΩΡΟΣ",7500.0,,0893.01
ΨΡΣΔ4690ΒΒ-ΕΚΜ,2021-08-13,ΑΠΟ Χ.Ε 1326 Σ.Α/2021 ΠΑΠΑΓΙΑΝΝΗΣ ΑΠΟΣΤΟΛΟΣ ΤΟΥ θΕΟΔΩΡΟΥ,165512972,"ΠΑΠΑΓΙΑΝΝΗΣ,,ΑΠΟΣΤΟΛΟΣ,ΘΕΟΔΩΡΟΣ",7500.0,,0839.01
ΩΣΙΕ4690ΒΒ-Δ2Π,2021-08-13,ΑΠΟ Χ.Ε 1325 Σ.Α/2021 ΠΑΠΑΓΙΑΝΝΗΣ ΘΕΟΔΩΡΟΣ ΤΟΥ ΑΠΟΣΤΟΛΟΥ,034897070,"ΠΑΠΑΓΙΑΝΝΗΣ,,ΘΕΟΔΩΡ,ΑΠΟΣΤΟΛΟΣ",5000.0,,0893.01
ΨΤ2Ρ4690ΒΒ-Π3Η,2021-08-11,ΑΠΟ Χ.Ε 1308 Σ.Α/2021 Π. ΣΚΡΟΠΟΛΙΘΑΣ& ΣΙΑ ΕΕ,800403595,Π ΣΚΡΟΠΟΛΙΘΑΣ ΚΑΙ ΣΙΑ ΕΕ,162.83,,1311
ΩΣΚ84690ΒΒ-ΠΔ8,2021-08-11,ΑΠΟ Χ.Ε 1307 Σ.Α/2021 ΟΔΟΝΤΟΠΡΟΜΗΘΕΥΤΙΚΗ  ΓΕΩΡΓΑΚΑΣ ΚΩΝ/ΝΟΣ,062216690,"ΓΕΩΡΓΑΚΑΣ,,ΚΩΝΣΤΑΝΤΙΝΟΣ,ΔΗΜΗΤΡΙΟ",1116.89,,1311.01
ΨΟΨ24690ΒΒ-ΘΝΞ,2021-08-06,ΑΠΟ  Χ.Ε.1275 Σ.Α/2021 Α. ΔΑΛΛΑ & ΣΙΑ Ε.Ε.,998768277,ΑΛΕΞΑΝΔΡΑ ΔΑΛΛΑ ΚΑΙ ΣΙΑ ΕΕ,3595.62,,1439.01
6ΤΑ44690ΒΒ-ΚΒ8,2021-08-06,ΑΠΟ Χ.Ε.1276 Σ.Α/2021 SANTAIR A.E,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,4639.08,,1439.01
90ΛΤ4690ΒΒ-ΔΘ3,2021-08-06,ΑΠΟ Χ.Ε.1277 Σ.Α/2021 SANTAIR A.E,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,3117.85,,1439.01
ΨΞΡΝ4690ΒΒ-Β46,2021-08-06,ΑΠΟ Χ.Ε.1278 Σ.Α/2021 SANTAIR A.E,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,279.0,,0887.01
94Ω64690ΒΒ-ΛΥΒ,2021-08-04,ΑΠΟ Χ.Ε 1255 Σ.Α /2021 ΞΕΝΟΦΩΝ ΓΕΡΜΑΝΟΣ Α.Ε,094326835,ΑΝΩΝΥΜΗ ΕΙΣΑΓΩΓΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΞΕΝΟΦΩΝ ΓΕΡΜΑΝΟΣ,756.0,,1311.01
