ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
Ω5Χ24690Ω8-5ΙΚ,2021-12-28,ΠΛΗΡΩΜΗ,801283310,GOODWILL AUDIT SERVICES ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,5456.0,,0439
ΩΥ1Β4690Ω8-1ΙΔ,2021-12-28,ΠΛΗΡΩΜΗ,090025537,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,500.0,,0899
ΨΒΣΙ4690Ω8-Ψ2Π,2021-12-24,ΠΛΗΡΩΜΗ,999399139,ΚΑΙΝΟΤΟΜΙΑ ΟΙΚΟΝΟΜΟΤΕΧΝΙΚΟΙ ΣΥΜΒΟΥΛΟΙ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,8680.0,,0439α
ΩΞΙ74690Ω8-ΛΚΠ,2021-12-24,ΠΛΗΡΩΜΗ,999963580,ΓΙΑΝΝΗΣ ΠΟΜΩΝΗΣ ΚΑΙ ΘΩΜΑΣ ΠΑΠΠΑΣ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,7728.68,,0879α
6ΛΦΛ4690Ω8-ΥΔΜ,2021-12-23,ΠΛΗΡΩΜΗ,011651035,"ΤΖΑΝΙΔΑΚΗΣ,,ΕΜΜΑΝΟΥΗΛ,ΤΗΛΕΜΑΧΟΣ",37820.0,,9549
Ω85Ω4690Ω8-ΠΔΣ,2021-12-23,ΠΛΗΡΩΜΗ,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,17980.0,,9549
ΩΙΤ14690Ω8-ΑΑ1,2021-12-22,ΠΛΗΡΩΜΗ,997104531,ΕΤΑΙΡΕΙΑ ΠΑΡΟΧΗΣ ΑΕΡΙΟΥ ΑΤΤΙΚΗΣ ΕΛΛΗΝΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΝΕΡΓΕΙΑΣ,766.21,,0842α
Ω8Ζ04690Ω8-ΣΧΟ,2021-12-21,ΠΛΗΡΩΜΗ,999722678,SOFMEDICA ΕΛΛΑΣ ΙΑΤΡΙΚΗ ΤΕΧΝΟΛΟΓΙΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,50746.4,,1311α
ΩΞ0Κ4690Ω8-2ΝΜ,2021-12-16,ΠΛΗΡΩΜΗ,094340092,ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΙΣΑΓΩΓΙΚΗ Κ ΕΞΑΓΩΓ ΕΤΑΙΡ ΕΜΠ ΚΡΕΑΤΟΣ Κ ΠΑΡΑΓ ΑΥΤΟΥ ΚΑΘΩΣ Κ ΕΜΠ ΤΡΟΦΙΜΩΝ ΕΙΔΩΝ SUPER MARKET ΛΑΚΡΕ ΑΕ,4672.75,,1511α
Ψ1ΑΔ4690Ω8-Α0Η,2021-12-16,ΠΛΗΡΩΜΗ,124097964,"ΡΟΝΤΟΥ,,ΤΖΟΥΛΙΕΤΑ,ΜΙΛΤΟΣ",4650.0,,0863α
