ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
9Κ2546906Ω-ΙΚΘ,2021-12-27,ΧΕ 2411Α/2021,099530024,ΣΥΝΔΕΣΜΟΣ ΥΔΡΕΥΣΗΣ ΛΕΚΑΝΟΠΕΔΙΟΥ ΙΩΑΝΝΙΝΩΝ Σ ΥΔ Λ Ι,3113.15,,0841
ΨΘ8846906Ω-0ΘΞ,2021-12-27,ΧΕ 2407Α/2021,043738031,"ΑΘΑΝΑΣΟΠΟΥΛΟΣ,,ΚΩΝΣΤΑΝΤΙΝΟΣ,ΓΕΩΡΓΙΟΣ",1150.0,,0411
6ΓΦΙ46906Ω-6Φ4,2021-12-24,ΧΕ 2388Α/2021,094157119,ΙΝΤΡΑΚΟΜ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΤΗΛΕΠΙΚΟΙΝΩΝΙΑΚΩΝ ΛΥΣΕΩΝ,12387.6,,0426
6ΥΩΜ46906Ω-ΘΥΜ,2021-12-24,ΧΕ 1889Α/2021,094429990,TELEFLEX MEDICAL ΕΛΛΑΣ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,1148.67,,1311
ΨΕ8Ξ46906Ω-ΕΑΤ,2021-12-24,ΧΕ 1839Α/2021,093628458,BBD ΝΙΚΟΛΑΟΣ ΛΑΙΝΙΩΤΗΣ ΑΕΒΕ ΠΑΡΑΓΩΓΗ ΕΙΣΑΓΩΓΗ ΚΑΙ ΕΜΠΟΡΙΑ ΥΓΕΙΟΝΟΜΙΚΟΥ ΥΛΙΚΟΥ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,2017.13,,1311
ΩΣΧΞ46906Ω-1ΘΓ,2021-12-24,ΧΕ 1808Α/2021,999726106,ΜΟΤΙΒΟ ΕΚΔΟΤΙΚΗ ΕΚΤΥΠΩΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΕΦΑΡΜΟΓΩΝ ΔΙΑΔΙΚΤΥΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1445.0,,1293
67ΣΨ46906Ω-0Λ8,2021-12-24,ΧΕ 1713Α/2021,094498485,ORTHOMEDICAL ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡIA ΟΡΘΟΠΕΔΙΚΩΝ ΕΦΟΔΙΩΝ,1407.18,,1313
62ΓΖ46906Ω-ΟΨΞ,2021-12-24,ΧΕ 1452Α/2021,094495317,ΓΕΝΕΣΙΣ ΦΑΡΜΑ ΑΝΩΝΥΜΟΣ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΤΑΙΡΕΙΑ,6249.84,,1312
6Π2Ε46906Ω-ΣΗΚ,2021-12-24,ΧΕ 2052Α/2021,094240321,ΑΥΤΟΜΑΤΟΙ ΑΝΑΛΥΤΕΣ  ΔΙΑΓΝΩΣΤΙΚΑ ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΚΑΙ ΙΔΙΩΤΙΚΑ ΔΙΑΓΝΩΣΤΙΚΑ ΕΡΓΑΣΤΗΡΙΑ   MEDICON HELLAS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,1335.6,,1359
ΩΤΨΣ46906Ω-ΑΑΛ,2021-12-24,ΧΕ 1882Α/2021,999862491,PAUL HARTMANΝ HELLAS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΚΑΤΑΣΚΕΥΗΣ ΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΑΤΟΜΙΚΗΣ ΥΓΙΕΙΝΗΣ,1478.08,,1311
