ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
9Τ674690Ω3-ΙΔ4,2021-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 55019-23/12/2021,094033749,ΙΩΑΝΝΗΣ ΧΡ  ΒΑΜΒΑΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,7722.99,,
9Ω9Ε4690Ω3-3Λ2,2021-12-23,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 55018-23/12/2021,094442268,ΠΡΩΤΟΝ Α Ε ΑΝΤΙΠΡ ΙΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΕΙΔΩΝ  ΜΗΧΑΝΗΜ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΑΣΦΑΛΕΙΑΣ ΙΔΙΩΤ ΕΠΙΧ ΠΑΡΟΧ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ,29995.6,,
9ΠΝΟ4690Ω3-Ε24,2021-12-22,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 54719-22/12/2021,998361490,KARL STORZ ENDOSKOPE GREECE GMBH ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,118999.98,,
ΩΑ544690Ω3-Ν3Β,2021-12-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 54336-21/12/2021,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,1054.0,,
ΨΤΜΤ4690Ω3-ΘΗ9,2021-12-21,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 54355-21/12/2021,094025805,ΑΓΚΦΑ  ΓΚΕΒΕΡΤ  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ   ΕΜΠΟΡΙΚΗ ΚΑΙ  ΒΙΟΜΗΧΑΝΙΚΗ  ΕΤΑΙΡΕΙΑ,122760.0,,
Ω5564690Ω3-6ΩΦ,2021-12-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 53727-16/12/2021,094014759,ΦΙΛΙΠΣ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΗΛΕΚΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΙΑΤΡΙΚΩΝ ΣΥΣΤΗΜΑΤΩΝ,701840.0,,
6ΥΝΓ4690Ω3-ΟΛ6,2021-12-16,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 53728-16/12/2021,099936534,SB BIOANALYTICA ΕΜΠΟΡΙΚΗ ΒΙΟΤΕΧΝΟΛΟΓΙΚΩΝ ΕΦΑΡΜΟΓΩΝ ΕΡΕΥΝΗΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,148800.0,,
ΩΖ654690Ω3-ΒΡΕ,2021-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 53438-15/12/2021,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,29884.0,,
Ψ8Λ74690Ω3-ΝΞ7,2021-12-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 53436-15/12/2021,094504367,ΕΝΔΟΣΚΟΠΙΚΗ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,419092.72,,
Ψ6Ν94690Ω3-ΧΤΟ,2021-12-14,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 53227-14/12/2021,090072680,ΙΕΡΑ ΜΗΤΡΟΠΟΛΗ ΑΛΕΞΑΝΔΡΟΥΠΟΛΕΩΣ,1450.4,,
6ΠΦΦ4690Ω3-ΩΩΞ,2021-12-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 52962-13/12/2021,099039141,ΙΝΝΟΒΑ ΜΕΝΤΙΚΑΛ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ ΕΙΣΑΓΩΓΗΣ ΚΑΙ ΕΞΑΓΩΓΗΣ ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,19840.0,,
Ψ2Χ24690Ω3-Ψ5Σ,2021-12-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 52960-13/12/2021,095444407,ΜΑΓΕΙΡΑΣ ΔΙΑΓΝΩΣΤΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΑΕ,36208.0,,
65ΜΛ4690Ω3-ΘΙΣ,2021-12-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 52958-13/12/2021,800418399,Σ Μ  ΤΖ  HEALTHCARE HELLAS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΙΣΑΓΩΓΗΣ  ΚΑΙ ΕΜΠΟΡΙΑΣ ΙΑΤΡ  ΜΗΧ  ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΙΟ ΚΑΙ ΤΗΛΕΠΙΚ  ΣΥΣΤΗΜΑΤ,43400.0,,
ΨΓΤ34690Ω3-4ΔΖ,2021-12-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 52956-13/12/2021,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,20088.0,,
9Λ0Λ4690Ω3-2Ω1,2021-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51818-06/12/2021,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,123566.0,,
68584690Ω3-ΚΕΩ,2021-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51816-06/12/2021,800638095,CARDIO INNOVATION ΕΙΣΑΓΩΓΗ ΚΑΙ ΕΜΠΟΡΙΑ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,169999.99,,
ΨΖ374690Ω3-ΨΟΘ,2021-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51815-06/12/2021,094442268,ΠΡΩΤΟΝ Α Ε ΑΝΤΙΠΡ ΙΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΕΙΔΩΝ  ΜΗΧΑΝΗΜ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΑΣΦΑΛΕΙΑΣ ΙΔΙΩΤ ΕΠΙΧ ΠΑΡΟΧ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ,39680.0,,
Ω2Π04690Ω3-8ΨΓ,2021-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51809-06/12/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,7316.0,,
9ΚΗ54690Ω3-798,2021-12-06,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51807-06/12/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,39925.52,,
Ω0Δ74690Ω3-Λ4Υ,2021-12-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51276-02/12/2021,094499248,BIOMERIEUX ΕΛΛΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΙΣΑΓΩΓΗΣ ΕΜΠΟΡΙΑΣ ΚΑΙ ΔΙΑΝΟΜΗΣ ΙΑΤΡΙΚΩΝ ΚΑΙ ΔΙΑΓΝΩΣΤΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,179800.0,,
6ΙΗΤ4690Ω3-95Μ,2021-12-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51274-02/12/2021,800451612,ΑΝΑΔΡΑΣΙΣ MED ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε,3806.8,,
6ΓΩΑ4690Ω3-0ΓΞ,2021-12-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51275-02/12/2021,094143441,ΑΝΑΛΥΤΙΚΕΣ ΣΥΣΚΕΥΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,68820.0,,
Ψ25Α4690Ω3-Κ6Ο,2021-12-02,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 51273-02/12/2021,099523660,Π ΓΑΛΑΝΗΣ ΚΑΙ ΣΙΑ ΟΕ,66712.0,,
62ΘΩ4690Ω3-7ΘΛ,2021-11-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50564-30/11/2021,998547179,ΣΠΥΡΟΣ ΜΑΖΙΑΝΗΣ ΚΑΙ ΣΙΑ ΕΕ,19840.0,,
60Β64690Ω3-ΠΦΦ,2021-11-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50561-30/11/2021,094143441,ΑΝΑΛΥΤΙΚΕΣ ΣΥΣΚΕΥΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,29746.36,,
ΨΨΦ94690Ω3-Λ22,2021-11-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50559-30/11/2021,094177837,Μ Ι ΠΡΙΝΙΩΤΑΚΗΣ ΕΠΙΣΤΗΜΟΝΙΚΕΣ ΣΥΣΚΕΥΕΣ ΚΑΙ ΟΡΓΑΝΑ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡ ΚΑΙ ΒΙΟΜΗΧ ΕΤΑΙΡΕΙΑ,7750.0,,
ΩΥΤΔ4690Ω3-ΝΣΝ,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50088-25/11/2021,999397435,DAMPLAID ΕΜΠΟΡΙΟ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ,89912.4,,
ΩΜΥΦ4690Ω3-61Υ,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50087-25/11/2021,095717819,ΠΝΟΗ ΚΩΣΤΑΣ ΣΙΣΜΑΝΙΔΗΣ ΕΠΕ,9796.0,,
ΨΒΙΠ4690Ω3-01Ν,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50042-25/11/2021,998361490,KARL STORZ ENDOSKOPE GREECE GMBH ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,30000.0,,
ΩΔΩΞ4690Ω3-ΧΩΙ,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50041-25/11/2021,997982917,LIFE SCIENCE CHEMILAB ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΛΑΙΦ ΣΑΙΕΝΣ ΚΕΜΙΛΑΜΠ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,19815.2,,
ΩΑΣΒ4690Ω3-ΙΜΙ,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50038-25/11/2021,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,27900.0,,
ΨΗΚΖ4690Ω3-6Ν3,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50017-25/11/2021,099861581,ΠΑΠΑΖΟΓΛΟΥ ΧΡ  ΚΑΙ ΣΙΑ ΟΕ,19950.0,,
ΩΣ3Σ4690Ω3-169,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50020-25/11/2021,113850780,"ΑΝΑΝΙΑΔΟΥ,,ΟΛΥΜΠΙΑ,ΓΕΩΡΓΙΟΣ",4916.6,,
6Π0Φ4690Ω3-Λ7Χ,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50021-25/11/2021,093635530,ΑΝΑΝΙΑΔΗΣ Γ ΕΕ,29704.2,,
6ΕΝΕ4690Ω3-6ΙΔ,2021-11-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 50023-25/11/2021,099523660,Π ΓΑΛΑΝΗΣ ΚΑΙ ΣΙΑ ΟΕ,8779.2,,
ΩΑ1Ζ4690Ω3-ΧΨ4,2021-11-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 48808-17/11/2021,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,51956.0,,
6Β4Τ4690Ω3-ΜΝΓ,2021-11-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 48807-17/11/2021,094504367,ΕΝΔΟΣΚΟΠΙΚΗ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ,25769.68,,
Ψ8ΓΞ4690Ω3-Η03,2021-11-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 48806-17/11/2021,998936321,ARMOR ΝΟΣΟΚΟΜΕΙΑΚΑ ΠΡΟΙΟΝΤΑ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,16281.2,,
96Ε44690Ω3-ΑΔΔ,2021-10-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 43811-15/10/2021,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,99696.0,,
6ΝΙΧ4690Ω3-Κ1Δ,2021-10-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 43810-15/10/2021,094077090,ΒΑΣΙΛΕΙΟΣ ΚΑΙ ΙΩΑΝΝΗΣ ΜΑΝΤΖΑΡΗΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ ΑΕ,7688.0,,
9ΩΔΒ4690Ω3-ΩΡΘ,2021-10-08,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 42632-08/10/2021,999333279,Σ ΜΠΟΝΑΝΟΣ ΕΕ,76260.0,,
9ΜΛΗ4690Ω3-ΚΔ3,2021-08-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 34019-13/08/2021,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,185876.0,,
ΩΧΔΙ4690Ω3-ΖΔΒ,2022-05-26,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 23176-26/05/2022,094341003,ΑΛΦΑ ΓΑΒΑΝΟΥΔΗΣ ΤΕΧΝΟΛΟΓΙΑ ΕΠΙΚΟΙΝΩΝΙΕΣ ΠΛΗΡΟΦΟΡΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,10267.2,,
6ΘΦ44690Ω3-9ΤΒ,2022-05-24,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 21266 - 16-MAY-22-24/05/2022,044971293,"ΜΑΝΙΚΑ,,ΕΛΕΝΗ,ΧΡΗΣΤΟΣ",4148.07,,
6ΙΚ44690Ω3-ΜΨΝ,2022-05-11,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 20291-11/05/2022,090072680,ΙΕΡΑ ΜΗΤΡΟΠΟΛΗ ΑΛΕΞΑΝΔΡΟΥΠΟΛΕΩΣ,725.2,,
ΨΡΩΤ4690Ω3-5ΔΚ,2022-05-11,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 20295-11/05/2022,999495127,ΛΕΩΝΙΔΑΣ ΨΗΛΙΑΚΟΣ ΚΑΙ ΣΙΑ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,75196.08,,
6ΦΓ54690Ω3-ΧΙΚ,2022-05-11,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 20293-11/05/2022,084150682,ΟΡΘΟΠΕΔΙΚΑ ΤΣΑΓΙΑΝΝΙΔΗΣ Ι Κ Ε,433.13,,
ΨΚΟΡ4690Ω3-ΘΛΤ,2022-05-05,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 19337-05/05/2022,800601090,ΙΔΙΩΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ ΕΒΡΟΣ GUARD ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,859.32,,
9Η1Υ4690Ω3-4ΨΕ,2022-04-20,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 17654-20/04/2022,136636353,"ΜΕΧΜΕΤ,,ΙΡΦΑΝ,ΜΕΧΜΕΤ",5117.0,,
94ΘΔ4690Ω3-8ΧΙ,2022-04-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16847-15/04/2022,090072680,ΙΕΡΑ ΜΗΤΡΟΠΟΛΗ ΑΛΕΞΑΝΔΡΟΥΠΟΛΕΩΣ,725.2,,
6ΗΒΧ4690Ω3-Κ3Τ,2022-04-15,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16848-15/04/2022,800734974,ΛΑΜΠΙΡΗΣ INTERIORS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,996.99,,
6ΞΖΗ4690Ω3-Η7Γ,2022-04-13,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 16332-13/04/2022,094498485,ORTHOMEDICAL ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡIA ΟΡΘΟΠΕΔΙΚΩΝ ΕΦΟΔΙΩΝ,21935.6,,
92Ι74690Ω3-ΒΟΟ,2022-03-30,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 13673-30/03/2022,094442268,ΠΡΩΤΟΝ Α Ε ΑΝΤΙΠΡ ΙΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΟΝΙΚΩΝ ΕΙΔΩΝ  ΜΗΧΑΝΗΜ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΑΣΦΑΛΕΙΑΣ ΙΔΙΩΤ ΕΠΙΧ ΠΑΡΟΧ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ,254696.0,,
ΨΤ9Φ4690Ω3-1ΨΒ,2022-03-17,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 11700-17/03/2022,090072680,ΙΕΡΑ ΜΗΤΡΟΠΟΛΗ ΑΛΕΞΑΝΔΡΟΥΠΟΛΕΩΣ,725.2,,
Ω53Μ4690Ω3-ΘΨΒ,2022-03-10,ΕΝΤΟΛΗ ΠΛΗΡΩΜΗΣ 10596-10/03/2022,094285848,ΞΕΝΕΞ  ΑΝΑΣΤΑΣΙΟΣ ΚΙΟΥΛΠΑΠΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΞΟΠΛΙΣΜΩΝ ΠΛΥΝΤΗΡΙΩΝ ΜΑΓΕΙΡΕΙΩΝ,15004.0,,
