ada,issue_date,subject,supplier_afm,supplier_name,amount_eur,cpv,kae
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094512503,ΑΠΟΣΤΟΛΟΣ ΓΕΩΡΓ ΠΑΠΟΥΔΗΣ ΚΑΙ ΥΙΟΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΑΝΤΙΠΡΟΣΩΠΕΙΕΣ ΕΙΣΑΓΩΓΕΣ ΙΑΤΡΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,17360.0,50410000-2,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094251753,ΑΡΗΤΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,5267.52,33181000-2,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094456875,SIEMENS HEALTHCARE ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,5704.0,33111000-1,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094497279,SANTAIR ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΙΑΤΡΙΚΩΝ ΕΦΑΡΜΟΓΩΝ,8928.0,33157200-7,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094025805,ΑΓΚΦΑ  ΓΚΕΒΕΡΤ  ΜΟΝΟΠΡΟΣΩΠΗ  ΑΝΩΝΥΜΟΣ   ΕΜΠΟΡΙΚΗ ΚΑΙ  ΒΙΟΜΗΧΑΝΙΚΗ  ΕΤΑΙΡΕΙΑ,11392.5,32354100-0,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,092482025,MEDITRUST ΕΠΕ,7928.25,50410000-2,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,095029193,ΠΑΠΑΠΟΣΤΟΛΟΥ Ν ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ  ΕΤΑΙΡΕΙΑ ΕΜΠΟΡΙΑΣ ΚΑΙ ΑΝΤΙΠΡΟΣΩΠΕΙΩΝ ΙΑΤΡΙΚΩΝ ΕΡΓΑΛΕΙΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ,13119.2,50421000-2,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,57499.93,50420000-5,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΠΡΟΙΟΝΤΩΝ ΤΕΧΝΙΚΗΣ ΑΣΦΑΛΕΙΑΣ,26352.48,50421000-2,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,999481910,ΓΟΥΔΕΒΕΝΟΥ ΚΕΡΚΥΡΑ ΚΑΙ ΣΙΑ ΕΕ,8680.0,50323000-5,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,095403136,COMPUTER SOLUTIONS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ ΚΑΙ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΛΗΡΟΦΟΡΙΚΗΣ,56926.3,79211110-0,0887α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,800563610,ΠΑΡΑΔΕΙΣΗΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ ΕΞΥΠΠ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,9734.7,71320000-7,0439α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,099021555,ΒΑΛΣΑΜΙΔΗΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΤΕΧΝΙΚΗ ΕΤΑΙΡΕΙΑ ΑΝΕΛΚΥΣΤΗΡΩΝ,4801.22,50750000-7,0879α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,095593498,ΕΤΑΙΡΙΑ ΒΙΟΜΗΧΑΝΙΚΗΣ ΑΡΩΓΗΣ ΑΕ,3968.0,45232221-7,0879α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094415696,ΣΙΝΤΛΕΡ ΕΛΛΑΣ ΕΓΚΑΤΑΣΤΑΣΕΙΣ ΕΜΠΟΡΙΑ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΑΝΕΛΚΥΣΤΗΡΩΝ ΚΑΙ ΜΗΧΑΝΙΣΜΩΝ ΚΙΝΗΣΕΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,930.0,50750000-7,0879α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094450895,ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,5000.0,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094074824,ΕΛΛΕΝΚΟ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΚΑΙ ΝΟΣΟΚΟΜΕΙΑΚΩΝ ΕΙΔΩΝ,5155.0,33194100-7,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094356041,ΙΝΕΞ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡ ΙΑΤΡΙΚΩΝ ΝΟΣΟΚΟΜΕΙΑΚ ΕΙΔΩΝ,4037.04,33194100-7,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094503580,ΕΝΟΡΑΣΙΣ ΑΝ ΕΜΕΤ ΦΑΡΜΑΚΕΥΤ ΙΑΤΡΙΚ ΥΛΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ,6510.0,33194100-7,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094446034,Y LOGIMED ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΙΣΑΓΩΓΗΣ ΕΜΠΟΡΙΑΣ ΚΑΙ ΕΦΟΔΙΑΣΜΟΥ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΩΝ ΠΡΟΙΟΝΤΩΝ,11020.0,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,999324154,ΜΑΡΙΝΑ ΓΕΩΡΓΑΚΗ ΚΑΙ ΣΙΑ ΕΕ,1041.4,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,093401589,ΛΕΩΝΙΔΑΣ ΚΑΝΕΛΛΟΣ ΚΑΙ ΣΙΑ Ο Ε,3812.42,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,084221869,VAKTRO AEBE,9813.53,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,095591419,SARSTEDT ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,1586.14,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094138676,ΒΙΟΔΥΝΑΜΙΚΗ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΤΕΧΝΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,2188.4,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,800502874,F M FEED ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,28501.6,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,099370337,VIOLAK INTERNATIONAL ΝΟΣΟΚΟΜΕΙΑΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ,2230.54,33141700-7,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,099827618,ΛΕΩΝ ΤΟΥΜΠΕΚΗΣ ΚΑΙ ΣΙΑ ΟΕ,873.54,33141700-7,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094133588,ΓΕΝΙΚΗ ΧΗΜΙΚΩΝ ΠΡΟΙΟΝΤΩΝ ΑΕ,12138.6,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,082525697,ΑΝΑΣΤΑΣΙΟΣ ΜΑΥΡΟΓΕΝΗΣ ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,7797.99,33141125-2,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,999307110,ΚΑΛΤΕΚ ΕΜΠΟΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,20608.04,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,999324154,ΜΑΡΙΝΑ ΓΕΩΡΓΑΚΗ ΚΑΙ ΣΙΑ ΕΕ,2951.2,33140000-3,1311α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,999963462,BIO RAD LABORATORIES ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ ΚΑΤΑΣΚΕΥΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΙΑΤΡΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,3070.12,33696500-0,1359α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094415660,BIOSNA ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΜΠΑΣΚΛΑΒΑΝΗΣ ΠΕΡΡΟΣ ΔΙΑΓΝΩΣΤΙΚΑ ΧΗΜΙΚΑ,14300.34,33696500-0,1359α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,095618368,ΕΜΠΟΡΙΑ ΚΑΙ ΤΕΧΝΟΓΝΩΣΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ ΕΠΕ,4118.32,33696500-0,1359α
ΨΥ9Κ46906Ρ-Μ9Ι,2021-12-29,ΠΡΟΕΓΚΡΙΣΗ ΣΥΜΒΑΤΙΚΩΝ ΥΠΟΧΡΕΩΣΕΩΝ ΟΙΚ.ΕΤΟΥΣ 2022,094027257,ABBOTT LABORATORIES ΕΛΛΑΣ ABEE,43753.18,33696500-0,1359α
